session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,68,2,34.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Female,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Female,Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Community Secondary School, Balogun Gambari II",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Female,Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Comprehensive High School, Balogun Gambari II",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,9,1,9.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Male,Disabled,Public,Adult & Non-Formal Education,,,Unqualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,35,1,35.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin East,Balogun Gambari II,"Unity College, Ilorin East",Male,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Male,Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,35,1,35.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Community Secondary School, Adewole",Male,Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,13,1,13.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,9,1,9.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,9,1,9.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Non-Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,9,1,9.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,9,1,9.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Non-Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Comprehensive High School, Adewole",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Male,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,68,2,34.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Male,Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,68,2,34.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Male,Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Adewole,"Government Secondary School, Adewole",Male,Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Male,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Female,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Female,Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Female,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Comprehensive High School, Ajikobi",Male,Non-Disabled,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Female,Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,13,1,13.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,13,1,13.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Female,Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,52,2,26.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,68,2,34.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,52,2,26.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,43,1,43.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,,Unqualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Government Secondary School, Ajikobi",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Female,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Male,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,54,2,27.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Female,Disabled,Public,Adult & Non-Formal Education,,,Unqualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Male,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Female,Non-Disabled,Public,Adult & Non-Formal Education,,PGDE,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Female,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Male,Non-Disabled,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Female,Non-Disabled,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Ajikobi,"Unity College, Ilorin West",Male,Non-Disabled,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,9,1,9.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,9,1,9.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,13,1,13.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,13,1,13.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,27,1,27.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Non-Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,17,1,17.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Non-Disabled,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,13,1,13.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Non-Disabled,Private,Adult & Non-Formal Education,,PGDE,Qualified,13,1,13.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Non-Disabled,Private,Adult & Non-Formal Education,,,Unqualified,26,1,26.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41,1,41.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Female,Disabled,Private,Adult & Non-Formal Education,,NCE,Qualified,34,1,34.0
2021/2022,North Central,Kwara,Ilorin West,Baboko,"Comprehensive High School, Baboko",Male,Non-Disabled,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,41,1,41.0
