school_key,school,ward_key,ward,lga_key,lga,state_key,state,zone,ownership,school_level
enugu-enugu-north-china-town-evergreen-school-benugu,EVERGREEN SCHOOL BENUGU,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-froebel-nursery-and-primary-school,FROEBEL NURSERY AND PRIMARY SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-future-leaders-nursery-and-day-care-school,FUTURE LEADERS NURSERY AND DAY CARE SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-gods-best-secondary-school-ologo-enugu,"GODS BEST SECONDARY SCHOOL OLOGO, ENUGU",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-china-town-gods-gift-international-secondary-school,GODS GIFT INTERNATIONAL SECONDARY SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Secondary
enugu-enugu-north-china-town-gods-will-nuraery-and-primary-schoo-enugu,GODS WILL NURAERY AND PRIMARY SCHOO ENUGU,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-government-technical-college-enugu,"GOVERNMENT TECHNICAL COLLEGE, ENUGU",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-china-town-grace-international-school-enugu,GRACE INTERNATIONAL SCHOOL ENUGU,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-graceland-college-enugu,GRACELAND  COLLEGE ENUGU,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-china-town-graceland-nursery-and-primary-school,GRACELAND NURSERY AND PRIMARY SCHOOL.,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-helida-group-of-school,HELIDA GROUP OF SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-hill-view-nursery-and-primary-school,HILL VIEW NURSERY AND PRIMARY SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-hillside-primary-school-i-ogbete-enugu,"HILLSIDE PRIMARY SCHOOL I, OGBETE ENUGU",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-hillside-primary-school-ii-hillside,"HILLSIDE PRIMARY SCHOOL II, HILLSIDE",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-hilltop-primary-school-i-hilltop,"HILLTOP PRIMARY SCHOOL I, HILLTOP",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-hilltop-primary-school-ii-hilltop,"HILLTOP PRIMARY SCHOOL II, HILLTOP",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-holy-hill-nursery-and-primary-school-coal-camp,HOLY HILL NURSERY AND PRIMARY SCHOOL COAL CAMP.,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-holychild-preparatory-school,HOLYCHILD PREPARATORY SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-ideal-foundation-school,IDEAL FOUNDATION SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-infant-jesus-nursery-and-primary-school-coal-camp,INFANT JESUS NURSERY AND PRIMARY SCHOOL COAL CAMP.,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-iva-valley-primary-school-i-iva-valley,"IVA VALLEY PRIMARY SCHOOL I, IVA VALLEY",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-iva-valley-primary-school-ii-iva-vally,"IVA VALLEY PRIMARY SCHOOL II, IVA VALLY",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-iva-valley-primary-school-iii-iva-valley,"IVA VALLEY PRIMARY SCHOOL III, IVA VALLEY",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-kayla-primary-school-maryland-town,KAYLA PRIMARY SCHOOL MARYLAND TOWN,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-magnet-international-high-school-china-town-enugu,MAGNET INTERNATIONAL HIGH SCHOOL CHINA TOWN ENUGU,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Secondary
enugu-enugu-north-china-town-magnet-nursery-and-primary-school,MAGNET NURSERY AND PRIMARY SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-market-primary-school-ii-market-enugu,"MARKET  PRIMARY SCHOOL II, MARKET  ENUGU",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-marvellous-grace-international-school,MARVELLOUS GRACE INTERNATIONAL SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-mervellous-grace-international-secondary-school-enugu,MERVELLOUS GRACE INTERNATIONAL SECONDARY SCHOOL ENUGU.,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Secondary
enugu-enugu-north-china-town-mustard-seeds-of-greatness-school-gra-enugu,MUSTARD SEEDS OF GREATNESS SCHOOL GRA ENUGU,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-new-generation-international-school,NEW GENERATION INTERNATIONAL SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-obinagu-primary-school-obinagu,"OBINAGU  PRIMARY SCHOOL, OBINAGU",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-ogbete-primary-school-i-coal-camp,"OGBETE PRIMARY SCHOOL I, COAL CAMP",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-ogbete-primary-school-ii-coal-camp,"OGBETE PRIMARY SCHOOL II, COAL CAMP",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-ogbete-river-primary-school-i-ogbete-river,"OGBETE RIVER PRIMARY SCHOOL I, OGBETE RIVER",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-ogbete-river-primary-school-ii-ogbete-river,"OGBETE RIVER PRIMARY SCHOOL II, OGBETE RIVER",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-ozougwu-comprehensive-secondary-school,OZOUGWU COMPREHENSIVE SECONDARY SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-china-town-potter-39-s-house-montesorri-school-hill-top-enugu-lawo,"POTTER&#39;S HOUSE MONTESORRI SCHOOL,HILL-TOP ENUGU-LAWO",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-precious-child-international-school-enugu,PRECIOUS CHILD INTERNATIONAL SCHOOL ENUGU.,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-precious-international-college-enugu,PRECIOUS INTERNATIONAL COLLEGE ENUGU.,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Secondary
enugu-enugu-north-china-town-prime-academy-nursery-and-primary-school-enugu,PRIME ACADEMY NURSERY AND PRIMARY SCHOOL ENUGU.,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-redeemer-international-school,REDEEMER INTERNATIONAL SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-saint-peters-nursery-and-primary-school-coal-camp-ogbete-enugu,SAINT PETERS NURSERY AND PRIMARY SCHOOL COAL CAMP OGBETE ENUGU.,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-shalo-d-c-nursery-and-primary-school,SHALO D/C NURSERY AND PRIMARY SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-special-education-centre-enugu,"SPECIAL EDUCATION CENTRE, ENUGU",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-spring-of-life-nursery-and-primary-school,SPRING OF LIFE NURSERY AND PRIMARY SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-st-stephens-ang-nursery-and-primary-school-udisiding-enugu,ST. STEPHENS ANG NURSERY AND PRIMARY SCHOOL UDISIDING ENUGU.,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-st-pauls-anglican-nursery-and-primary-school-china-town-asata-enugu,ST.PAULS ANGLICAN NURSERY AND PRIMARY SCHOOL CHINA TOWN ASATA ENUGU.,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-sylvina-international-school,SYLVINA INTERNATIONAL SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-china-town-twinkles-nest-school,TWINKLES NEST SCHOOL,enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-udi-primary-school-ii-enugu,"UDI  PRIMARY SCHOOL II, ENUGU",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-wtc-primary-school-ii-enugu,"WTC PRIMARY SCHOOL II, ENUGU",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-wtc-primary-school-iii-enugu,"WTC PRIMARY SCHOOL III, ENUGU",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-china-town-wtc-primary-school-iv-enugu,"WTC PRIMARY SCHOOL IV, ENUGU",enugu-enugu-north-china-town,China Town,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-g-r-a-brighteyes-montesorri-school-nur-primary,BRIGHTEYES MONTESORRI SCHOOL NUR/PRIMARY,enugu-enugu-north-g-r-a,G.R.A,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-g-r-a-children-of-covenant-international-school,CHILDREN OF COVENANT INTERNATIONAL SCHOOL,enugu-enugu-north-g-r-a,G.R.A,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-g-r-a-coal-city-international-school,COAL CITY INTERNATIONAL SCHOOL,enugu-enugu-north-g-r-a,G.R.A,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-g-r-a-ecwa-model-schools,ECWA MODEL SCHOOLS,enugu-enugu-north-g-r-a,G.R.A,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-g-r-a-favoured-secondary-school-no-1-concrete-avenue,"FAVOURED SECONDARY SCHOOL , NO 1 CONCRETE AVENUE",enugu-enugu-north-g-r-a,G.R.A,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-g-r-a-first-parkvirw-montessori-school-g-r-a,FIRST PARKVIRW MONTESSORI SCHOOL G.R.A.,enugu-enugu-north-g-r-a,G.R.A,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-g-r-a-good-hope-stars-school-9-bishop-onyeabo-street-g-r-a-enugu,"GOOD HOPE STARS SCHOOL, 9 BISHOP ONYEABO STREET G.R.A ENUGU",enugu-enugu-north-g-r-a,G.R.A,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-g-r-a-salem-city-academy-primary-school-iva-road-gra,SALEM CITY ACADEMY PRIMARY SCHOOL IVA ROAD GRA,enugu-enugu-north-g-r-a,G.R.A,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-g-r-a-stacey-education-foundation-nursery-and-primary-school-18-concrete-avenue-g-r-a,STACEY EDUCATION FOUNDATION NURSERY AND PRIMARY SCHOOL. 18 CONCRETE AVENUE G.R.A,enugu-enugu-north-g-r-a,G.R.A,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ihewuzi-christ-the-king-of-kings-primary-school-wireless-avenue-gra,CHRIST THE KING OF KINGS PRIMARY SCHOOL WIRELESS AVENUE GRA,enugu-enugu-north-ihewuzi,Ihewuzi,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ihewuzi-colliery-anglican-nursery-and-priamry-school-ngwu,COLLIERY ANGLICAN NURSERY AND PRIAMRY SCHOOL NGWU,enugu-enugu-north-ihewuzi,Ihewuzi,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ihewuzi-goshen-stars-global-college,GOSHEN STARS GLOBAL COLLEGE,enugu-enugu-north-ihewuzi,Ihewuzi,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ihewuzi-goshencity-international-primary-school-living-spring-ologo,GOSHENCITY INTERNATIONAL PRIMARY SCHOOL LIVING SPRING OLOGO,enugu-enugu-north-ihewuzi,Ihewuzi,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ihewuzi-m-amp-m-foundation-early-learning-school,M &amp; M FOUNDATION EARLY LEARNING SCHOOL,enugu-enugu-north-ihewuzi,Ihewuzi,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ihewuzi-metropolitan-girls-secondary-school-enugu,"METROPOLITAN GIRLS SECONDARY SCHOOL, ENUGU",enugu-enugu-north-ihewuzi,Ihewuzi,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-ihewuzi-our-lady-of-quadalupe-primary-school-constitution-close,OUR LADY OF QUADALUPE PRIMARY SCHOOL CONSTITUTION CLOSE,enugu-enugu-north-ihewuzi,Ihewuzi,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ihewuzi-promise-land-academy-hill-top,PROMISE LAND ACADEMY HILL TOP,enugu-enugu-north-ihewuzi,Ihewuzi,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-ihewuzi-st-patricks-primary-school-coal-camp,ST PATRICKS PRIMARY SCHOOL COAL CAMP,enugu-enugu-north-ihewuzi,Ihewuzi,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-ihewuzi-st-michael-de-arch-angel-school,ST. MICHAEL DE ARCH. ANGEL SCHOOL,enugu-enugu-north-ihewuzi,Ihewuzi,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-independence-layout-alexander-international-nursery-and-primary-school-indepandance-layout,ALEXANDER INTERNATIONAL NURSERY AND PRIMARY SCHOOL INDEPANDANCE LAYOUT,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-independence-layout-alexandria-international-secondary-school,ALEXANDRIA INTERNATIONAL SECONDARY SCHOOL,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Secondary
enugu-enugu-north-independence-layout-day-secondary-school-independence-layout-enugu,"DAY SECONDARY SCHOOL INDEPENDENCE LAYOUT, ENUGU.",enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-independence-layout-eastern-hills-academy-no-11-ogbaru-str-ind-layout-enugu,EASTERN HILLS ACADEMY NO. 11 OGBARU STR. IND. LAYOUT ENUGU,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-independence-layout-el-glory-school,EL-GLORY SCHOOL,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-independence-layout-genesis-international-academy-enugu-independence-layout,"GENESIS INTERNATIONAL ACADEMY ENUGU, INDEPENDENCE LAYOUT",enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-independence-layout-good-shephered-anglican-seminary-independence-layout,Good Shephered Anglican Seminary Independence Layout,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-independence-layout-harchin-primary-school-nwachukwu-akubue-close-off-umuoji,HARCHIN PRIMARY SCHOOL NWACHUKWU AKUBUE CLOSE OFF UMUOJI,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-independence-layout-independence-layout-primary-school-3-enugu,"INDEPENDENCE LAYOUT PRIMARY SCHOOL 3, ENUGU",enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-independence-layout-independence-layout-primary-school-4-enugu,"INDEPENDENCE LAYOUT PRIMARY SCHOOL 4, ENUGU",enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-independence-layout-independence-layout-primary-school-i-independent-layout,"INDEPENDENCE LAYOUT PRIMARY SCHOOL I, INDEPENDENT LAYOUT",enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-independence-layout-independence-layout-primary-school-ii-independent-layout,"INDEPENDENCE LAYOUT PRIMARY SCHOOL II, INDEPENDENT LAYOUT",enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-independence-layout-jesmica-daycare-nursery-and-primary-school-international,"JESMICA DAYCARE, NURSERY AND PRIMARY SCHOOL INTERNATIONAL",enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-independence-layout-josemaria-academy-secondary-school,JOSEMARIA ACADEMY SECONDARY SCHOOL,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Secondary
enugu-enugu-north-independence-layout-justine-thomas-kg-amp-primary-school-18-ihiala-srt-ind-l-enugu,"JUSTINE THOMAS KG &amp; PRIMARY SCHOOL, 18 IHIALA SRT. IND/L ENUGU",enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-independence-layout-king-of-kings-comprehensive-school-independence-layout-enugu,"KING OF KINGS COMPREHENSIVE SCHOOL,  INDEPENDENCE LAYOUT ENUGU.",enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-independence-layout-kingdom-heritage-model-school-enugu,"KINGDOM HERITAGE MODEL SCHOOL, ENUGU",enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-independence-layout-kings-of-kings-comprehensive-secondary-school-independence-layout,KINGS OF KINGS COMPREHENSIVE SECONDARY SCHOOL INDEPENDENCE LAYOUT,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-independence-layout-our-lords-shephard-international-school,OUR LORDS SHEPHARD INTERNATIONAL SCHOOL,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-independence-layout-praiseland-international-secondary-school,PRAISELAND INTERNATIONAL SECONDARY SCHOOL,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Secondary
enugu-enugu-north-independence-layout-safehands-primary-school-nwafia-street-independance-l-out,SAFEHANDS PRIMARY SCHOOL NWAFIA STREET INDEPENDANCE L/OUT,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-independence-layout-salma-private-school-the-safehands,SALMA PRIVATE SCHOOL THE SAFEHANDS,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-independence-layout-tehillah-nursery-and-primary-shool,TEHILLAH NURSERY AND PRIMARY SHOOL,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-independence-layout-treasure-heights-montessori-scool,TREASURE HEIGHTS MONTESSORI SCOOL,enugu-enugu-north-independence-layout,Independence Layout,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-new-haven-anastesia-primary-school-mbaise-new-haven,ANASTESIA PRIMARY SCHOOL MBAISE NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-carols-international-college-enugu,CAROLS INTERNATIONAL COLLEGE ENUGU,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Private,Secondary
enugu-enugu-north-new-haven-carols-international-school-enugu,CAROLS INTERNATIONAL SCHOOL ENUGU,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-new-haven-childs-destiny-primary-school-upper-chime-new-haven,CHILDS DESTINY PRIMARY SCHOOL UPPER CHIME NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-ivory-science-academy-primary-school-azia-close-new-haven,IVORY SCIENCE ACADEMY PRIMARY SCHOOL AZIA CLOSE NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-new-haven-keldiley-primary-school-ifite-ugbo-new-haven,KELDILEY PRIMARY SCHOOL IFITE UGBO NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-lily-pinnacle-international-academy,LILY PINNACLE INTERNATIONAL ACADEMY,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-new-haven-lily-pinnacle-secondary-school-uduma-new-haven,LILY PINNACLE SECONDARY SCHOOL UDUMA NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-new-haven-maranatha-primary-school-chime-avenue,MARANATHA PRIMARY SCHOOL CHIME AVENUE,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-market-primary-school-i-market,"MARKET  PRIMARY SCHOOL I, MARKET",enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-mary-grace-secondary-school-chime-avenue-new-haven,MARY GRACE SECONDARY SCHOOL CHIME AVENUE NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-new-haven-mystical-rose-primary-school-ezeani-street-new-haven,MYSTICAL ROSE PRIMARY SCHOOL EZEANI STREET NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-new-generation-international-nursery-and-primary-school-new-haven,NEW GENERATION International Nursery and PRIMARY SCHOOL NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
enugu-enugu-north-new-haven-new-haven-primary-school-i-new-heaven,"NEW HAVEN PRIMARY SCHOOL I, NEW HEAVEN",enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-new-haven-primary-school-ii-new-heaven,"NEW HAVEN PRIMARY SCHOOL II, NEW HEAVEN",enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-new-haven-primary-school-iii-new-heaven,"NEW HAVEN PRIMARY SCHOOL III, NEW HEAVEN",enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-new-haven-primary-school-iv-new-haven,"NEW HAVEN PRIMARY SCHOOL IV, NEW HAVEN",enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-rosa-venerini-primary-school-fifth-avenue-new-haven,ROSA VENERINI PRIMARY SCHOOL FIFTH AVENUE NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-rose-ville-primary-school-chime-avenue,ROSE VILLE PRIMARY SCHOOL CHIME AVENUE,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-rose-ville-secondary-school-chime-avenue-new-haven,ROSE VILLE SECONDARY SCHOOL CHIME AVENUE NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Secondary
enugu-enugu-north-new-haven-st-jude-primary-school-chis-okonkwo-street,ST JUDE PRIMARY SCHOOL CHIS OKONKWO STREET,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Public,Primary
enugu-enugu-north-new-haven-sunchy-baby-nursery-school-lumumba-new-haven,SUNCHY BABY NURSERY SCHOOL LUMUMBA NEW HAVEN,enugu-enugu-north-new-haven,New Haven,enugu-north,Enugu North,enugu,Enugu,South East,Private,Primary
