session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2024/2025,North East,Bauchi,Warji,Gabanga,Lasau Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Gabanga,Lasau Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Gabanga,School For Arabic And Islamic Studies Gabanga,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Gabanga,School For Arabic And Islamic Studies Gabanga,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Gabanga,Shatoka Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Gabanga,Shatoka Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Gabanga,Tudun Kyassarana Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Gabanga,Tudun Kyassarana Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Gabanga,Tuya Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Gabanga,Tuya Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Dingala /Dumbuna,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Dingala /Dumbuna,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Government Junior Secondary School Badayeso,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Katanga,Government Junior Secondary School Badayeso,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Katanga,Government Junior Secondary School Kadalen Kanawa,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Katanga,Government Junior Secondary School Kadalen Kanawa,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Katanga,Government Junior Secondary School Katanga,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Katanga,Government Junior Secondary School Katanga,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Katanga,Jahunawa Zurgwai Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Jahunawa Zurgwai Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Jss Muda,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Jss Muda,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Katanga Central Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Katanga Central Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Maljaussunnah  Jibwis,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Maljaussunnah  Jibwis,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Tsangayan Gidan Baban Munkaila,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Tsangayan Gidan Baban Munkaila,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Ung Koriya Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Ung Koriya Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Unguwar Nabadi Nomadic Ps,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Katanga,Unguwar Nabadi Nomadic Ps,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Bingin Giwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Bingin Giwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Bura Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Bura Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,College For Arabic Studies,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Ranga,College For Arabic Studies,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Ranga,Disa Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Disa Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Fatoma Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Fatoma Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Government Junior Secondary School Baima,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Ranga,Government Junior Secondary School Baima,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Ranga,Government Junior Secondary School Kankare,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Ranga,Government Junior Secondary School Kankare,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Ranga,Hardo Isa Nomadic Primary,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Hardo Isa Nomadic Primary,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Hardo Najuma Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Hardo Najuma Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Hardo Shuaibu Namadic Ps,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Hardo Shuaibu Namadic Ps,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Ihyaus Sunna Rumba,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Ihyaus Sunna Rumba,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Junior Secondary School Dansai,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Ranga,Junior Secondary School Dansai,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Ranga,Lirnaa Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Lirnaa Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Wando Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Wando Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Wurwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Ranga,Wurwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Gabaya Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Gabaya Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Government Junior Secondary School Bakwi,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Tiyin,Government Junior Secondary School Bakwi,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Tiyin,Government Junior Secondary School Gawo,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Tiyin,Government Junior Secondary School Gawo,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Tiyin,Government Junior Secondary School Lallan,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Tiyin,Government Junior Secondary School Lallan,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Tiyin,Government Junior Secondary School Lirnaa,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Tiyin,Government Junior Secondary School Lirnaa,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Tiyin,Hardo Gajan Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Hardo Gajan Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Hardo Kwaine Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Hardo Kwaine Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Jagwadin Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Jagwadin Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Jahunawa Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Jahunawa Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Kulumi Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Kulumi Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Marasuwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Marasuwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Nural Anur Priary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Nural Anur Priary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Ummah Islamiyya School Warji,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Ummah Islamiyya School Warji,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Wuddadun Nabibi Iisiamiiya,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Wuddadun Nabibi Iisiamiiya,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Yelwan Tsakuwa Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Yelwan Tsakuwa Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Zurgwai Pramary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tiyin,Zurgwai Pramary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Badiyeso Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Badiyeso Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Baure Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Baure Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Bauren Kogi Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Bauren Kogi Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,College For Arabic And Islamic Studies Tuya,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,College For Arabic And Islamic Studies Tuya,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Dagun Dutse Primay School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Dagun Dutse Primay School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Gajana Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Gajana Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Government Junior Secondary School Bura,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Government Junior Secondary School Bura,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Government Junior Secondary School Rumba,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Government Junior Secondary School Rumba,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Hardo Yaka Nomadic Sch,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Hardo Yaka Nomadic Sch,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Haya Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Haya Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Jahunawa,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Jahunawa,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Masakai Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Masakai Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Muda Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Muda Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Tahfiztahfizu,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Tahfiztahfizu,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Tahfizul Quran,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Tahfizul Quran,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Zikiyai Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada East,Zikiyai Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Abdullahi Bin Masaud Littafizul Quran Baima,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Abdullahi Bin Masaud Littafizul Quran Baima,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Dakala Primry School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Dakala Primry School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Dubagari Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Dubagari Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Gadama Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Gadama Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Government Junior Secondary School Dagu,Male,Non-Disabled,Public,SSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Government Junior Secondary School Dagu,Male,Non-Disabled,Public,SSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Government Junior Secondary School Tudun Alheri,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Government Junior Secondary School Tudun Alheri,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Government Junior Secondary School Tudun Wada,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Government Junior Secondary School Tudun Wada,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Hardo Babuga Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Hardo Babuga Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Kullumin  Daji Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Kullumin  Daji Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Kunguyin Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Kunguyin Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Labune Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Labune Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Sama Borkono Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Sama Borkono Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,School For Higher Islamic Studies Jibwis Warji,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,School For Higher Islamic Studies Jibwis Warji,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Tsangayan Malam Tasiutasiu,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Tsangayan Malam Tasiutasiu,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Tudun Wada Primary School,Male,Non-Disabled,Public,Adult & Non-Formal Education,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Warji,Tudun Wada West,Tudun Wada Primary School,Male,Non-Disabled,Public,Adult & Non-Formal Education,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Alhajeri Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Alhajeri Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Asake Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Asake Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Bajuwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Bajuwa Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Barnesu Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Barnesu Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Burdusu Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Burdusu Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Bursali Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Bursali Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Eldeyo Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Eldeyo Nomadic Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Garin-Gami Primary School,Male,Non-Disabled,Public,Pre/Primary,,NCE,Qualified,160,5,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Garin-Gami Primary School,Male,Non-Disabled,Public,Pre/Primary,,None,Unqualified,32,1,32.0
2024/2025,North East,Bauchi,Zaki,Bursali,Government Day Junior Secondary School Murmur,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Bursali,Government Day Junior Secondary School Murmur,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Zaki,Bursali,Government Day Secondary School Bursali,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Bursali,Government Day Secondary School Bursali,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
2024/2025,North East,Bauchi,Zaki,Bursali,Government Junior Secondary School Madufa,Male,Non-Disabled,Public,JSS,,NCE,Qualified,190,5,38.0
2024/2025,North East,Bauchi,Zaki,Bursali,Government Junior Secondary School Madufa,Male,Non-Disabled,Public,JSS,,None,Unqualified,38,1,38.0
