session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Non-Disabled,Private,SSS,SSS2,245,3,5,2,61.6,,1,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Disabled,Private,SSS,SSS2,4,3,1,0,61.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Non-Disabled,Private,SSS,SSS2,278,3,5,2,61.6,,1,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Disabled,Public,SSS,SSS2,11,6,1,0,61.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Non-Disabled,Public,SSS,SSS2,529,6,10,3,61.6,,1,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Disabled,Public,SSS,SSS2,10,6,1,0,61.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Non-Disabled,Public,SSS,SSS2,539,6,11,4,61.6,,1,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Disabled,Private,SSS,SSS3,4,3,1,0,61.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Non-Disabled,Private,SSS,SSS3,190,3,4,1,61.6,,1,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Disabled,Private,SSS,SSS3,4,3,1,0,61.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Non-Disabled,Private,SSS,SSS3,216,3,4,1,61.6,,1,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Disabled,Public,SSS,SSS3,8,6,1,0,61.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Non-Disabled,Public,SSS,SSS3,412,6,8,3,61.6,,1,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Disabled,Public,SSS,SSS3,8,6,1,0,61.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Non-Disabled,Public,SSS,SSS3,421,6,8,3,61.6,,1,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Disabled,Private,Vocational,Vocational Year 1,0,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Non-Disabled,Private,Vocational,Vocational Year 1,12,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Disabled,Private,Vocational,Vocational Year 1,1,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Non-Disabled,Private,Vocational,Vocational Year 1,35,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Disabled,Public,Vocational,Vocational Year 1,0,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Non-Disabled,Public,Vocational,Vocational Year 1,15,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Disabled,Public,Vocational,Vocational Year 1,1,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Non-Disabled,Public,Vocational,Vocational Year 1,43,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Disabled,Private,Vocational,Vocational Year 2,0,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Non-Disabled,Private,Vocational,Vocational Year 2,10,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Disabled,Private,Vocational,Vocational Year 2,0,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Non-Disabled,Private,Vocational,Vocational Year 2,30,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Disabled,Public,Vocational,Vocational Year 2,0,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Non-Disabled,Public,Vocational,Vocational Year 2,12,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Disabled,Public,Vocational,Vocational Year 2,1,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Non-Disabled,Public,Vocational,Vocational Year 2,36,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Disabled,Private,Vocational,Vocational Year 3,0,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Non-Disabled,Private,Vocational,Vocational Year 3,7,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Disabled,Private,Vocational,Vocational Year 3,0,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Non-Disabled,Private,Vocational,Vocational Year 3,22,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Disabled,Public,Vocational,Vocational Year 3,0,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Female,Non-Disabled,Public,Vocational,Vocational Year 3,9,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Disabled,Public,Vocational,Vocational Year 3,1,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,North East,Adamawa,Yola South,Bole Yolde Pate,Male,Non-Disabled,Public,Vocational,Vocational Year 3,27,2,1,0,58.6,,0,"Government Secondary School, Bole Yolde Pate | Community Secondary School, Bole Yolde Pate | Unity College, Yola South | Comprehensive High School, Bole Yolde Pate"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,2,1,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,103,1,4,3,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,3,1,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,125,1,5,4,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,4,2,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,146,2,6,5,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,5,2,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,191,2,8,6,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,2,1,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,79,1,3,2,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,2,1,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,97,1,4,3,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,3,1,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,113,1,5,4,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,4,1,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,148,1,6,5,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,1,1,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,44,1,2,2,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,1,1,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,53,1,2,2,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,63,2,3,2,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,2,2,1,1,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,81,2,3,2,46.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Private,JSS,JSS1,6,2,1,1,52.1,JSS1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Private,JSS,JSS1,280,2,6,5,52.1,JSS1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Private,JSS,JSS1,5,2,1,1,52.1,JSS1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Private,JSS,JSS1,249,2,5,4,52.1,JSS1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Public,JSS,JSS1,21,6,1,1,52.1,JSS1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Public,JSS,JSS1,808,6,17,13,52.1,JSS1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Public,JSS,JSS1,21,6,1,1,52.1,JSS1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Public,JSS,JSS1,804,6,17,13,52.1,JSS1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Private,JSS,JSS2,6,2,1,1,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Private,JSS,JSS2,230,2,5,4,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Private,JSS,JSS2,5,2,1,1,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Private,JSS,JSS2,204,2,4,3,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Public,JSS,JSS2,17,7,1,1,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Public,JSS,JSS2,664,7,14,11,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Public,JSS,JSS2,17,7,1,1,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Public,JSS,JSS2,659,7,14,11,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Private,JSS,JSS3,4,2,1,1,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Private,JSS,JSS3,182,2,4,3,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Private,JSS,JSS3,3,2,1,1,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Private,JSS,JSS3,162,2,3,2,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Public,JSS,JSS3,13,7,1,1,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Public,JSS,JSS3,530,7,11,8,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Public,JSS,JSS3,14,7,1,1,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Public,JSS,JSS3,527,7,11,8,52.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,16,2,1,1,50.1,Primary 1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,508,2,12,9,50.1,Primary 1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,17,2,1,1,50.1,Primary 1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,536,2,13,10,50.1,Primary 1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,88,14,2,2,50.1,Primary 1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,3042,14,74,56,50.1,Primary 1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,84,14,2,2,50.1,Primary 1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,2910,14,71,54,50.1,Primary 1,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,14,2,1,1,50.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,452,2,11,8,50.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,15,2,1,1,50.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,477,2,12,9,50.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,78,13,2,2,50.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
2020/2021,South South,Akwa Ibom,Abak,Abak Urban I,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,2701,13,66,50,50.1,,0,"Government Secondary School, Abak Urban I | Community Secondary School, Abak Urban I | Unity College, Abak | Comprehensive High School, Abak Urban I"
