session,zone,state,lga,ward,gender,disability,school_type,school_level,class_grade,student_count,school_count,classroom_count,computer_count,infrastructure_score,key_entry_level,is_o_level_student,school
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,19,4,1,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,705,4,18,13,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,87,17,2,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,3229,17,82,61,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,77,17,2,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,2856,17,72,53,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,18,4,1,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,676,4,17,13,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,18,4,1,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,644,4,16,12,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,79,18,2,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,2951,18,75,56,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,70,18,2,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,2610,18,66,49,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,17,4,1,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,632,4,16,12,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,17,4,1,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,603,4,15,11,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,74,15,2,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,2762,15,70,52,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,66,15,2,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,2444,15,62,46,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,16,4,1,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,572,4,15,11,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,16,4,1,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,546,4,14,10,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,67,18,2,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,2498,18,63,47,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,59,18,1,1,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,2210,18,56,42,52.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Private,SSS,SSS1,4,4,1,1,56.5,SSS1,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Private,SSS,SSS1,389,4,9,7,56.5,SSS1,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Private,SSS,SSS1,4,4,1,1,56.5,SSS1,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Private,SSS,SSS1,355,4,8,6,56.5,SSS1,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Public,SSS,SSS1,13,6,1,1,56.5,SSS1,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Public,SSS,SSS1,670,6,16,12,56.5,SSS1,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Public,SSS,SSS1,14,6,1,1,56.5,SSS1,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Public,SSS,SSS1,701,6,16,12,56.5,SSS1,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Private,SSS,SSS2,4,4,1,1,56.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Private,SSS,SSS2,313,4,7,5,56.5,,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Private,SSS,SSS2,2,4,1,1,56.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Private,SSS,SSS2,286,4,7,5,56.5,,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Public,SSS,SSS2,9,7,1,1,56.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Public,SSS,SSS2,539,7,13,10,56.5,,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Public,SSS,SSS2,10,7,1,1,56.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Public,SSS,SSS2,565,7,13,10,56.5,,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Private,SSS,SSS3,2,4,1,1,56.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Private,SSS,SSS3,245,4,6,4,56.5,,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Private,SSS,SSS3,2,4,1,1,56.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Private,SSS,SSS3,222,4,5,4,56.5,,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Public,SSS,SSS3,7,6,1,1,56.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Public,SSS,SSS3,419,6,10,7,56.5,,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Public,SSS,SSS3,8,6,1,1,56.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Public,SSS,SSS3,439,6,10,7,56.5,,1,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Private,Vocational,Vocational Year 1,0,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Private,Vocational,Vocational Year 1,14,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Private,Vocational,Vocational Year 1,1,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Private,Vocational,Vocational Year 1,37,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Public,Vocational,Vocational Year 1,1,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Public,Vocational,Vocational Year 1,18,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Public,Vocational,Vocational Year 1,1,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Public,Vocational,Vocational Year 1,47,2,2,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Private,Vocational,Vocational Year 2,0,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Private,Vocational,Vocational Year 2,12,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Private,Vocational,Vocational Year 2,1,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Private,Vocational,Vocational Year 2,31,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Public,Vocational,Vocational Year 2,0,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Public,Vocational,Vocational Year 2,15,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Public,Vocational,Vocational Year 2,1,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Public,Vocational,Vocational Year 2,40,2,2,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Private,Vocational,Vocational Year 3,0,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Private,Vocational,Vocational Year 3,9,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Private,Vocational,Vocational Year 3,1,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Private,Vocational,Vocational Year 3,23,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Disabled,Public,Vocational,Vocational Year 3,0,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Female,Non-Disabled,Public,Vocational,Vocational Year 3,11,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Disabled,Public,Vocational,Vocational Year 3,1,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,South West,Oyo,Saki East,Ago Amodu II,Male,Non-Disabled,Public,Vocational,Vocational Year 3,29,2,1,1,53.5,,0,"Government Secondary School, Ago Amodu II | Community Secondary School, Ago Amodu II | Unity College, Saki East | Comprehensive High School, Ago Amodu II"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,2,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,72,1,4,2,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,2,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 1,101,1,5,2,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,2,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,109,1,6,3,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,3,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 1,147,1,7,3,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,1,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,57,1,3,1,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,2,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 2,78,1,4,2,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,2,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,85,1,4,2,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,3,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Male,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 2,114,1,6,3,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,1,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,31,1,2,1,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,1,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Male,Non-Disabled,Private,Adult & Non-Formal,IQS/IQTS Stage 3,43,1,2,1,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,1,1,1,0,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
2020/2021,North Central,Plateau,Barkin Ladi,Barakin Ladi,Female,Non-Disabled,Public,Adult & Non-Formal,IQS/IQTS Stage 3,47,1,2,1,68.2,,0,"Government Secondary School, Barakin Ladi | Community Secondary School, Barakin Ladi | Unity College, Barkin Ladi | Comprehensive High School, Barakin Ladi"
