session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Madarasatul Irshadil Addal Islamiyya ,Kiyako",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Madarasatul Irshadil Addal Islamiyya ,Kiyako",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Madarasatul Irshadil Addal Islamiyya ,Kiyako",Female,ALL,WAEC,5+ years,University,1,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarasatul Tarbiyatul Adafal Bigidan Islamiyya Primary School,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarasatul Tarbiyatul Adafal Bigidan Islamiyya Primary School,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarasatul Tarbiyatul Adafal Bigidan Islamiyya Primary School,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarasatul Tarbiyatul Adafal Bigidan Islamiyya Primary School,Female,ALL,WAEC,5+ years,University,1,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarasatul Tarbiyyatul Adafal Kafin Gana Kwakwatagwam,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarasatul Tarbiyyatul Adafal Kafin Gana Kwakwatagwam,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarasatul Tarbiyyatul Adafal Kafin Gana Kwakwatagwam,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarasatul Tarbiyyatul Adafal Kafin Gana Kwakwatagwam,Female,ALL,WAEC,5+ years,University,1,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarsatul Tarbiyyatul Adafal Bigidan,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarsatul Tarbiyyatul Adafal Bigidan,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarsatul Tarbiyyatul Adafal Bigidan,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Madarsatul Tarbiyyatul Adafal Bigidan,Female,ALL,WAEC,5+ years,University,1,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Najaji Primary School Babaldu,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Najaji Primary School Babaldu,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Najaji Primary School Babaldu,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,Najaji Primary School Babaldu,Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Safa Primary School, Safa",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Safa Primary School, Safa",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Safa Primary School, Safa",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Safa Primary School, Safa",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Yarma Primary School, Yarma Iggi District",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Yarma Primary School, Yarma Iggi District",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Yarma Primary School, Yarma Iggi District",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kiyako,"Yarma Primary School, Yarma Iggi District",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Bammowa Nomadic Primary School, Bammowa",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Bammowa Nomadic Primary School, Bammowa",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Bammowa Nomadic Primary School, Bammowa",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Bammowa Nomadic Primary School, Bammowa",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Dangoli Primary School, Dangoli",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Dangoli Primary School, Dangoli",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Dangoli Primary School, Dangoli",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Dangoli Primary School, Dangoli",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Gambara Primary School, Gambara",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Gambara Primary School, Gambara",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Gambara Primary School, Gambara",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Gambara Primary School, Gambara",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Hayatul Islamdini Kafin Gana,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Hayatul Islamdini Kafin Gana,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Hayatul Islamdini Kafin Gana,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Hayatul Islamdini Kafin Gana,Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Hirin Primary School, Hirin",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Hirin Primary School, Hirin",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Hirin Primary School, Hirin",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Hirin Primary School, Hirin",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Jikoli Esspin Nomadic Primary School, Jikoli",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Jikoli Esspin Nomadic Primary School, Jikoli",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Jikoli Esspin Nomadic Primary School, Jikoli",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Jikoli Esspin Nomadic Primary School, Jikoli",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Junior Secondary School, Arobade",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Junior Secondary School, Arobade",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Junior Secondary School, Arobade",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Junior Secondary School, Arobade",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Junior Secondary School, Zarenawa",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Junior Secondary School, Zarenawa",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Junior Secondary School, Zarenawa",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Junior Secondary School, Zarenawa",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Kwangwara Primary School,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Kwangwara Primary School,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Kwangwara Primary School,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Kwangwara Primary School,Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Kwari Primary School, Kwari",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Kwari Primary School, Kwari",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Kwari Primary School, Kwari",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Kwari Primary School, Kwari",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Madarasatul Nurul Huda Kwangwara, Birnin Kudu",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Madarasatul Nurul Huda Kwangwara, Birnin Kudu",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Madarasatul Nurul Huda Kwangwara, Birnin Kudu",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Madarasatul Nurul Huda Kwangwara, Birnin Kudu",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Madarasatul Tarhidul Adatal, Kwangwara",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Madarasatul Tarhidul Adatal, Kwangwara",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Madarasatul Tarhidul Adatal, Kwangwara",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Madarasatul Tarhidul Adatal, Kwangwara",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Mai Chediya Primary School, Maichediya",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Mai Chediya Primary School, Maichediya",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Mai Chediya Primary School, Maichediya",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Mai Chediya Primary School, Maichediya",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Nasarawa Primary,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Nasarawa Primary,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Nasarawa Primary,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Nasarawa Primary,Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Samamiyya Primary School, Samamiya",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Samamiyya Primary School, Samamiya",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Samamiyya Primary School, Samamiya",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Samamiyya Primary School, Samamiya",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Tajadidi Islam Kuntukulu,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Tajadidi Islam Kuntukulu,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Tajadidi Islam Kuntukulu,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,Tajadidi Islam Kuntukulu,Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Zadau Nomadic Primary School, Zadau",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Zadau Nomadic Primary School, Zadau",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Zadau Nomadic Primary School, Zadau",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Kwangwara,"Zadau Nomadic Primary School, Zadau",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Badungu Primary School, Badungu",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Badungu Primary School, Badungu",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Badungu Primary School, Badungu",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Badungu Primary School, Badungu",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Bamaina Academy Primary School, Bamaina",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Bamaina Academy Primary School, Bamaina",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Bamaina Academy Primary School, Bamaina",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Bamaina Academy Primary School, Bamaina",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Barikin Dangiwa Primary School, Barikin Dangiwa",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Barikin Dangiwa Primary School, Barikin Dangiwa",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Barikin Dangiwa Primary School, Barikin Dangiwa",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Barikin Dangiwa Primary School, Barikin Dangiwa",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Dantsa Nomadic Primary School, Dantsa",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Dantsa Nomadic Primary School, Dantsa",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Dantsa Nomadic Primary School, Dantsa",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Dantsa Nomadic Primary School, Dantsa",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Gangara Primary School, Gangara",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Gangara Primary School, Gangara",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Gangara Primary School, Gangara",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Gangara Primary School, Gangara",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Iggi Primary School, Iggi",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Iggi Primary School, Iggi",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Iggi Primary School, Iggi",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Iggi Primary School, Iggi",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Junior Secondary School, Babaldu",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Junior Secondary School, Babaldu",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Junior Secondary School, Babaldu",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Junior Secondary School, Babaldu",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Junior Secondary School, Lafiya",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Junior Secondary School, Lafiya",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Junior Secondary School, Lafiya",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Junior Secondary School, Lafiya",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Kadangare Primary School, Kadangare",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Kadangare Primary School, Kadangare",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Kadangare Primary School, Kadangare",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Kadangare Primary School, Kadangare",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Kwarsa Junior Nomadic Secondary,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Kwarsa Junior Nomadic Secondary,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Kwarsa Junior Nomadic Secondary,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Kwarsa Junior Nomadic Secondary,Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Kwatai Primary School, Kwatai",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Kwatai Primary School, Kwatai",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Kwatai Primary School, Kwatai",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Kwatai Primary School, Kwatai",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Lafiya Primary School, Lafiya",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Lafiya Primary School, Lafiya",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Lafiya Primary School, Lafiya",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Lafiya Primary School, Lafiya",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Masaya Primary School, Maduguri",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Masaya Primary School, Maduguri",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Masaya Primary School, Maduguri",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Masaya Primary School, Maduguri",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Nafada Islamiyya School,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Nafada Islamiyya School,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Nafada Islamiyya School,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Nafada Islamiyya School,Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Shawu Primary School, Shawu",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Shawu Primary School, Shawu",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Shawu Primary School, Shawu",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Shawu Primary School, Shawu",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Zaramba Normadic Primary School,",Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Zaramba Normadic Primary School,",Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Zaramba Normadic Primary School,",Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,"Zaramba Normadic Primary School,",Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Zinatul Islam Kwalele,Male,ALL,WAEC,1-year,University,1,1,1,1,1,1.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Zinatul Islam Kwalele,Female,ALL,NECO,2-year,Polytechnic,1,1,1,1,0,2.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Zinatul Islam Kwalele,Male,ALL,NABTEB,3-5 years,College of Education,1,1,0,0,0,4.0
2024/2025,North West,Jigawa,Birnin-Kudu,Lafiya,Zinatul Islam Kwalele,Female,ALL,WAEC,5+ years,University,2,1,0,0,0,6.0
