session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1039,26,39.96153846153846
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,916,23,39.82608695652174
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,1039,26,39.96153846153846
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,840,21,40.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,790,20,39.5
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,764,19,40.21052631578947
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,873,22,39.68181818181818
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,725,18,40.27777777777778
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,873,22,39.68181818181818
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Female,Non-Disabled,Private,SSS,,,Unqualified,137,3,45.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Male,Non-Disabled,Private,SSS,,PGDE,Qualified,154,4,38.5
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Female,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,137,3,45.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Male,Disabled,Private,SSS,,BEd or Equivalent,Qualified,132,3,44.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Female,Non-Disabled,Private,SSS,,Grade II or Equivalent,Unqualified,118,3,39.333333333333336
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Male,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,88,2,44.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Comprehensive High School, Akum",Male,Non-Disabled,Private,SSS,,NCE,Qualified,44,1,44.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Female,Non-Disabled,Public,JSS,,,Unqualified,292,6,48.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,279,6,46.5
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,236,5,47.2
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,223,5,44.6
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,280,6,46.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,268,6,44.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,177,4,44.25
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,187,4,46.75
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,118,3,39.333333333333336
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Female,Disabled,Public,SSS,,MEd or Equivalent,Qualified,88,2,44.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,219,5,43.8
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,59,1,59.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Female,Non-Disabled,Public,SSS,,NCE,Qualified,98,2,49.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Government Secondary School, Akum",Male,Non-Disabled,Public,SSS,,NCE,Qualified,165,4,41.25
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,314,7,44.85714285714285
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,301,7,43.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,236,5,47.2
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,90,2,45.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,290,6,48.333333333333336
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,191,4,47.75
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,135,3,45.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,301,7,43.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1413,36,39.25
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1538,39,39.43589743589744
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1527,39,39.15384615384615
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1538,39,39.43589743589744
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,1184,30,39.46666666666667
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1164,30,38.8
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1107,28,39.535714285714285
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1122,28,40.07142857142857
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1298,33,39.333333333333336
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1081,27,40.03703703703704
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1222,31,39.41935483870968
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1164,30,38.8
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,108,3,36.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,137,3,45.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Disabled,Public,SSS,,,Unqualified,263,6,43.833333333333336
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,147,3,49.0
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,NCE,Qualified,69,2,34.5
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,241,6,40.16666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,196,5,39.2
2023/2024,North Central,Nasarawa,Nasarawa,Akum,"Unity College, Nasarawa",Male,Non-Disabled,Public,SSS,,NCE,Qualified,198,5,39.6
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Female,Non-Disabled,Public,JSS,,NCE,Qualified,292,6,48.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,279,6,46.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Female,Non-Disabled,Public,JSS,,,Unqualified,292,6,48.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,256,6,42.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,101,2,50.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Female,Non-Disabled,Public,JSS,,NCE,Qualified,135,3,45.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Male,Non-Disabled,Public,JSS,,,Unqualified,245,5,49.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,157,4,39.25
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,79,2,39.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Male,Non-Disabled,Public,SSS,,,Unqualified,263,6,43.833333333333336
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,59,1,59.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Female,Non-Disabled,Public,SSS,,NCE,Qualified,137,3,45.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Male,Disabled,Public,SSS,,MEd or Equivalent,Qualified,220,5,44.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,187,4,46.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Community Secondary School, Ara I",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,187,4,46.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Female,Non-Disabled,Private,JSS,,,Unqualified,280,6,46.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,256,6,42.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Female,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,213,5,42.6
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Male,Non-Disabled,Private,JSS,,NCE,Qualified,201,4,50.25
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Female,Non-Disabled,Private,JSS,,,Unqualified,191,4,47.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Male,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,201,4,50.25
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Female,Non-Disabled,Private,SSS,,,Unqualified,187,4,46.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Male,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,187,4,46.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Female,Non-Disabled,Private,SSS,,PGDE,Qualified,147,3,49.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Male,Non-Disabled,Private,SSS,,NCE,Qualified,154,4,38.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Female,Non-Disabled,Private,SSS,,PGDE,Qualified,167,4,41.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Comprehensive High School, Ara I",Male,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,187,4,46.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,359,8,44.875
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,346,8,43.25
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,90,2,45.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,236,5,47.2
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,323,7,46.142857142857146
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,325,7,46.42857142857143
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,279,6,46.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1451,37,39.21621621621622
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1455,37,39.32432432432432
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,1413,36,39.25
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1330,34,39.11764705882353
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1642,42,39.095238095238095
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1497,38,39.39473684210526
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,1222,31,39.41935483870968
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1206,31,38.903225806451616
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1260,32,39.375
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1206,31,38.903225806451616
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1145,29,39.48275862068966
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1122,28,40.07142857142857
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,147,3,49.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Disabled,Public,SSS,,NCE,Qualified,138,3,46.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,SSS,,NCE,Qualified,296,7,42.285714285714285
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,98,2,49.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,108,3,36.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,241,6,40.16666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,206,5,41.2
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Government Secondary School, Ara I",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,209,5,41.8
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,135,3,45.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,179,4,44.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,279,6,46.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,135,3,45.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,90,2,45.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,223,5,44.6
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,292,6,48.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,256,6,42.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1260,32,39.375
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1164,30,38.8
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1184,30,39.46666666666667
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1247,32,38.96875
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,993,25,39.72
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1081,27,40.03703703703704
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1184,30,39.46666666666667
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1289,33,39.06060606060606
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,,Unqualified,1031,26,39.65384615384615
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,998,25,39.92
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1107,28,39.535714285714285
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1081,27,40.03703703703704
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Disabled,Public,SSS,,,Unqualified,236,5,47.2
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,198,5,39.6
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,88,2,44.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,98,2,49.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,SSS,,NCE,Qualified,209,5,41.8
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Female,Non-Disabled,Public,SSS,,NCE,Qualified,177,4,44.25
2023/2024,North Central,Nasarawa,Nasarawa,Ara I,"Unity College, Nasarawa",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,187,4,46.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,157,3,52.333333333333336
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,168,4,42.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Male,Non-Disabled,Public,JSS,,NCE,Qualified,301,7,43.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Non-Disabled,Public,JSS,,NCE,Qualified,258,6,43.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,245,5,49.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,224,5,44.8
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,201,4,50.25
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,236,5,47.2
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Male,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,241,6,40.16666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,206,5,41.2
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Male,Non-Disabled,Public,SSS,,NCE,Qualified,209,5,41.8
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,187,4,46.75
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Community Secondary School, Ara II",Male,Non-Disabled,Public,SSS,,NCE,Qualified,198,5,39.6
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,JSS,,NCE,Qualified,280,6,46.66666666666666
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,123,3,41.0
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,JSS,,MEd or Equivalent,Qualified,111,2,55.5
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,224,5,44.8
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,JSS,,NCE,Qualified,212,5,42.4
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Female,Non-Disabled,Private,JSS,,,Unqualified,213,5,42.6
2023/2024,North Central,Nasarawa,Nasarawa,Ara II,"Comprehensive High School, Ara II",Male,Non-Disabled,Private,JSS,,NCE,Qualified,201,4,50.25
