session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,pass_rate_pct,utme_candidate_count,utme_qualified_count,utme_qualifying_rate_pct,admitted_count,admission_rate_pct,matriculated_count,matriculation_completion_rate_pct
2019/2020,North East,Bauchi,Misau,Gwaram,G.J.S.S Garin Galadima,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,G.J.S.S. Gaina Hausa,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,G.J.S.S. Gwaram,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,G.J.S.S. Yalwa,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Gaduram Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Galawa Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Garin Galadima Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Garin Kare,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Gwaram C.P.S,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Gwaram North Primary  School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Hilalus Saada Islamiyya,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Jabalya Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Kantanari Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Madarasatul Muhammadur Rasulillah Nursery And Primary School Gwaram,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Malunje Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Ngwaiga Nom Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Rigar Rafi Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Sabon Gari Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Taskai Gabarin Pri School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Misau,Gwaram,Tumfure Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Ari Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Baki Primary School Ningi,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Barkwanchi Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Batu Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Budugu Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Bunasai Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Bura Bura Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Chilli Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Chindako Nomadic Primary School,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Government Junior Secondary School Baki,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Government Junior Secondary School Batu,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Government Junior Secondary School Katsinawan Dingis,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Government Junior Secondary School Maiturare,Male,Non-Disabled,WAEC,2,1,50.0,1,0,0.0,0,0.0,0,0.0
2019/2020,North East,Bauchi,Ningi,Ningi,Government Junior Secondary School Manu,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Ningi,Government Junior Secondary School Ningi Central,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Ningi,Government Junior Secondary School Sabuwar Tiffi,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Ningi,Government Junior Secondary School Sangara,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Ningi,Jata Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Ningi,Kafin Danyaya Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Ningi,Maiturare Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Ningi,Manu Memorial Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Ningi,Ningi Central Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Ningi,Sabuwar Tiffi Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Ningi,Sangara Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Dingis Gari Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Government Junior Secondary School Jarkoya,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Government Junior Secondary School Tsangayar Dirya,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Kalijo Nomadic Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Katsinawan Dingis Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Kwongoro Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Madore Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Padina Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Rafin Chiyawa Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Rakama Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Silliya Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Tahafizul Quran Wadasatul Islamiya Katsinawar Dingis,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Tsangayar Dirya Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Dingis,Tsangayar Malam Umar Tabla,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Alh Buba Anji,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Attahir Primary School Nasaru,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Bakaci Nomadic Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Dankomi Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Dogon Ruwa Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Government Junior Secondary School Deru,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Government Junior Secondary School Marke,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Government Junior Secondary School Nasaru,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Hardo Nagida Nomadic Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,"Nasaru Academy Nursery,Primary And Junior Secondary Schools",Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Nasaru Central Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Yola Nomadic Primary,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Nasaru,Zahi Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Arinja Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Gada Nomadic Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Gidan Baki Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Government Junior Secondary School Jimi,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Government Junior Secondary School Unguwan Tudu,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Hardo Madake Nomadic Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Iyayi Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Kanawa Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Lumbu Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Luntu Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Nurul Islam Yalwa,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Rumbu Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Sabuwar Gandu Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Jangu,Shakaleme Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Balma Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Government Day Secondary School Balma,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Government Junior Secondary School Gwam,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Government Junior Secondary School Tashar Maje,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Gwada Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Kafin Lemo Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Kwalangwadi Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Madarasatul Tarbiyatul Aulud Darul Hadith Unguwar Tsamiya Gwam,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Rakejuwa Nomadic Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Tabla Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Tashar Mangoro Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Tsangayar Malam Musa Balma,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Ulumudeen Islamiyya,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Balma,Yalwan Baure Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Bakin Dutse Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Gada Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Goran Dutse Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Government Junior Secondary School Kafin Chakuna,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Government Junior Secondary School Zakara,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Jigawar Kuran Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Karaya Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Kwanar Maizabi Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Nurun Islam Tsangayar Gabas Gadan Maiwa,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Siri Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Sirin Kacha Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Takalafiya Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Yalwa Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Kudu / Yamma,Yarmawa Nomadic Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Basara Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Gdjss Guda,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Government Junior Secondary School Gudduba,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Government Junior Secondary School Siri,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Government Junior Secondary School Tiffi,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Guda Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Kawari Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Madarasatul Darul Quran Zakara,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Rutai Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Tibako Nomadic Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Tiffi Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Tiffi / Guda,Zakara Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Ansarul Dini B/Kasuwa Burra Islamiyya,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Asas Nursery And Primary School Burra,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Burra Central Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Dangarafa Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Government Junior Secondary School Burra,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Government Junior Secondary School Kyata,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Government Junior Secondary School Magami,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Jibwis Science  Secondary School  Burra,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Kyata Islamiyya,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Kyata Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Magami Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Nurul Islam Fada,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,School For Arabic And Islamic Studies Burra,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Burra / Kyata,Tudu Wada Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Baure Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Gara Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Government Junior Secondary School Gadar Maiwa,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Government Junior Secondary School Silliya,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Kafin Chakuna Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Katsinawan Tabula Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Kujera Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Makanuwa Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Nahalo Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Nurul Islam,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Sharaf Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Tipchi Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Sama,Zazika Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Dabar Baga Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Diwa Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Gardo Nomadic Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Government Junior Secondary School Iyayi,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Government Junior Secondary School Tipchi,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Gwam Priamry School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Kafin Zaki Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Kwabi Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Lamunde Nomadic Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Madarasatul Nurul Islam Tsangayar Kudu Kamfala Gwam,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Tudun Jarkoya Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Unguwar Dabo Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Unguwar Jikin Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
2019/2020,North East,Bauchi,Ningi,Bashe,Unguwar Tudu Primary School,Male,Non-Disabled,WAEC,4,3,75.0,3,1,33.33,1,33.33,1,100.0
