session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Female,Disabled,NECO,5+-year,University,3,0,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Female,Disabled,WAEC,1-year,University,13,6,5,6,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Female,Disabled,WAEC,2-year,University,9,6,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Female,Disabled,WAEC,3-5-year,University,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Female,Disabled,WAEC,5+-year,University,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,NABTEB,1-year,University,65,50,15,15,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,NABTEB,2-year,University,44,34,7,7,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,NABTEB,3-5-year,University,35,27,7,7,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,NABTEB,5+-year,University,18,15,7,0,7,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,NECO,1-year,University,118,85,27,27,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,NECO,2-year,University,86,62,22,16,6,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,NECO,3-5-year,University,54,38,16,11,5,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,NECO,5+-year,University,29,21,5,6,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,WAEC,1-year,University,166,124,42,38,4,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,WAEC,2-year,University,103,78,26,22,4,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,WAEC,3-5-year,University,72,53,21,16,5,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,ALL,WAEC,5+-year,University,38,28,10,11,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,NABTEB,1-year,University,6,4,0,0,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,NABTEB,2-year,University,3,4,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,NECO,1-year,University,10,7,5,6,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,NECO,2-year,University,6,3,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,NECO,3-5-year,University,6,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,NECO,5+-year,University,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,WAEC,1-year,University,16,9,5,6,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,WAEC,2-year,University,9,6,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,WAEC,3-5-year,University,6,6,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Comprehensive High School, Dokodza",Male,Disabled,WAEC,5+-year,University,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,NABTEB,1-year,College of Education,53,38,15,15,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,NABTEB,2-year,College of Education,32,23,7,7,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,NABTEB,3-5-year,College of Education,23,15,7,7,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,NABTEB,5+-year,College of Education,12,8,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,NECO,1-year,College of Education,109,75,22,16,6,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,NECO,2-year,College of Education,64,44,11,11,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,NECO,3-5-year,College of Education,42,27,11,5,6,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,NECO,5+-year,College of Education,26,17,5,5,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,WAEC,1-year,College of Education,141,96,31,27,4,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,WAEC,2-year,College of Education,78,53,16,16,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,WAEC,3-5-year,College of Education,56,37,10,11,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,ALL,WAEC,5+-year,College of Education,34,25,10,5,5,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,NABTEB,1-year,College of Education,6,4,7,7,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,NABTEB,3-5-year,College of Education,3,4,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,NABTEB,5+-year,College of Education,3,0,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,NECO,1-year,College of Education,13,7,0,0,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,NECO,2-year,College of Education,6,4,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,NECO,3-5-year,College of Education,6,4,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,NECO,5+-year,College of Education,3,4,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,WAEC,1-year,College of Education,16,9,5,5,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,WAEC,2-year,College of Education,9,6,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,WAEC,3-5-year,College of Education,6,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Female,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,NABTEB,1-year,College of Education,65,46,15,15,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,NABTEB,2-year,College of Education,44,34,15,7,8,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,NABTEB,3-5-year,College of Education,26,19,7,7,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,NABTEB,5+-year,College of Education,12,8,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,NECO,1-year,College of Education,125,85,27,22,5,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,NECO,2-year,College of Education,74,51,16,11,5,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,NECO,3-5-year,College of Education,54,38,11,11,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,NECO,5+-year,College of Education,38,27,5,5,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,WAEC,1-year,College of Education,134,93,31,27,4,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,WAEC,2-year,College of Education,84,59,21,16,5,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,WAEC,3-5-year,College of Education,56,40,11,11,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,ALL,WAEC,5+-year,College of Education,31,22,5,5,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,NABTEB,1-year,College of Education,6,4,7,7,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,NABTEB,3-5-year,College of Education,3,4,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,NABTEB,5+-year,College of Education,3,0,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,NECO,1-year,College of Education,13,7,0,0,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,NECO,2-year,College of Education,10,7,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,NECO,3-5-year,College of Education,3,4,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,NECO,5+-year,College of Education,3,4,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,WAEC,1-year,College of Education,16,9,5,5,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,WAEC,2-year,College of Education,9,6,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,WAEC,3-5-year,College of Education,6,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Government Secondary School, Dokodza",Male,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,NABTEB,1-year,College of Education,56,42,22,15,7,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,NABTEB,2-year,College of Education,38,30,15,15,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,NABTEB,3-5-year,College of Education,21,15,7,7,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,NABTEB,5+-year,College of Education,12,8,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,NECO,1-year,College of Education,109,85,38,33,5,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,NECO,2-year,College of Education,74,58,22,22,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,NECO,3-5-year,College of Education,38,31,11,11,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,NECO,5+-year,College of Education,26,21,11,5,6,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,WAEC,1-year,College of Education,144,112,47,38,9,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,WAEC,2-year,College of Education,88,68,26,27,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,WAEC,3-5-year,College of Education,59,47,21,16,5,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,ALL,WAEC,5+-year,College of Education,41,31,11,11,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,NABTEB,1-year,College of Education,6,4,7,7,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,NECO,1-year,College of Education,10,7,6,5,1,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,NECO,2-year,College of Education,7,4,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,NECO,3-5-year,College of Education,3,4,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,NECO,5+-year,College of Education,3,4,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,WAEC,1-year,College of Education,13,9,5,5,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,WAEC,2-year,College of Education,9,6,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,WAEC,3-5-year,College of Education,6,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Female,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,NABTEB,1-year,College of Education,65,46,22,15,7,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,NABTEB,2-year,College of Education,41,30,15,7,8,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,NABTEB,3-5-year,College of Education,23,15,7,7,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,NABTEB,5+-year,College of Education,12,11,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,NECO,1-year,College of Education,118,85,32,27,5,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,NECO,2-year,College of Education,83,58,22,22,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,NECO,3-5-year,College of Education,58,41,16,11,5,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,NECO,5+-year,College of Education,29,21,6,5,1,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,WAEC,1-year,College of Education,166,118,47,44,3,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,WAEC,2-year,College of Education,106,74,31,27,4,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,WAEC,3-5-year,College of Education,66,50,21,16,5,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,ALL,WAEC,5+-year,College of Education,47,34,16,11,5,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,NABTEB,1-year,College of Education,6,4,7,7,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,NECO,1-year,College of Education,10,7,6,5,1,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,NECO,2-year,College of Education,7,4,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,NECO,3-5-year,College of Education,3,4,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,WAEC,1-year,College of Education,16,9,5,5,0,1.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,WAEC,2-year,College of Education,9,6,0,0,0,2.0
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,WAEC,3-5-year,College of Education,6,3,0,0,0,1.5
2020/2021,North Central,Niger,Bida,Dokodza,"Unity College, Bida",Male,Disabled,WAEC,5+-year,College of Education,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,NABTEB,1-year,College of Education,32,23,7,7,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,NABTEB,2-year,College of Education,21,15,7,7,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,NABTEB,3-5-year,College of Education,12,8,7,7,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,NABTEB,5+-year,College of Education,9,8,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,NECO,1-year,College of Education,58,48,16,16,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,NECO,2-year,College of Education,35,27,11,11,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,NECO,3-5-year,College of Education,29,21,5,5,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,NECO,5+-year,College of Education,13,10,5,0,5,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,WAEC,1-year,College of Education,69,50,21,22,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,WAEC,2-year,College of Education,47,34,16,11,5,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,WAEC,3-5-year,College of Education,25,19,11,5,6,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,ALL,WAEC,5+-year,College of Education,16,12,5,5,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,NABTEB,1-year,College of Education,6,4,7,7,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,NECO,1-year,College of Education,7,3,5,5,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,NECO,2-year,College of Education,3,3,0,0,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,WAEC,1-year,College of Education,6,3,5,5,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,WAEC,2-year,College of Education,3,3,0,0,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Female,Disabled,WAEC,5+-year,College of Education,3,0,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,NABTEB,1-year,College of Education,35,27,7,7,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,NABTEB,2-year,College of Education,21,15,7,7,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,NABTEB,3-5-year,College of Education,15,8,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,NABTEB,5+-year,College of Education,6,4,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,NECO,1-year,College of Education,58,44,16,11,5,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,NECO,2-year,College of Education,38,27,11,11,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,NECO,3-5-year,College of Education,26,17,5,5,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,NECO,5+-year,College of Education,10,10,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,WAEC,1-year,College of Education,75,53,21,16,5,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,WAEC,2-year,College of Education,47,31,11,11,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,WAEC,3-5-year,College of Education,31,22,5,6,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,ALL,WAEC,5+-year,College of Education,16,12,5,6,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,NABTEB,1-year,College of Education,6,4,0,0,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,NABTEB,2-year,College of Education,3,4,0,0,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,NECO,1-year,College of Education,7,4,5,5,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,NECO,2-year,College of Education,3,4,0,0,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,NECO,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,NECO,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,WAEC,1-year,College of Education,9,6,5,6,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,WAEC,2-year,College of Education,6,3,0,0,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,WAEC,3-5-year,College of Education,3,3,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Community Secondary School, Arewa",Male,Disabled,WAEC,5+-year,College of Education,0,0,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,NABTEB,1-year,Polytechnic,59,42,22,15,7,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,NABTEB,2-year,Polytechnic,38,27,15,7,8,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,NABTEB,3-5-year,Polytechnic,23,19,7,7,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,NABTEB,5+-year,Polytechnic,12,8,0,0,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,NECO,1-year,Polytechnic,93,72,22,22,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,NECO,2-year,Polytechnic,61,44,16,16,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,NECO,3-5-year,Polytechnic,35,27,11,5,6,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,NECO,5+-year,Polytechnic,13,10,5,5,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,WAEC,1-year,Polytechnic,141,102,42,33,9,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,WAEC,2-year,Polytechnic,88,62,26,22,4,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,WAEC,3-5-year,Polytechnic,63,47,16,16,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,ALL,WAEC,5+-year,Polytechnic,22,16,5,5,0,1.5
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,Disabled,NABTEB,1-year,Polytechnic,6,4,7,7,0,1.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,Disabled,NABTEB,2-year,Polytechnic,3,4,0,0,0,2.0
2020/2021,North Central,Niger,Kontagora,Arewa,"Comprehensive High School, Arewa",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,0,0,0,0,1.5
