session,zone,state,lga,ward,school,gender,disability,exam_body,gap_band,institution_type,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,Disabled,NECO,3-5-year,College of Education,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,Disabled,WAEC,1-year,College of Education,8,5,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,Disabled,WAEC,2-year,College of Education,6,2,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,Disabled,WAEC,3-5-year,College of Education,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,Disabled,WAEC,5+-year,College of Education,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,NABTEB,1-year,College of Education,32,19,9,9,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,NABTEB,2-year,College of Education,19,11,4,4,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,NABTEB,3-5-year,College of Education,14,8,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,NABTEB,5+-year,College of Education,8,5,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,NECO,1-year,College of Education,62,39,12,12,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,NECO,2-year,College of Education,42,24,8,8,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,NECO,3-5-year,College of Education,25,15,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,NECO,5+-year,College of Education,14,10,4,0,4,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,WAEC,1-year,College of Education,68,41,17,15,2,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,WAEC,2-year,College of Education,42,25,10,7,3,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,WAEC,3-5-year,College of Education,25,16,7,7,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,WAEC,5+-year,College of Education,20,11,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,NABTEB,1-year,College of Education,5,3,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,NECO,1-year,College of Education,6,5,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,NECO,2-year,College of Education,6,2,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,NECO,3-5-year,College of Education,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,WAEC,1-year,College of Education,8,5,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,WAEC,2-year,College of Education,6,5,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,WAEC,3-5-year,College of Education,6,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,WAEC,5+-year,College of Education,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,NABTEB,1-year,University,54,30,13,13,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,NABTEB,2-year,University,35,22,9,9,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,NABTEB,3-5-year,University,22,14,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,NABTEB,5+-year,University,11,5,4,0,4,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,NECO,1-year,University,99,53,19,16,3,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,NECO,2-year,University,65,36,12,12,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,NECO,3-5-year,University,40,22,8,4,4,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,NECO,5+-year,University,17,10,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,WAEC,1-year,University,125,68,27,22,5,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,WAEC,2-year,University,74,41,14,15,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,WAEC,3-5-year,University,54,29,10,11,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,WAEC,5+-year,University,25,16,7,3,4,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,NABTEB,1-year,University,5,3,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,NABTEB,2-year,University,3,3,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,NABTEB,3-5-year,University,3,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,NABTEB,5+-year,University,3,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,NECO,1-year,University,11,5,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,NECO,2-year,University,6,2,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,NECO,3-5-year,University,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,NECO,5+-year,University,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,WAEC,1-year,University,11,7,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,WAEC,2-year,University,8,2,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,WAEC,3-5-year,University,6,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,WAEC,5+-year,University,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,NABTEB,1-year,University,57,30,9,9,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,NABTEB,2-year,University,38,22,9,4,5,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,NABTEB,3-5-year,University,22,14,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,NABTEB,5+-year,University,11,5,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,NECO,1-year,University,94,51,16,12,4,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,NECO,2-year,University,68,36,12,8,4,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,NECO,3-5-year,University,42,22,8,8,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,NECO,5+-year,University,17,10,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,WAEC,1-year,University,130,70,24,22,2,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,WAEC,2-year,University,88,50,17,15,2,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,WAEC,3-5-year,University,54,29,10,7,3,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,WAEC,5+-year,University,31,18,3,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,NABTEB,1-year,University,5,3,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,NABTEB,2-year,University,5,3,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,NABTEB,3-5-year,University,3,3,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,NABTEB,5+-year,University,0,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,NECO,1-year,University,11,7,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,NECO,2-year,University,8,5,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,NECO,3-5-year,University,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,NECO,5+-year,University,3,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,WAEC,1-year,University,14,7,3,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,WAEC,2-year,University,8,5,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,WAEC,3-5-year,University,6,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,WAEC,5+-year,University,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,NABTEB,1-year,Polytechnic,51,30,13,9,4,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,NABTEB,2-year,Polytechnic,32,19,9,4,5,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,NABTEB,3-5-year,Polytechnic,22,11,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,NABTEB,5+-year,Polytechnic,11,8,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,NECO,1-year,Polytechnic,88,53,23,21,2,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,NECO,2-year,Polytechnic,54,32,16,12,4,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,NECO,3-5-year,Polytechnic,37,22,8,8,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,NECO,5+-year,Polytechnic,20,12,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,WAEC,1-year,Polytechnic,130,84,38,33,5,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,WAEC,2-year,Polytechnic,85,54,24,22,2,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,WAEC,3-5-year,Polytechnic,48,32,14,15,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,WAEC,5+-year,Polytechnic,25,16,7,7,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,NABTEB,1-year,Polytechnic,8,3,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,NABTEB,2-year,Polytechnic,5,3,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,NABTEB,3-5-year,Polytechnic,3,3,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,NECO,1-year,Polytechnic,14,7,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,NECO,2-year,Polytechnic,6,5,4,4,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,NECO,3-5-year,Polytechnic,6,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,NECO,5+-year,Polytechnic,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,WAEC,1-year,Polytechnic,17,9,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,WAEC,2-year,Polytechnic,11,5,4,4,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,WAEC,3-5-year,Polytechnic,6,5,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,WAEC,5+-year,Polytechnic,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,NABTEB,1-year,Polytechnic,41,28,9,9,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,NABTEB,2-year,Polytechnic,30,19,9,4,5,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,NABTEB,3-5-year,Polytechnic,19,14,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,NABTEB,5+-year,Polytechnic,11,5,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,NECO,1-year,Polytechnic,85,53,23,16,7,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,NECO,2-year,Polytechnic,51,34,12,12,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,NECO,3-5-year,Polytechnic,37,22,8,8,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,NECO,5+-year,Polytechnic,11,7,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,WAEC,1-year,Polytechnic,122,75,31,26,5,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,WAEC,2-year,Polytechnic,76,45,17,15,2,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,WAEC,3-5-year,Polytechnic,45,29,10,11,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,WAEC,5+-year,Polytechnic,31,20,7,7,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,NABTEB,1-year,Polytechnic,5,3,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,NABTEB,2-year,Polytechnic,5,3,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,NABTEB,3-5-year,Polytechnic,3,3,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,NABTEB,5+-year,Polytechnic,0,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,NECO,1-year,Polytechnic,11,7,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,NECO,2-year,Polytechnic,6,5,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,NECO,3-5-year,Polytechnic,6,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,NECO,5+-year,Polytechnic,3,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,WAEC,1-year,Polytechnic,14,9,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,WAEC,2-year,Polytechnic,11,7,4,4,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,WAEC,3-5-year,Polytechnic,6,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,WAEC,5+-year,Polytechnic,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,NABTEB,1-year,College of Education,54,33,13,9,4,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,NABTEB,2-year,College of Education,38,22,9,9,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,NABTEB,3-5-year,College of Education,22,11,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,NABTEB,5+-year,College of Education,13,8,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,NECO,1-year,College of Education,102,63,23,25,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,NECO,2-year,College of Education,65,41,16,17,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,NECO,3-5-year,College of Education,40,24,12,8,4,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,NECO,5+-year,College of Education,25,17,8,4,4,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,WAEC,1-year,College of Education,127,77,31,29,2,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,WAEC,2-year,College of Education,79,45,21,18,3,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,WAEC,3-5-year,College of Education,51,29,14,11,3,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,WAEC,5+-year,College of Education,28,16,7,7,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,NABTEB,1-year,College of Education,5,3,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,NECO,1-year,College of Education,8,5,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,NECO,2-year,College of Education,6,2,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,NECO,3-5-year,College of Education,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,NECO,5+-year,College of Education,3,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,WAEC,1-year,College of Education,11,5,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,WAEC,2-year,College of Education,6,5,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,WAEC,3-5-year,College of Education,6,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,WAEC,5+-year,College of Education,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,NABTEB,1-year,College of Education,54,33,13,9,4,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,NABTEB,2-year,College of Education,35,22,8,9,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,NABTEB,3-5-year,College of Education,24,17,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,NABTEB,5+-year,College of Education,14,8,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,NECO,1-year,College of Education,119,73,27,25,2,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,NECO,2-year,College of Education,71,46,20,17,3,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,NECO,3-5-year,College of Education,51,32,12,12,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,NECO,5+-year,College of Education,20,12,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,WAEC,1-year,College of Education,147,86,27,26,1,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,WAEC,2-year,College of Education,96,57,21,18,3,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,WAEC,3-5-year,College of Education,51,29,10,7,3,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,WAEC,5+-year,College of Education,34,20,7,7,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,NABTEB,1-year,College of Education,5,3,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,NABTEB,2-year,College of Education,3,3,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,NABTEB,3-5-year,College of Education,3,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,NABTEB,5+-year,College of Education,0,0,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,NECO,1-year,College of Education,8,5,4,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,NECO,2-year,College of Education,6,2,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,NECO,3-5-year,College of Education,6,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,NECO,5+-year,College of Education,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,WAEC,1-year,College of Education,11,7,3,4,0,1.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,WAEC,2-year,College of Education,6,2,0,0,0,2.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,WAEC,3-5-year,College of Education,6,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,WAEC,5+-year,College of Education,3,2,0,0,0,1.5
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,NABTEB,1-year,University,51,30,13,13,0,1.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,NABTEB,2-year,University,30,19,8,4,4,2.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,NABTEB,3-5-year,University,19,11,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,NABTEB,5+-year,University,13,8,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,NECO,1-year,University,88,48,20,17,3,1.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,NECO,2-year,University,54,29,12,8,4,2.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,NECO,3-5-year,University,31,19,8,8,0,1.5
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,NECO,5+-year,University,20,12,4,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,WAEC,1-year,University,127,73,24,26,0,1.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,WAEC,2-year,University,85,48,17,15,2,2.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,WAEC,3-5-year,University,42,25,10,7,3,1.5
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,WAEC,5+-year,University,23,11,3,4,0,1.5
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,Disabled,NABTEB,1-year,University,5,3,4,4,0,1.0
