session,zone,state,lga,ward,school,gender,disability,exam_body,institution_type,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,median_time_to_matriculation_years
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,ALL,NABTEB,Polytechnic,148,146,109,43,38,5,1.7
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,ALL,NECO,Polytechnic,270,266,196,78,67,11,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,ALL,WAEC,Polytechnic,345,340,249,91,81,10,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,Disabled,NABTEB,Polytechnic,18,18,11,6,6,0,1.7
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,Disabled,NECO,Polytechnic,36,35,23,5,5,0,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Female,Disabled,WAEC,Polytechnic,45,44,31,9,10,0,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,ALL,NABTEB,Polytechnic,170,167,116,36,31,5,1.7
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,ALL,NECO,Polytechnic,318,313,222,78,72,6,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,ALL,WAEC,Polytechnic,375,369,262,96,86,10,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,Disabled,NABTEB,Polytechnic,24,24,15,6,6,0,1.7
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,Disabled,NECO,Polytechnic,42,41,27,10,11,0,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Comprehensive High School, Bingin",Male,Disabled,WAEC,Polytechnic,54,53,34,9,10,0,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,ALL,NABTEB,University,121,119,90,36,31,5,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,ALL,NECO,University,196,193,136,52,50,2,1.5
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,ALL,WAEC,University,273,269,186,64,57,7,1.5
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,Disabled,NABTEB,University,15,15,11,6,6,0,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,Disabled,NECO,University,22,22,13,5,5,0,1.5
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Female,Disabled,WAEC,University,31,31,21,5,5,0,1.5
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,ALL,NABTEB,University,109,107,75,30,25,5,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,ALL,NECO,University,199,196,133,42,39,3,1.5
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,ALL,WAEC,University,254,250,186,69,62,7,1.5
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,Disabled,NABTEB,University,12,12,8,6,6,0,1.6
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,Disabled,NECO,University,22,22,13,5,5,0,1.5
2022/2023,North West,Zamfara,Maru,Bingin,"Government Secondary School, Bingin",Male,Disabled,WAEC,University,31,31,21,5,5,0,1.5
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,ALL,NABTEB,College of Education,66,65,41,12,13,0,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,ALL,NECO,College of Education,110,108,76,26,22,4,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,ALL,WAEC,College of Education,161,159,110,37,33,4,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,Disabled,NABTEB,College of Education,12,12,8,0,0,0,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,Disabled,NECO,College of Education,13,13,7,5,5,0,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Female,Disabled,WAEC,College of Education,22,22,15,5,5,0,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,ALL,NABTEB,College of Education,78,77,49,12,13,0,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,ALL,NECO,College of Education,129,127,86,26,22,4,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,ALL,WAEC,College of Education,200,197,134,41,38,3,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,Disabled,NABTEB,College of Education,12,12,7,0,0,0,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,Disabled,NECO,College of Education,19,19,10,0,0,0,1.8
2022/2023,North West,Zamfara,Maru,Bingin,"Unity College, Maru",Male,Disabled,WAEC,College of Education,28,28,18,5,5,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,ALL,NABTEB,University,133,131,98,36,31,5,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,ALL,NECO,University,273,269,192,68,61,7,1.5
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,ALL,WAEC,University,308,303,213,69,62,7,1.5
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,Disabled,NABTEB,University,12,12,8,6,6,0,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,Disabled,NECO,University,25,25,17,5,5,0,1.5
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Female,Disabled,WAEC,University,31,31,21,5,5,0,1.5
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,ALL,NABTEB,University,121,119,83,18,13,5,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,ALL,NECO,University,254,250,179,52,44,8,1.5
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,ALL,WAEC,University,327,322,228,69,62,7,1.5
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,Disabled,NABTEB,University,12,12,8,0,0,0,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,Disabled,NECO,University,25,25,17,5,6,0,1.5
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Community Secondary School, Dan Gulbi",Male,Disabled,WAEC,University,28,28,18,5,5,0,1.5
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,ALL,NABTEB,College of Education,109,107,71,24,19,5,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,ALL,NECO,College of Education,202,199,139,47,39,8,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,ALL,WAEC,College of Education,279,275,195,69,57,12,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,Disabled,NABTEB,College of Education,12,12,8,0,0,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,Disabled,NECO,College of Education,22,22,13,5,6,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Female,Disabled,WAEC,College of Education,25,25,15,5,5,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,ALL,NABTEB,College of Education,99,98,71,18,13,5,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,ALL,NECO,College of Education,180,177,123,37,33,4,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,ALL,WAEC,College of Education,263,259,186,59,52,7,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,Disabled,NABTEB,College of Education,12,12,8,0,0,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,Disabled,NECO,College of Education,19,19,13,0,0,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Comprehensive High School, Dan Gulbi",Male,Disabled,WAEC,College of Education,28,28,18,5,5,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,ALL,NABTEB,Polytechnic,136,134,98,30,25,5,1.7
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,ALL,NECO,Polytechnic,267,263,189,57,50,7,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,ALL,WAEC,Polytechnic,304,300,198,64,57,7,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,Disabled,NABTEB,Polytechnic,15,15,11,6,6,0,1.7
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,Disabled,NECO,Polytechnic,28,28,20,5,6,0,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Female,Disabled,WAEC,Polytechnic,31,31,18,5,5,0,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,ALL,NABTEB,Polytechnic,157,155,109,24,19,5,1.7
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,ALL,NECO,Polytechnic,306,301,212,57,50,7,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,ALL,WAEC,Polytechnic,364,359,253,69,57,12,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,Disabled,NABTEB,Polytechnic,15,15,11,0,0,0,1.7
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,Disabled,NECO,Polytechnic,32,32,20,5,5,0,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Government Secondary School, Dan Gulbi",Male,Disabled,WAEC,Polytechnic,38,37,24,5,5,0,1.6
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,ALL,NABTEB,College of Education,136,134,94,36,31,5,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,ALL,NECO,College of Education,279,275,206,68,61,7,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,ALL,WAEC,College of Education,381,375,283,114,100,14,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,Disabled,NABTEB,College of Education,15,15,11,6,6,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,Disabled,NECO,College of Education,32,32,23,5,6,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Female,Disabled,WAEC,College of Education,45,44,31,9,9,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,ALL,NABTEB,College of Education,121,119,83,30,25,5,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,ALL,NECO,College of Education,276,272,192,63,55,8,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,ALL,WAEC,College of Education,339,334,253,87,76,11,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,Disabled,NABTEB,College of Education,15,15,11,6,6,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,Disabled,NECO,College of Education,32,32,23,5,6,0,1.8
2022/2023,North West,Zamfara,Maru,Dan Gulbi,"Unity College, Maru",Male,Disabled,WAEC,College of Education,42,41,27,9,9,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,ALL,NABTEB,Polytechnic,75,74,56,18,19,0,1.7
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,ALL,NECO,Polytechnic,144,142,100,37,33,4,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,ALL,WAEC,Polytechnic,194,191,140,55,48,7,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,Disabled,NABTEB,Polytechnic,12,12,7,6,6,0,1.7
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,Disabled,NECO,Polytechnic,16,16,10,5,5,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Female,Disabled,WAEC,Polytechnic,19,19,12,5,5,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,ALL,NABTEB,Polytechnic,81,80,60,24,25,0,1.7
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,ALL,NECO,Polytechnic,148,146,96,37,33,4,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,ALL,WAEC,Polytechnic,197,194,131,46,38,8,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,Disabled,NABTEB,Polytechnic,12,12,8,6,6,0,1.7
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,Disabled,NECO,Polytechnic,16,16,10,5,5,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Community Secondary School, Garbadu",Male,Disabled,WAEC,Polytechnic,22,22,15,5,5,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,ALL,NABTEB,College of Education,93,92,64,24,19,5,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,ALL,NECO,College of Education,180,177,126,47,44,3,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,ALL,WAEC,College of Education,228,225,158,59,52,7,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,Disabled,NABTEB,College of Education,12,12,7,6,6,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,Disabled,NECO,College of Education,16,16,10,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Female,Disabled,WAEC,College of Education,19,19,12,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,ALL,NABTEB,College of Education,106,104,71,24,19,5,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,ALL,NECO,College of Education,231,228,169,47,44,3,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,ALL,WAEC,College of Education,282,278,198,64,52,12,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,Disabled,NABTEB,College of Education,12,12,7,6,6,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,Disabled,NECO,College of Education,19,19,13,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Comprehensive High School, Garbadu",Male,Disabled,WAEC,College of Education,25,25,15,4,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,ALL,NABTEB,College of Education,160,158,113,36,31,5,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,ALL,NECO,College of Education,295,291,196,68,61,7,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,ALL,WAEC,College of Education,358,353,234,64,57,7,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,Disabled,NABTEB,College of Education,15,15,11,6,6,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,Disabled,NECO,College of Education,28,28,20,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Female,Disabled,WAEC,College of Education,38,37,24,4,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,ALL,NABTEB,College of Education,139,137,86,18,13,5,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,ALL,NECO,College of Education,301,297,199,63,55,8,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,ALL,WAEC,College of Education,364,359,243,69,62,7,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,Disabled,NABTEB,College of Education,15,15,7,0,0,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,Disabled,NECO,College of Education,28,28,17,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Government Secondary School, Garbadu",Male,Disabled,WAEC,College of Education,38,37,24,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,ALL,NABTEB,University,84,83,60,18,19,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,ALL,NECO,University,154,152,106,37,33,4,1.5
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,ALL,WAEC,University,194,191,128,41,38,3,1.5
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,Disabled,NABTEB,University,12,12,7,0,0,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,Disabled,NECO,University,13,13,7,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Female,Disabled,WAEC,University,19,19,12,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Male,ALL,NABTEB,University,90,89,56,12,13,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Male,ALL,NECO,University,177,174,119,42,39,3,1.5
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Male,ALL,WAEC,University,215,212,152,50,43,7,1.5
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Male,Disabled,NABTEB,University,12,12,7,0,0,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Male,Disabled,NECO,University,16,16,10,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Garbadu,"Unity College, Talata Mafara",Male,Disabled,WAEC,University,19,19,12,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Female,ALL,NABTEB,University,115,113,79,18,19,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Female,ALL,NECO,University,218,215,146,42,39,3,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Female,ALL,WAEC,University,301,297,207,59,52,7,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Female,Disabled,NABTEB,University,15,15,7,0,0,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Female,Disabled,NECO,University,25,25,17,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Female,Disabled,WAEC,University,42,41,24,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Male,ALL,NABTEB,University,139,137,94,18,19,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Male,ALL,NECO,University,244,240,166,47,44,3,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Male,ALL,WAEC,University,370,365,243,69,62,7,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Male,Disabled,NABTEB,University,15,15,7,0,0,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Male,Disabled,NECO,University,32,32,20,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Community Secondary School, Gwaram",Male,Disabled,WAEC,University,45,44,27,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Female,ALL,NABTEB,Polytechnic,54,53,38,18,19,0,1.7
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Female,ALL,NECO,Polytechnic,93,92,66,26,22,4,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Female,ALL,WAEC,Polytechnic,124,122,82,32,29,3,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Female,Disabled,NABTEB,Polytechnic,12,12,7,6,6,0,1.7
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Female,Disabled,NECO,Polytechnic,13,13,10,5,5,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Female,Disabled,WAEC,Polytechnic,16,16,9,5,5,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Male,ALL,NABTEB,Polytechnic,60,59,41,18,19,0,1.7
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Male,ALL,NECO,Polytechnic,103,101,70,26,22,4,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Male,ALL,WAEC,Polytechnic,155,153,113,37,33,4,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Male,Disabled,NABTEB,Polytechnic,12,12,7,6,6,0,1.7
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Male,Disabled,NECO,Polytechnic,16,16,10,5,5,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Comprehensive High School, Gwaram",Male,Disabled,WAEC,Polytechnic,19,19,12,5,5,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Female,ALL,NABTEB,College of Education,127,125,86,30,25,5,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Female,ALL,NECO,College of Education,206,203,133,47,44,3,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Female,ALL,WAEC,College of Education,291,287,195,64,57,7,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Female,Disabled,NABTEB,College of Education,12,12,7,6,6,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Female,Disabled,NECO,College of Education,22,22,13,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Female,Disabled,WAEC,College of Education,28,28,18,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Male,ALL,NABTEB,College of Education,124,122,86,18,13,5,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Male,ALL,NECO,College of Education,244,240,156,52,44,8,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Male,ALL,WAEC,College of Education,333,328,225,64,57,7,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Male,Disabled,NABTEB,College of Education,12,12,7,0,0,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Male,Disabled,NECO,College of Education,22,22,13,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Government Secondary School, Gwaram",Male,Disabled,WAEC,College of Education,31,31,18,5,5,0,1.8
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Female,ALL,NABTEB,University,90,89,68,24,25,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Female,ALL,NECO,University,202,199,143,52,50,2,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Female,ALL,WAEC,University,260,256,186,69,62,7,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Female,Disabled,NABTEB,University,12,12,7,6,6,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Female,Disabled,NECO,University,25,25,17,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Female,Disabled,WAEC,University,31,31,21,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Male,ALL,NABTEB,University,93,92,68,24,25,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Male,ALL,NECO,University,225,222,166,52,50,2,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Male,ALL,WAEC,University,228,225,158,55,48,7,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Male,Disabled,NABTEB,University,12,12,7,6,6,0,1.6
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Male,Disabled,NECO,University,25,25,17,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Gwaram,"Unity College, Talata Mafara",Male,Disabled,WAEC,University,28,28,21,5,5,0,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Female,ALL,NABTEB,University,90,89,60,24,19,5,1.6
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Female,ALL,NECO,University,141,139,90,31,28,3,1.5
2022/2023,North West,Zamfara,Talata Mafara,Jangebe,"Community Secondary School, Jangebe",Female,ALL,WAEC,University,206,203,137,50,43,7,1.5
