session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,pupil_teacher_ratio
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,766,29,26.41379310344828
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1055,40,26.375
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,,Unqualified,979,37,26.45945945945946
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,977,37,26.405405405405407
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,937,36,26.02777777777778
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,,Unqualified,1094,42,26.047619047619047
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,1107,42,26.357142857142858
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,899,34,26.44117647058824
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,937,36,26.02777777777778
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,,Unqualified,977,37,26.405405405405407
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1150,44,26.13636363636364
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,821,31,26.483870967741936
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,852,33,25.818181818181817
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Non-Disabled,Private,SSS,,NCE,Qualified,111,4,27.75
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Non-Disabled,Private,SSS,,PGDE,Qualified,111,4,27.75
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Non-Disabled,Private,SSS,,Grade II or Equivalent,Unqualified,249,9,27.666666666666668
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Non-Disabled,Private,SSS,,NCE,Qualified,222,8,27.75
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,235,8,29.375
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Female,Non-Disabled,Private,SSS,,Grade II or Equivalent,Unqualified,173,6,28.83333333333333
2021/2022,North East,Gombe,Gombe,Ajiya,"Comprehensive High School, Ajiya",Male,Non-Disabled,Private,SSS,,PGDE,Qualified,193,7,27.571428571428573
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,JSS,,,Unqualified,135,4,33.75
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,180,6,30.0
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,315,10,31.5
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,JSS,,,Unqualified,150,5,30.0
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,165,5,33.0
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,315,10,31.5
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,344,11,31.272727272727277
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,180,6,30.0
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,120,4,30.0
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1290,49,26.3265306122449
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1362,52,26.192307692307693
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1133,43,26.348837209302324
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,1235,47,26.27659574468085
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1094,42,26.047619047619047
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1022,39,26.205128205128204
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1055,40,26.375
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,1022,39,26.205128205128204
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1094,42,26.047619047619047
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,937,36,26.02777777777778
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,860,33,26.060606060606062
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,851,33,25.78787878787879
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Disabled,Public,SSS,,BEd or Equivalent,Qualified,296,10,29.6
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,SSS,,NCE,Qualified,290,10,29.0
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,222,8,27.75
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Non-Disabled,Public,SSS,,NCE,Qualified,235,8,29.375
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,86,3,28.666666666666668
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,111,4,27.75
2021/2022,North East,Gombe,Gombe,Ajiya,"Government Secondary School, Ajiya",Male,Disabled,Public,SSS,,,Unqualified,235,8,29.375
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,899,34,26.44117647058824
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,894,34,26.294117647058822
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,821,31,26.483870967741936
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,809,31,26.096774193548388
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,821,31,26.483870967741936
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,,Unqualified,766,29,26.41379310344828
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,743,28,26.535714285714285
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,766,29,26.41379310344828
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,782,30,26.066666666666663
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,809,31,26.096774193548388
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,821,31,26.483870967741936
2021/2022,North East,Gombe,Gombe,Ajiya,"Unity College, Gombe",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,809,31,26.096774193548388
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,314,10,31.4
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,285,9,31.666666666666668
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Disabled,Public,JSS,,BEd or Equivalent,Qualified,344,11,31.272727272727277
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,JSS,,,Unqualified,150,5,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,135,4,33.75
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,JSS,,MEd or Equivalent,Qualified,150,5,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,JSS,,NCE,Qualified,105,3,35.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,240,8,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,938,36,26.05555555555556
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1022,39,26.205128205128204
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1016,39,26.05128205128205
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1022,39,26.205128205128204
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,1094,42,26.047619047619047
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1150,44,26.13636363636364
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,938,36,26.05555555555556
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1022,39,26.205128205128204
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,,Unqualified,938,36,26.05555555555556
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,1022,39,26.205128205128204
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,,Unqualified,782,30,26.066666666666663
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,766,29,26.41379310344828
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,123,4,30.75
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,SSS,,,Unqualified,74,3,24.666666666666668
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,207,7,29.571428571428573
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,222,8,27.75
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,262,9,29.11111111111111
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,210,7,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Community Secondary School, Bajoga",Male,Non-Disabled,Public,SSS,,PGDE,Qualified,207,7,29.571428571428573
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,150,5,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,JSS,,,Unqualified,120,4,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,225,7,32.142857142857146
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,JSS,,NCE,Qualified,105,3,35.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,JSS,,,Unqualified,135,4,33.75
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,JSS,,Grade II or Equivalent,Unqualified,240,8,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,JSS,,NCE,Qualified,225,7,32.142857142857146
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,JSS,,BEd or Equivalent,Qualified,225,7,32.142857142857146
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,547,21,26.047619047619047
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,468,18,26.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,,,Unqualified,508,19,26.73684210526316
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,553,21,26.33333333333333
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,,PGDE,Qualified,586,22,26.63636363636364
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,553,21,26.33333333333333
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,234,9,26.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,,NCE,Qualified,313,12,26.08333333333333
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Disabled,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,553,21,26.33333333333333
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1133,43,26.348837209302324
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,1064,41,25.951219512195124
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,938,36,26.05555555555556
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,852,33,25.818181818181817
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,782,30,26.066666666666663
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,852,33,25.818181818181817
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,743,28,26.535714285714285
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,766,29,26.41379310344828
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,,Unqualified,743,28,26.535714285714285
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,766,29,26.41379310344828
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,,Unqualified,860,33,26.060606060606062
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,766,29,26.41379310344828
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Disabled,Private,SSS,,NCE,Qualified,210,7,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,55,2,27.5
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,SSS,,NCE,Qualified,124,4,31.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,SSS,,Grade II or Equivalent,Unqualified,173,6,28.83333333333333
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Disabled,Private,SSS,,,Unqualified,180,6,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Female,Non-Disabled,Private,SSS,,MEd or Equivalent,Qualified,160,6,26.666666666666668
2021/2022,North East,Gombe,Gombe,Bajoga,"Comprehensive High School, Bajoga",Male,Non-Disabled,Private,SSS,,BEd or Equivalent,Qualified,166,6,27.666666666666668
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,180,6,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,180,6,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,JSS,,NCE,Qualified,360,12,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,389,13,29.923076923076923
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,JSS,,,Unqualified,300,10,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,314,10,31.4
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,JSS,,BEd or Equivalent,Qualified,300,10,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1329,51,26.058823529411764
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 1,,Unqualified,1320,51,25.88235294117647
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,,Unqualified,1251,48,26.0625
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,1320,51,25.88235294117647
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,977,37,26.405405405405407
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 3,,Unqualified,1022,39,26.205128205128204
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,1016,39,26.05128205128205
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1107,42,26.357142857142858
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,899,34,26.44117647058824
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,979,37,26.45945945945946
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1055,40,26.375
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,1107,42,26.357142857142858
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,SSS,,,Unqualified,247,9,27.444444444444443
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,SSS,,,Unqualified,276,10,27.6
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,148,5,29.6
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,SSS,,MEd or Equivalent,Qualified,111,4,27.75
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,249,9,27.666666666666668
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,235,8,29.375
2021/2022,North East,Gombe,Gombe,Bajoga,"Government Secondary School, Bajoga",Male,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,249,9,27.666666666666668
2021/2022,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,Non-Disabled,Public,JSS,,,Unqualified,374,12,31.166666666666668
2021/2022,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,Non-Disabled,Public,JSS,,Grade II or Equivalent,Unqualified,375,12,31.25
2021/2022,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,Non-Disabled,Public,JSS,,PGDE,Qualified,374,12,31.166666666666668
2021/2022,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,345,11,31.363636363636363
2021/2022,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,Non-Disabled,Public,JSS,,NCE,Qualified,389,13,29.923076923076923
2021/2022,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,Non-Disabled,Public,JSS,,PGDE,Qualified,390,13,30.0
2021/2022,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,Non-Disabled,Public,SSS,,PGDE,Qualified,296,10,29.6
2021/2022,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,345,12,28.75
2021/2022,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Female,Non-Disabled,Public,SSS,,BEd or Equivalent,Qualified,259,9,28.77777777777778
2021/2022,North East,Gombe,Gombe,Bajoga,"Unity College, Gombe",Male,Non-Disabled,Public,SSS,,Grade II or Equivalent,Unqualified,262,9,29.11111111111111
