session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2024/2025,Female,ALL,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,499,362,154,142,12,0,137,208,12,2.1,1 year
2024/2025,Female,ALL,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,215,156,66,61,5,0,59,90,5,2.1,2 years
2024/2025,Female,ALL,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,112,81,35,32,3,0,31,46,3,2.1,3-5 years
2024/2025,Female,ALL,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,34,25,11,10,1,0,9,14,1,2.1,5+ years
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,227,165,70,64,5,0,62,95,6,2.1,1 year
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,98,71,30,28,2,0,27,41,2,2.1,2 years
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,51,37,16,14,1,0,14,21,2,2.1,3-5 years
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,16,11,5,4,0,0,5,6,1,2.1,5+ years
2024/2025,Female,ALL,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,182,132,56,51,4,0,50,76,5,2.1,1 year
2024/2025,Female,ALL,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,78,57,24,22,2,0,21,33,2,2.1,2 years
2024/2025,Female,ALL,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,41,30,13,12,1,0,11,17,1,2.1,3-5 years
2024/2025,Female,ALL,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,13,9,4,4,0,0,4,5,0,2.1,5+ years
2024/2025,Female,ALL,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,234,169,72,66,6,0,65,97,6,2.1,1 year
2024/2025,Female,ALL,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,101,73,31,29,2,0,28,42,2,2.1,2 years
2024/2025,Female,ALL,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,52,38,16,15,1,0,14,22,1,2.1,3-5 years
2024/2025,Female,ALL,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,16,12,5,5,0,0,4,7,0,2.1,5+ years
2024/2025,Female,ALL,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,106,77,33,30,3,0,29,44,3,2.1,1 year
2024/2025,Female,ALL,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,46,33,14,13,1,0,13,19,1,2.1,2 years
2024/2025,Female,ALL,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,24,17,7,7,1,0,7,10,0,2.1,3-5 years
2024/2025,Female,ALL,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,7,5,2,2,0,0,2,3,0,2.1,5+ years
2024/2025,Female,ALL,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,85,62,26,24,2,0,23,36,2,2.1,1 year
2024/2025,Female,ALL,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,37,27,11,10,1,0,10,16,1,2.1,2 years
2024/2025,Female,ALL,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,19,14,6,5,0,0,5,8,1,2.1,3-5 years
2024/2025,Female,ALL,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Female,ALL,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,72,53,22,21,2,0,19,31,1,2.1,1 year
2024/2025,Female,ALL,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,31,23,10,9,1,0,8,13,1,2.1,2 years
2024/2025,Female,ALL,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,16,12,5,5,0,0,4,7,0,2.1,3-5 years
2024/2025,Female,ALL,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,5,4,2,1,0,0,1,2,1,2.1,5+ years
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,33,24,10,9,1,0,9,14,1,2.1,1 year
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,14,10,4,4,0,0,4,6,0,2.1,2 years
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2024/2025,Female,ALL,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,26,19,8,7,1,0,7,11,1,2.1,1 year
2024/2025,Female,ALL,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,11,8,4,3,0,0,3,4,1,2.1,2 years
2024/2025,Female,ALL,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2024/2025,Female,ALL,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2024/2025,Female,Disabled,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,32,24,10,9,1,0,8,14,1,2.1,1 year
2024/2025,Female,Disabled,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,14,10,4,4,0,0,4,6,0,2.1,2 years
2024/2025,Female,Disabled,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,15,11,5,4,0,0,4,6,1,2.1,1 year
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,6,5,2,2,0,0,1,3,0,2.1,2 years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,12,9,4,3,0,0,3,5,1,2.1,1 year
2024/2025,Female,Disabled,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,15,11,5,4,0,0,4,6,1,2.1,1 year
2024/2025,Female,Disabled,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2024/2025,Female,Disabled,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,2,1,0,0,0,0,1,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2024/2025,Female,Disabled,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2024/2025,Female,Disabled,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,5,3,1,1,0,0,2,2,0,2.1,1 year
2024/2025,Female,Disabled,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2024/2025,Female,Disabled,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NABTEB,University,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,2,2,1,1,0,0,0,1,0,2.1,1 year
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,2,1,1,0,0,0,1,0,1,2.1,1 year
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Vandeikya,North Central,Benue,Vandeikya,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,0,577,419,178,164,14,0,158,241,14,2.1,1 year
2024/2025,Male,ALL,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,0,249,180,77,71,6,0,69,103,6,2.1,2 years
2024/2025,Male,ALL,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,0,129,94,40,37,3,0,35,54,3,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,0,40,29,12,11,1,0,11,17,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,262,190,81,74,6,0,72,109,7,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,113,82,35,32,3,0,31,47,3,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,59,43,18,17,1,0,16,25,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,18,13,6,5,0,0,5,7,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,210,152,65,59,5,0,58,87,6,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,90,66,28,26,2,0,24,38,2,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,47,34,14,13,1,0,13,20,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,14,10,4,4,0,0,4,6,0,2.1,5+ years
2024/2025,Male,ALL,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,270,196,83,77,7,0,74,113,6,2.1,1 year
2024/2025,Male,ALL,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,116,84,36,33,3,0,32,48,3,2.1,2 years
2024/2025,Male,ALL,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,60,44,19,17,1,0,16,25,2,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,19,14,6,5,0,0,5,8,1,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,123,89,38,35,3,0,34,51,3,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,53,38,16,15,1,0,15,22,1,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,27,20,8,8,1,0,7,12,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,8,6,3,2,0,0,2,3,1,2.1,5+ years
2024/2025,Male,ALL,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,98,71,30,28,2,0,27,41,2,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,42,31,13,12,1,0,11,18,1,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,22,16,7,6,1,0,6,9,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,7,5,2,2,0,0,2,3,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,84,61,26,24,2,0,23,35,2,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,36,26,11,10,1,0,10,15,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,19,14,6,5,0,0,5,8,1,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,38,28,12,11,1,0,10,16,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,16,12,5,5,0,0,4,7,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,9,6,3,2,0,0,3,3,1,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,30,22,9,9,1,0,8,13,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,13,10,4,4,0,0,3,6,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,0,38,27,12,11,1,0,11,15,1,2.1,1 year
2024/2025,Male,Disabled,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,0,16,12,5,5,0,0,4,7,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,0,8,6,3,2,0,0,2,3,1,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,University,lga,Gboko,North Central,Benue,Gboko,,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,17,12,5,5,0,0,5,7,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,14,10,4,4,0,0,4,6,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,6,4,2,2,0,0,2,2,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,18,13,5,5,0,0,5,8,0,2.1,1 year
2024/2025,Male,Disabled,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,8,5,2,2,0,0,3,3,0,2.1,2 years
2024/2025,Male,Disabled,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,University,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,8,6,2,2,0,0,2,4,0,2.1,1 year
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,2,1,1,1,0,0,1,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,6,5,2,2,0,0,1,3,0,2.1,1 year
2024/2025,Male,Disabled,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,5,4,2,2,0,0,1,2,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,University,lga,Gboko,North Central,Benue,Gboko,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,2,2,1,1,0,0,0,1,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,lga,Gboko,North Central,Benue,Gboko,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,2,1,1,1,0,0,1,0,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,College of Education,lga,Gboko,North Central,Benue,Gboko,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,554,402,171,157,13,0,152,231,14,2.1,1 year
2024/2025,Male,ALL,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,239,173,74,68,6,0,66,99,6,2.1,2 years
2024/2025,Male,ALL,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,124,90,38,35,3,0,34,52,3,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,38,28,12,11,1,0,10,16,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,252,183,78,71,6,0,69,105,7,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,108,79,33,31,3,0,29,46,2,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,56,41,17,16,1,0,15,24,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,17,13,5,5,0,0,4,8,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,201,146,62,57,5,0,55,84,5,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,87,63,27,25,2,0,24,36,2,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,45,33,14,13,1,0,12,19,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,14,10,4,4,0,0,4,6,0,2.1,5+ years
2024/2025,Male,ALL,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,259,188,80,73,6,0,71,108,7,2.1,1 year
2024/2025,Male,ALL,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,112,81,34,32,3,0,31,47,2,2.1,2 years
2024/2025,Male,ALL,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,58,42,18,16,1,0,16,24,2,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,18,13,6,5,0,0,5,7,1,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,118,85,36,33,3,0,33,49,3,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,51,37,16,14,1,0,14,21,2,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,26,19,8,7,1,0,7,11,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,8,6,3,2,0,0,2,3,1,2.1,5+ years
2024/2025,Male,ALL,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,94,68,29,27,2,0,26,39,2,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,41,29,13,12,1,0,12,16,1,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,21,15,7,6,1,0,6,8,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,6,5,2,2,0,0,1,3,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,80,58,25,23,2,0,22,33,2,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,35,25,11,10,1,0,10,14,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,18,13,6,5,0,0,5,7,1,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,lga,Makurdi,North Central,Benue,Makurdi,,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,37,27,11,10,1,0,10,16,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,16,11,5,4,0,0,5,6,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,8,6,3,2,0,0,2,3,1,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Makurdi,North Central,Benue,Makurdi,,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,29,21,9,8,1,0,8,12,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,13,9,4,4,0,0,4,5,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Makurdi,North Central,Benue,Makurdi,,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
