session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2024/2025,Female,Disabled,WAEC,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,5,4,2,2,0,0,1,2,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,1,1,0,0,0,1,0,1,2.1,5+ years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,11,8,3,3,0,0,3,5,0,2.1,1 year
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,5,3,1,1,0,0,2,2,0,2.1,2 years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,9,6,3,2,0,0,3,3,1,2.1,1 year
2024/2025,Female,Disabled,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,1,1,1,0,0,1,0,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,11,8,3,3,0,0,3,5,0,2.1,1 year
2024/2025,Female,Disabled,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2024/2025,Female,Disabled,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,5,4,2,1,0,0,1,2,1,2.1,1 year
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2024/2025,Female,Disabled,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2024/2025,Female,Disabled,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2024/2025,Female,Disabled,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,1,0,0,0,0,1,1,0,2.1,2 years
2024/2025,Female,Disabled,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NABTEB,University,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,2,1,0,0,0,0,1,1,0,2.1,1 year
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Kuje,North Central,Abuja Federal Capital Territory,Kuje,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,ALL,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,418,303,129,118,10,0,115,174,11,2.1,1 year
2024/2025,Female,ALL,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,180,131,56,51,4,0,49,75,5,2.1,2 years
2024/2025,Female,ALL,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,94,68,29,27,2,0,26,39,2,2.1,3-5 years
2024/2025,Female,ALL,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,29,21,9,8,1,0,8,12,1,2.1,5+ years
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,190,138,59,54,5,0,52,79,5,2.1,1 year
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,82,59,25,23,2,0,23,34,2,2.1,2 years
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,43,31,13,12,1,0,12,18,1,2.1,3-5 years
2024/2025,Female,ALL,WAEC,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,13,10,4,4,0,0,3,6,0,2.1,5+ years
2024/2025,Female,ALL,WAEC,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,152,110,47,43,4,0,42,63,4,2.1,1 year
2024/2025,Female,ALL,WAEC,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,66,48,20,19,2,0,18,28,1,2.1,2 years
2024/2025,Female,ALL,WAEC,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,34,25,11,10,1,0,9,14,1,2.1,3-5 years
2024/2025,Female,ALL,WAEC,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,10,8,3,3,0,0,2,5,0,2.1,5+ years
2024/2025,Female,ALL,NECO,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,195,142,60,55,5,0,53,82,5,2.1,1 year
2024/2025,Female,ALL,NECO,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,84,61,26,24,2,0,23,35,2,2.1,2 years
2024/2025,Female,ALL,NECO,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,44,32,14,12,1,0,12,18,2,2.1,3-5 years
2024/2025,Female,ALL,NECO,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,13,10,4,4,0,0,3,6,0,2.1,5+ years
2024/2025,Female,ALL,NECO,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,89,64,27,25,2,0,25,37,2,2.1,1 year
2024/2025,Female,ALL,NECO,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,38,28,12,11,1,0,10,16,1,2.1,2 years
2024/2025,Female,ALL,NECO,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,20,14,6,6,1,0,6,8,0,2.1,3-5 years
2024/2025,Female,ALL,NECO,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Female,ALL,NECO,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,71,52,22,20,2,0,19,30,2,2.1,1 year
2024/2025,Female,ALL,NECO,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,31,22,9,9,1,0,9,13,0,2.1,2 years
2024/2025,Female,ALL,NECO,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,16,12,5,5,0,0,4,7,0,2.1,3-5 years
2024/2025,Female,ALL,NECO,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,5,4,2,1,0,0,1,2,1,2.1,5+ years
2024/2025,Female,ALL,NABTEB,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,61,44,19,17,1,0,17,25,2,2.1,1 year
2024/2025,Female,ALL,NABTEB,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,26,19,8,7,1,0,7,11,1,2.1,2 years
2024/2025,Female,ALL,NABTEB,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,14,10,4,4,0,0,4,6,0,2.1,3-5 years
2024/2025,Female,ALL,NABTEB,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,28,20,9,8,1,0,8,11,1,2.1,1 year
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,12,9,4,3,0,0,3,5,1,2.1,2 years
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2024/2025,Female,ALL,NABTEB,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2024/2025,Female,ALL,NABTEB,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,22,16,7,6,1,0,6,9,1,2.1,1 year
2024/2025,Female,ALL,NABTEB,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,10,7,3,3,0,0,3,4,0,2.1,2 years
2024/2025,Female,ALL,NABTEB,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,5,4,2,1,0,0,1,2,1,2.1,3-5 years
2024/2025,Female,ALL,NABTEB,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,2,1,0,0,0,0,1,1,0,2.1,5+ years
2024/2025,Female,Disabled,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,27,20,8,8,1,0,7,12,0,2.1,1 year
2024/2025,Female,Disabled,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,12,8,4,3,0,0,4,4,1,2.1,2 years
2024/2025,Female,Disabled,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,12,9,4,4,0,0,3,5,0,2.1,1 year
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,5,4,2,2,0,0,1,2,0,2.1,2 years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,10,7,3,3,0,0,3,4,0,2.1,1 year
2024/2025,Female,Disabled,WAEC,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,WAEC,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,13,9,4,4,0,0,4,5,0,2.1,1 year
2024/2025,Female,Disabled,NECO,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,5,4,2,2,0,0,1,2,0,2.1,2 years
2024/2025,Female,Disabled,NECO,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NECO,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,5,3,1,1,0,0,2,2,0,2.1,1 year
2024/2025,Female,Disabled,NECO,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2024/2025,Female,Disabled,NECO,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NECO,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NABTEB,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2024/2025,Female,Disabled,NABTEB,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,2,1,1,0,0,0,1,0,1,2.1,2 years
2024/2025,Female,Disabled,NABTEB,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Female,Disabled,NABTEB,University,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,2,1,1,1,0,0,1,0,0,2.1,1 year
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Female,Disabled,NABTEB,Polytechnic,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Female,Disabled,NABTEB,College of Education,lga,Kwali,North Central,Abuja Federal Capital Territory,Kwali,,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,313,227,97,89,8,0,86,130,8,2.1,1 year
2024/2025,Male,ALL,WAEC,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,135,98,42,38,3,0,37,56,4,2.1,2 years
2024/2025,Male,ALL,WAEC,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,70,51,22,20,2,0,19,29,2,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,22,16,7,6,1,0,6,9,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,142,103,44,40,3,0,39,59,4,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,61,44,19,17,1,0,17,25,2,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,32,23,10,9,1,0,9,13,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,10,7,3,3,0,0,3,4,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,114,83,35,32,3,0,31,48,3,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,49,36,15,14,1,0,13,21,1,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,26,19,8,7,1,0,7,11,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,8,6,2,2,0,0,2,4,0,2.1,5+ years
2024/2025,Male,ALL,NECO,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,146,106,45,42,4,0,40,61,3,2.1,1 year
2024/2025,Male,ALL,NECO,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,63,46,19,18,2,0,17,27,1,2.1,2 years
2024/2025,Male,ALL,NECO,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,33,24,10,9,1,0,9,14,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,10,7,3,3,0,0,3,4,0,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,67,48,21,19,2,0,19,27,2,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,29,21,9,8,1,0,8,12,1,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,15,11,5,4,0,0,4,6,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,5,3,1,1,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NECO,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,53,39,16,15,1,0,14,23,1,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,23,17,7,7,1,0,6,10,0,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,12,9,4,3,0,0,3,5,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,45,33,14,13,1,0,12,19,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,20,14,6,6,1,0,6,8,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,10,7,3,3,0,0,3,4,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,21,15,6,6,1,0,6,9,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,9,6,3,3,0,0,3,3,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,5,3,1,1,0,0,2,2,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,17,12,5,5,0,0,5,7,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,7,5,2,2,0,0,2,3,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,20,15,6,6,1,0,5,9,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,9,6,3,2,0,0,3,3,1,2.1,2 years
2024/2025,Male,Disabled,WAEC,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,5,3,1,1,0,0,2,2,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,9,7,3,3,0,0,2,4,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,Polytechnic,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,2,1,1,0,0,0,1,0,1,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,College of Education,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,10,7,3,3,0,0,3,4,0,2.1,1 year
2024/2025,Male,Disabled,NECO,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Male,Disabled,NECO,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,University,lga,Municipal Area Council,North Central,Abuja Federal Capital Territory,Municipal Area Council,,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
