session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2023/2024,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,disabled,NECO,24,17,13,6,5,5,70.8333,46.1538,83.3333,100.0
2023/2024,South South,Rivers,Eleme,Alesa,"Unity College, Eleme",Male,disabled,WAEC,29,22,16,7,4,4,75.8621,43.75,57.1429,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,all,NABTEB,119,95,70,29,23,20,79.8319,41.4286,79.3103,86.9565
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,all,NECO,226,163,118,50,41,39,72.1239,42.3729,82.0,95.122
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,all,WAEC,276,213,159,68,51,47,77.1739,42.7673,75.0,92.1569
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,disabled,NECO,21,15,10,4,5,5,71.4286,40.0,125.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Female,disabled,WAEC,31,24,16,7,4,4,77.4194,43.75,57.1429,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,all,NABTEB,121,96,70,29,25,22,79.3388,41.4286,86.2069,88.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,all,NECO,216,155,131,56,45,43,71.7593,42.7481,80.3571,95.5556
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,all,WAEC,286,220,166,71,51,47,76.9231,42.7711,71.831,92.1569
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,disabled,NABTEB,16,13,8,3,5,6,81.25,37.5,166.6667,120.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,disabled,NECO,24,17,13,6,5,5,70.8333,46.1538,83.3333,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Community Secondary School, Choba",Male,disabled,WAEC,33,25,19,8,4,4,75.7576,42.1053,50.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,all,NABTEB,161,128,88,38,23,19,79.5031,43.1818,60.5263,82.6087
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,all,NECO,328,236,181,78,64,59,71.9512,43.0939,82.0513,92.1875
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,all,WAEC,372,287,201,86,55,47,77.1505,42.7861,63.9535,85.4545
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,disabled,NABTEB,21,17,11,5,5,5,80.9524,45.4545,100.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,disabled,NECO,38,27,20,9,5,5,71.0526,45.0,55.5556,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Female,disabled,WAEC,44,34,23,10,4,4,77.2727,43.4783,40.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,all,NABTEB,163,129,101,43,30,27,79.1411,42.5743,69.7674,90.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,all,NECO,337,243,202,87,65,60,72.1068,43.0693,74.7126,92.3077
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,all,WAEC,371,287,208,88,63,56,77.3585,42.3077,71.5909,88.8889
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,disabled,NABTEB,19,15,11,5,5,6,78.9474,45.4545,100.0,120.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,disabled,NECO,36,26,20,9,5,6,72.2222,45.0,55.5556,120.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Comprehensive High School, Choba",Male,disabled,WAEC,41,32,22,9,4,4,78.0488,40.9091,44.4444,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,all,NABTEB,82,65,47,20,19,20,79.2683,42.5532,95.0,105.2632
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,all,NECO,158,114,84,36,32,30,72.1519,42.8571,88.8889,93.75
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,all,WAEC,192,148,110,47,37,36,77.0833,42.7273,78.7234,97.2973
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,disabled,NECO,17,12,10,4,5,5,70.5882,40.0,125.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Female,disabled,WAEC,22,17,10,4,4,4,77.2727,40.0,100.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,all,NABTEB,104,82,59,25,20,17,78.8462,42.3729,80.0,85.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,all,NECO,184,132,115,49,45,44,71.7391,42.6087,91.8367,97.7778
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,all,WAEC,241,186,147,63,47,43,77.1784,42.8571,74.6032,91.4894
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,disabled,NABTEB,15,12,8,3,5,6,80.0,37.5,166.6667,120.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,disabled,NECO,20,14,10,4,5,6,70.0,40.0,125.0,120.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Government Secondary School, Choba",Male,disabled,WAEC,29,22,16,7,4,4,75.8621,43.75,57.1429,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,all,NABTEB,160,127,89,38,28,24,79.375,42.6966,73.6842,85.7143
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,all,NECO,282,204,147,63,55,49,72.3404,42.8571,87.3016,89.0909
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,all,WAEC,367,283,194,83,66,63,77.1117,42.7835,79.5181,95.4545
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,disabled,NECO,26,19,13,6,5,5,73.0769,46.1538,83.3333,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Female,disabled,WAEC,39,30,19,8,4,4,76.9231,42.1053,50.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,all,NABTEB,147,117,86,36,25,22,79.5918,41.8605,69.4444,88.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,all,NECO,261,188,155,67,50,44,72.0307,43.2258,74.6269,88.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,all,WAEC,379,293,227,96,71,64,77.3087,42.2907,73.9583,90.1408
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,disabled,NABTEB,15,12,8,3,5,6,80.0,37.5,166.6667,120.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,disabled,NECO,28,20,13,6,5,6,71.4286,46.1538,83.3333,120.0
2023/2024,South South,Rivers,Obio-Akpor,Choba,"Unity College, Obio-Akpor",Male,disabled,WAEC,41,32,22,9,4,4,78.0488,40.9091,44.4444,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,all,NABTEB,102,81,58,24,19,15,79.4118,41.3793,79.1667,78.9474
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,all,NECO,188,135,104,44,40,39,71.8085,42.3077,90.9091,97.5
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,all,WAEC,240,185,140,59,48,43,77.0833,42.1429,81.3559,89.5833
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,disabled,NECO,17,12,10,4,4,5,70.5882,40.0,100.0,125.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Female,disabled,WAEC,22,17,10,4,4,4,77.2727,40.0,100.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,all,NABTEB,98,78,59,25,20,21,79.5918,42.3729,80.0,105.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,all,NECO,180,130,108,46,40,37,72.2222,42.5926,86.9565,92.5
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,all,WAEC,216,166,128,54,47,43,76.8519,42.1875,87.037,91.4894
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,disabled,NECO,16,12,10,4,5,5,75.0,40.0,125.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Community Secondary School, Elelenwo (3B)",Male,disabled,WAEC,20,15,10,4,4,4,75.0,40.0,100.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,all,NABTEB,161,128,96,41,33,29,79.5031,42.7083,80.4878,87.8788
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,all,NECO,285,205,164,70,60,54,71.9298,42.6829,85.7143,90.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,all,WAEC,424,328,246,105,91,83,77.3585,42.6829,86.6667,91.2088
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,disabled,NABTEB,21,17,11,5,5,5,80.9524,45.4545,100.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,disabled,NECO,38,27,20,9,5,5,71.0526,45.0,55.5556,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Female,disabled,WAEC,57,44,29,12,11,8,77.193,41.3793,91.6667,72.7273
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,all,NABTEB,178,141,106,45,36,32,79.2135,42.4528,80.0,88.8889
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,all,NECO,329,237,192,82,74,70,72.0365,42.7083,90.2439,94.5946
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,all,WAEC,505,390,294,125,107,99,77.2277,42.517,85.6,92.5234
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,disabled,NABTEB,23,18,12,5,5,5,78.2609,41.6667,100.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,disabled,NECO,40,29,20,9,5,5,72.5,45.0,55.5556,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Comprehensive High School, Elelenwo (3B)",Male,disabled,WAEC,61,47,35,15,12,9,77.0492,42.8571,80.0,75.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,all,NABTEB,139,110,77,32,23,19,79.1367,41.5584,71.875,82.6087
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,all,NECO,244,176,137,59,54,49,72.1311,43.0657,91.5254,90.7407
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,all,WAEC,289,223,168,72,48,43,77.1626,42.8571,66.6667,89.5833
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,disabled,NECO,26,19,13,6,4,5,73.0769,46.1538,66.6667,125.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Female,disabled,WAEC,31,24,16,7,4,4,77.4194,43.75,57.1429,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,all,NABTEB,163,129,102,43,36,32,79.1411,42.1569,83.7209,88.8889
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,all,NECO,309,223,189,80,60,53,72.1683,42.328,75.0,88.3333
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,all,WAEC,343,265,198,84,59,56,77.2595,42.4242,70.2381,94.9153
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,disabled,NABTEB,19,15,12,5,5,5,78.9474,41.6667,100.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,disabled,NECO,28,20,17,7,5,5,71.4286,41.1765,71.4286,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Government Secondary School, Elelenwo (3B)",Male,disabled,WAEC,37,29,19,8,4,4,78.3784,42.1053,50.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,all,NABTEB,128,101,70,29,23,20,78.9062,41.4286,79.3103,86.9565
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,all,NECO,234,169,134,58,49,44,72.2222,43.2836,84.4828,89.7959
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,all,WAEC,345,266,191,81,65,59,77.1014,42.4084,80.2469,90.7692
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,disabled,NABTEB,17,13,8,3,5,5,76.4706,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,disabled,NECO,34,25,20,9,4,5,73.5294,45.0,44.4444,125.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Female,disabled,WAEC,48,37,26,11,7,8,77.0833,42.3077,63.6364,114.2857
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,all,NABTEB,117,93,74,31,25,21,79.4872,41.8919,80.6452,84.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,all,NECO,208,150,125,53,50,48,72.1154,42.4,94.3396,96.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,all,WAEC,318,246,192,82,67,65,77.3585,42.7083,81.7073,97.0149
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,disabled,NECO,28,20,17,7,5,5,71.4286,41.1765,71.4286,100.0
2023/2024,South South,Rivers,Obio-Akpor,Elelenwo (3B),"Unity College, Obio-Akpor",Male,disabled,WAEC,41,32,22,9,8,9,78.0488,40.9091,88.8889,112.5
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,all,NABTEB,164,130,89,38,28,24,79.2683,42.6966,73.6842,85.7143
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,all,NECO,303,219,168,71,55,49,72.2772,42.2619,77.4648,89.0909
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,all,WAEC,419,324,233,99,69,63,77.327,42.4893,69.697,91.3043
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,disabled,NECO,30,22,17,7,5,5,73.3333,41.1765,71.4286,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Female,disabled,WAEC,39,30,19,8,4,4,76.9231,42.1053,50.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,all,NABTEB,174,138,102,43,31,26,79.3103,42.1569,72.093,83.871
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,all,NECO,349,251,196,83,65,59,71.9198,42.3469,78.3133,90.7692
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,all,WAEC,436,337,246,105,75,69,77.2936,42.6829,71.4286,92.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,disabled,NABTEB,19,15,8,3,5,5,78.9474,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,disabled,NECO,28,20,17,7,5,5,71.4286,41.1765,71.4286,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Community Secondary School, Oro-Igwe",Male,disabled,WAEC,41,32,22,9,4,4,78.0488,40.9091,44.4444,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,all,NABTEB,185,147,107,46,33,29,79.4595,42.9907,71.7391,87.8788
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,all,NECO,367,265,202,87,68,64,72.2071,43.0693,78.1609,94.1176
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,all,WAEC,524,405,302,129,98,87,77.2901,42.7152,75.969,88.7755
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,disabled,NABTEB,25,20,11,5,5,5,80.0,45.4545,100.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,disabled,NECO,47,34,27,12,9,10,72.3404,44.4444,75.0,111.1111
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Female,disabled,WAEC,70,54,39,17,11,8,77.1429,43.5897,64.7059,72.7273
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,all,NABTEB,198,157,114,49,30,26,79.2929,42.9825,61.2245,86.6667
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,all,NECO,349,252,200,85,69,64,72.2063,42.5,81.1765,92.7536
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,all,WAEC,501,387,304,129,91,82,77.2455,42.4342,70.5426,90.1099
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,disabled,NABTEB,23,18,12,5,5,5,78.2609,41.6667,100.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,disabled,NECO,44,32,24,10,5,5,72.7273,41.6667,50.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Comprehensive High School, Oro-Igwe",Male,disabled,WAEC,69,53,38,16,8,9,76.8116,42.1053,50.0,112.5
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,all,NABTEB,95,75,50,21,14,15,78.9474,42.0,66.6667,107.1429
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,all,NECO,175,126,104,44,41,39,72.0,42.3077,93.1818,95.122
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,all,WAEC,219,169,123,53,40,36,77.1689,43.0894,75.4717,90.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,disabled,NABTEB,17,13,8,3,5,5,76.4706,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,disabled,NECO,17,12,10,4,5,5,70.5882,40.0,125.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Female,disabled,WAEC,22,17,13,6,4,4,77.2727,46.1538,66.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,all,NABTEB,94,75,55,23,15,16,79.7872,41.8182,65.2174,106.6667
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,all,NECO,172,124,98,42,35,32,72.093,42.8571,83.3333,91.4286
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,all,WAEC,199,154,112,48,36,30,77.3869,42.8571,75.0,83.3333
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,disabled,NECO,20,14,10,4,5,5,70.0,40.0,125.0,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Government Secondary School, Oro-Igwe",Male,disabled,WAEC,24,19,13,6,4,4,79.1667,46.1538,66.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,all,NABTEB,177,140,93,39,28,24,79.096,41.9355,71.7949,85.7143
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,all,NECO,346,250,188,80,64,59,72.2543,42.5532,80.0,92.1875
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,all,WAEC,450,348,237,101,69,67,77.3333,42.616,68.3168,97.1014
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,disabled,NABTEB,17,13,8,3,5,5,76.4706,37.5,166.6667,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,disabled,NECO,30,22,17,7,5,5,73.3333,41.1765,71.4286,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Female,disabled,WAEC,44,34,23,10,7,8,77.2727,43.4783,70.0,114.2857
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,all,NABTEB,175,139,98,41,20,16,79.4286,41.8367,48.7805,80.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,all,NECO,345,249,189,81,65,59,72.1739,42.8571,80.2469,90.7692
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,all,WAEC,453,350,269,114,75,69,77.2627,42.3792,65.7895,92.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,disabled,NABTEB,16,13,8,3,0,0,81.25,37.5,0.0,0.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,disabled,NECO,28,20,13,6,5,5,71.4286,46.1538,83.3333,100.0
2023/2024,South South,Rivers,Obio-Akpor,Oro-Igwe,"Unity College, Obio-Akpor",Male,disabled,WAEC,41,32,22,9,4,4,78.0488,40.9091,44.4444,100.0
2023/2024,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,all,NABTEB,90,72,50,21,19,19,80.0,42.0,90.4762,100.0
2023/2024,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,all,NECO,149,107,87,37,32,30,71.8121,42.5287,86.4865,93.75
2023/2024,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,all,WAEC,179,138,101,44,33,32,77.095,43.5644,75.0,96.9697
2023/2024,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
2023/2024,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,disabled,NECO,17,12,10,4,5,5,70.5882,40.0,125.0,100.0
2023/2024,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Female,disabled,WAEC,22,17,13,6,4,4,77.2727,46.1538,66.6667,100.0
2023/2024,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Male,all,NABTEB,94,75,55,23,20,16,79.7872,41.8182,86.9565,80.0
2023/2024,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Male,all,NECO,164,119,101,43,40,37,72.561,42.5743,93.0233,92.5
2023/2024,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Male,all,WAEC,191,147,122,52,44,38,76.9634,42.623,84.6154,86.3636
2023/2024,South South,Rivers,Okrika,Kalio,"Community Secondary School, Kalio",Male,disabled,NABTEB,16,13,8,3,5,5,81.25,37.5,166.6667,100.0
