session,zone,state,lga,ward,school,gender,disability_scope,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Comprehensive High School, Egbe/Agodo",Male,disabled,WAEC,27,19,20,8,6,7,70.3704,40.0,75.0,116.6667
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,all,NABTEB,147,107,104,43,40,34,72.7891,41.3462,93.0233,85.0
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,all,NECO,279,183,193,80,67,61,65.5914,41.4508,83.75,91.0448
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,all,WAEC,336,239,249,102,99,94,71.131,40.9639,97.0588,94.9495
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,disabled,NABTEB,22,16,12,5,8,9,72.7273,41.6667,160.0,112.5
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,disabled,NECO,34,22,21,9,7,7,64.7059,42.8571,77.7778,100.0
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Female,disabled,WAEC,40,28,30,12,12,13,70.0,40.0,100.0,108.3333
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,all,NABTEB,133,96,102,42,45,38,72.1805,41.1765,107.1429,84.4444
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,all,NECO,258,170,187,77,67,61,65.8915,41.1765,87.013,91.0448
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,all,WAEC,323,230,231,95,90,84,71.2074,41.1255,94.7368,93.3333
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,disabled,NABTEB,21,15,13,5,9,9,71.4286,38.4615,180.0,100.0
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,disabled,NECO,33,22,22,9,7,8,66.6667,40.9091,77.7778,114.2857
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Government Secondary School, Egbe/Agodo",Male,disabled,WAEC,38,27,26,11,6,7,71.0526,42.3077,54.5455,116.6667
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,all,NABTEB,260,189,176,72,57,51,72.6923,40.9091,79.1667,89.4737
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,all,NECO,547,360,349,143,106,95,65.8135,40.9742,74.1259,89.6226
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,all,WAEC,671,478,462,190,157,143,71.237,41.1255,82.6316,91.0828
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,disabled,NABTEB,32,23,18,7,8,9,71.875,38.8889,114.2857,112.5
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,disabled,NECO,68,45,43,18,13,13,66.1765,41.8605,72.2222,100.0
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Female,disabled,WAEC,80,57,50,21,12,12,71.25,42.0,57.1429,100.0
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,all,NABTEB,234,170,171,70,64,57,72.6496,40.9357,91.4286,89.0625
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,all,NECO,444,292,307,126,90,76,65.7658,41.0423,71.4286,84.4444
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,all,WAEC,575,410,415,170,129,119,71.3043,40.9639,75.8824,92.2481
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,disabled,NABTEB,27,20,19,8,9,9,74.0741,42.1053,112.5,100.0
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,disabled,NECO,60,39,38,16,7,7,65.0,42.1053,43.75,100.0
2024/2025,South West,Lagos,Alimosho,Egbe/Agodo,"Unity College, Alimosho",Male,disabled,WAEC,71,51,51,21,13,14,71.831,41.1765,61.9048,107.6923
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,NABTEB,179,130,134,55,57,51,72.6257,41.0448,103.6364,89.4737
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,NECO,319,210,225,93,87,75,65.8307,41.3333,93.5484,86.2069
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,WAEC,443,315,308,126,121,112,71.1061,40.9091,96.0317,92.562
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,NABTEB,22,16,12,5,8,9,72.7273,41.6667,160.0,112.5
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,NECO,34,22,21,9,7,7,64.7059,42.8571,77.7778,100.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,WAEC,45,32,30,12,11,12,71.1111,40.0,91.6667,109.0909
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,NABTEB,207,150,159,65,64,58,72.4638,40.8805,98.4615,90.625
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,NECO,389,256,291,119,113,100,65.8098,40.8935,94.958,88.4956
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,WAEC,515,366,390,160,168,155,71.068,41.0256,105.0,92.2619
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,NABTEB,21,15,13,5,9,10,71.4286,38.4615,180.0,111.1111
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,NECO,38,25,27,11,8,8,65.7895,40.7407,72.7273,100.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Community Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,WAEC,55,39,41,17,13,14,70.9091,41.4634,76.4706,107.6923
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,NABTEB,303,220,207,85,57,51,72.6073,41.0628,67.0588,89.4737
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,NECO,457,300,306,126,93,82,65.6455,41.1765,73.8095,88.172
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,WAEC,597,424,408,167,115,105,71.0218,40.9314,68.8623,91.3043
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,NABTEB,32,23,18,7,8,9,71.875,38.8889,114.2857,112.5
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,NECO,63,41,38,16,7,7,65.0794,42.1053,43.75,100.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,WAEC,68,48,45,18,11,12,70.5882,40.0,61.1111,109.0909
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,NABTEB,303,220,203,83,64,58,72.6073,40.8867,77.1084,90.625
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,NECO,466,306,307,126,98,84,65.6652,41.0423,77.7778,85.7143
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,WAEC,624,444,435,178,129,119,71.1538,40.9195,72.4719,92.2481
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,NABTEB,37,27,19,8,9,10,72.973,42.1053,112.5,111.1111
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,NECO,60,39,38,16,8,8,65.0,42.1053,50.0,100.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Comprehensive High School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,WAEC,82,58,56,23,13,14,70.7317,41.0714,56.5217,107.6923
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,NABTEB,163,118,122,50,48,43,72.3926,40.9836,96.0,89.5833
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,NECO,348,229,247,101,93,82,65.8046,40.8907,92.0792,88.172
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,all,WAEC,438,312,308,126,115,105,71.2329,40.9091,91.2698,91.3043
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,NABTEB,22,16,12,5,8,9,72.7273,41.6667,160.0,112.5
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,NECO,46,30,27,11,7,7,65.2174,40.7407,63.6364,100.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Female,disabled,WAEC,63,45,40,16,11,12,71.4286,40.0,68.75,109.0909
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,NABTEB,181,132,139,57,55,48,72.9282,41.0072,96.4912,87.2727
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,NECO,356,234,258,106,91,84,65.7303,41.0853,85.8491,92.3077
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,all,WAEC,499,355,359,147,149,141,71.1423,40.9471,101.3605,94.6309
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,NABTEB,27,20,19,8,9,10,74.0741,42.1053,112.5,111.1111
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,NECO,49,32,33,14,8,8,65.3061,42.4242,57.1429,100.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Government Secondary School, Adekunle Vill./Adeniyi Jones/Ogba",Male,disabled,WAEC,66,47,46,19,13,14,71.2121,41.3043,68.4211,107.6923
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,all,NABTEB,152,110,104,43,40,34,72.3684,41.3462,93.0233,85.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,all,NECO,263,173,182,75,60,54,65.7795,41.2088,80.0,90.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,all,WAEC,352,250,234,96,81,75,71.0227,41.0256,84.375,92.5926
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,disabled,NABTEB,22,16,12,5,8,9,72.7273,41.6667,160.0,112.5
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,disabled,NECO,23,15,16,7,7,7,65.2174,43.75,100.0,100.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Female,disabled,WAEC,34,24,20,8,6,6,70.5882,40.0,75.0,100.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,all,NABTEB,181,131,127,52,46,39,72.3757,40.9449,88.4615,84.7826
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,all,NECO,313,206,215,88,76,69,65.8147,40.9302,86.3636,90.7895
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,all,WAEC,400,285,282,116,98,91,71.25,41.1348,84.4828,92.8571
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,disabled,NABTEB,21,15,13,5,9,10,71.4286,38.4615,180.0,111.1111
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,disabled,NECO,28,18,17,7,8,8,64.2857,41.1765,114.2857,100.0
2024/2025,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,"Unity College, Ikeja",Male,disabled,WAEC,38,27,26,11,7,7,71.0526,42.3077,63.6364,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,all,NABTEB,190,138,128,53,40,33,72.6316,41.4062,75.4717,82.5
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,all,NECO,394,259,257,105,93,82,65.736,40.856,88.5714,88.172
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,all,WAEC,534,380,368,151,115,105,71.161,41.0326,76.1589,91.3043
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,NABTEB,22,16,12,5,8,8,72.7273,41.6667,160.0,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,NECO,46,30,32,13,7,7,65.2174,40.625,53.8462,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,WAEC,62,44,40,16,11,12,70.9677,40.0,68.75,109.0909
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,all,NABTEB,218,158,152,62,55,47,72.4771,40.7895,88.7097,85.4545
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,all,NECO,412,271,286,118,91,77,65.7767,41.2587,77.1186,84.6154
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,all,WAEC,587,418,436,179,149,141,71.2095,41.055,83.2402,94.6309
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,NABTEB,21,15,13,5,9,9,71.4286,38.4615,180.0,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,NECO,44,29,33,14,8,8,65.9091,42.4242,57.1429,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Community Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,WAEC,66,47,46,19,13,14,71.2121,41.3043,68.4211,107.6923
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,all,NABTEB,185,134,128,53,57,50,72.4324,41.4062,107.5472,87.7193
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,all,NECO,348,229,231,95,87,75,65.8046,41.1255,91.5789,86.2069
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,all,WAEC,409,291,283,116,87,81,71.1491,40.9894,75.0,93.1034
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,disabled,NABTEB,22,16,12,5,8,8,72.7273,41.6667,160.0,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,disabled,NECO,29,19,16,7,7,7,65.5172,43.75,100.0,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Female,disabled,WAEC,40,28,25,10,6,6,70.0,40.0,60.0,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,all,NABTEB,181,131,133,54,46,39,72.3757,40.6015,85.1852,84.7826
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,all,NECO,345,227,258,106,91,77,65.7971,41.0853,85.8491,84.6154
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,all,WAEC,493,350,359,148,117,105,70.9939,41.2256,79.0541,89.7436
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,disabled,NABTEB,21,15,13,5,9,10,71.4286,38.4615,180.0,111.1111
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,disabled,NECO,38,25,27,11,8,8,65.7895,40.7407,72.7273,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Comprehensive High School, Airport/Onipetesi/Inilekere",Male,disabled,WAEC,44,31,31,13,7,7,70.4545,41.9355,53.8462,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,all,NABTEB,271,197,170,70,56,50,72.6937,41.1765,80.0,89.2857
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,all,NECO,491,323,322,132,107,89,65.7841,40.9938,81.0606,83.1776
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,all,WAEC,750,533,472,193,127,113,71.0667,40.8898,65.8031,88.9764
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,NABTEB,22,16,12,5,8,8,72.7273,41.6667,160.0,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,NECO,46,30,27,11,7,7,65.2174,40.7407,63.6364,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Female,disabled,WAEC,68,48,45,18,11,13,70.5882,40.0,61.1111,118.1818
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,all,NABTEB,223,162,152,62,55,48,72.6457,40.7895,88.7097,87.2727
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,all,NECO,411,270,275,113,83,69,65.6934,41.0909,73.4513,83.1325
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,all,WAEC,658,468,441,181,129,119,71.1246,41.0431,71.2707,92.2481
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,NABTEB,21,15,13,5,9,10,71.4286,38.4615,180.0,111.1111
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,NECO,38,25,22,9,8,8,65.7895,40.9091,88.8889,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Government Secondary School, Airport/Onipetesi/Inilekere",Male,disabled,WAEC,66,47,41,17,13,14,71.2121,41.4634,76.4706,107.6923
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,all,NABTEB,174,126,110,45,40,34,72.4138,40.9091,88.8889,85.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,all,NECO,348,229,220,90,60,54,65.8046,40.9091,66.6667,90.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,all,WAEC,444,316,278,114,87,81,71.1712,41.0072,76.3158,93.1034
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,disabled,NABTEB,22,16,12,5,8,9,72.7273,41.6667,160.0,112.5
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,disabled,NECO,46,30,27,11,7,7,65.2174,40.7407,63.6364,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Female,disabled,WAEC,63,45,40,16,12,12,71.4286,40.0,75.0,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,all,NABTEB,165,120,114,47,46,39,72.7273,41.2281,97.8723,84.7826
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,all,NECO,346,228,236,97,76,69,65.896,41.1017,78.3505,90.7895
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,all,WAEC,416,296,297,122,84,77,71.1538,41.0774,68.8525,91.6667
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,disabled,NABTEB,27,20,19,8,9,10,74.0741,42.1053,112.5,111.1111
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,disabled,NECO,44,29,27,11,8,8,65.9091,40.7407,72.7273,100.0
2024/2025,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,"Unity College, Ikeja",Male,disabled,WAEC,60,43,36,15,6,7,71.6667,41.6667,40.0,116.6667
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,all,NABTEB,136,99,91,37,40,34,72.7941,40.6593,108.1081,85.0
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,all,NECO,206,135,139,57,60,54,65.534,41.0072,105.2632,90.0
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,all,WAEC,301,214,209,85,81,75,71.0963,40.6699,95.2941,92.5926
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,disabled,NABTEB,22,16,12,5,8,9,72.7273,41.6667,160.0,112.5
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,disabled,NECO,23,15,16,7,7,7,65.2174,43.75,100.0,100.0
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Female,disabled,WAEC,34,24,25,10,6,6,70.5882,40.0,60.0,100.0
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,all,NABTEB,127,92,95,39,36,29,72.4409,41.0526,92.3077,80.5556
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,all,NECO,203,133,160,66,68,61,65.5172,41.25,103.0303,89.7059
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,all,WAEC,285,202,215,88,85,77,70.8772,40.9302,96.5909,90.5882
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,disabled,NABTEB,21,15,13,5,9,10,71.4286,38.4615,180.0,111.1111
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,disabled,NECO,22,14,17,7,8,8,63.6364,41.1765,114.2857,100.0
2024/2025,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,"Community Secondary School, Alausa/Oregun/Olusosun",Male,disabled,WAEC,33,23,20,8,7,7,69.697,40.0,87.5,100.0
