session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2024/2025,Male,ALL,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,23,16,7,6,1,0,7,9,1,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,10,7,3,3,0,0,3,4,0,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,5,4,2,1,0,0,1,2,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,2,1,0,0,0,0,1,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,19,14,6,6,1,0,5,8,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,8,6,3,2,0,0,2,3,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,9,6,3,3,0,0,3,3,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,2,1,1,1,0,0,1,0,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,7,5,2,2,0,0,2,3,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,2,1,0,0,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,9,6,3,2,0,0,3,3,1,2.1,1 year
2024/2025,Male,Disabled,WAEC,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,2,1,1,1,0,0,1,0,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,2,1,1,0,0,0,1,0,1,2.1,2 years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2024/2025,Male,Disabled,NECO,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,2,1,1,0,0,0,1,0,1,2.1,2 years
2024/2025,Male,Disabled,NECO,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,2,1,1,1,0,0,1,0,0,2.1,1 year
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2024/2025,Male,Disabled,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,University,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,1,0,0,0,0,0,1,0,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Chibiri,North Central,Abuja Federal Capital Territory,Kuje,Chibiri,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,142,103,44,40,3,0,39,59,4,2.1,1 year
2024/2025,Male,ALL,WAEC,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,61,45,19,17,1,0,16,26,2,2.1,2 years
2024/2025,Male,ALL,WAEC,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,32,23,10,9,1,0,9,13,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,10,7,3,3,0,0,3,4,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,65,47,20,18,2,0,18,27,2,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,28,20,9,8,1,0,8,11,1,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,14,11,4,4,0,0,3,7,0,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,52,38,16,15,1,0,14,22,1,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,22,16,7,6,1,0,6,9,1,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,12,8,4,3,0,0,4,4,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2024/2025,Male,ALL,NECO,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,67,48,21,19,2,0,19,27,2,2.1,1 year
2024/2025,Male,ALL,NECO,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,29,21,9,8,1,0,8,12,1,2.1,2 years
2024/2025,Male,ALL,NECO,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,15,11,5,4,0,0,4,6,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,5,3,1,1,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,30,22,9,9,1,0,8,13,0,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,13,9,4,4,0,0,4,5,0,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2024/2025,Male,ALL,NECO,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,24,18,7,7,1,0,6,11,0,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,10,8,3,3,0,0,2,5,0,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,5,4,2,2,0,0,1,2,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,2,1,1,0,0,0,1,0,1,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,21,15,6,6,1,0,6,9,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,9,6,3,3,0,0,3,3,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,5,3,1,1,0,0,2,2,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,9,7,3,3,0,0,2,4,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,8,5,2,2,0,0,3,3,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,3,2,1,1,0,0,1,1,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,2,1,1,0,0,0,1,0,1,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,9,7,3,3,0,0,2,4,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2024/2025,Male,Disabled,NECO,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,NECO,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,2,1,1,1,0,0,1,0,0,2.1,1 year
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,2,1,0,0,0,0,1,1,0,2.1,1 year
2024/2025,Male,Disabled,NECO,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,NECO,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,University,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,1,0,0,0,0,0,1,0,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gaube,North Central,Abuja Federal Capital Territory,Kuje,Gaube,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,187,136,58,53,5,0,51,78,5,2.1,1 year
2024/2025,Male,ALL,WAEC,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,81,59,25,23,2,0,22,34,2,2.1,2 years
2024/2025,Male,ALL,WAEC,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,42,30,13,12,1,0,12,17,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,13,9,4,4,0,0,4,5,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,85,62,26,24,2,0,23,36,2,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,37,27,11,10,1,0,10,16,1,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,19,14,6,5,0,0,5,8,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,68,49,21,19,2,0,19,28,2,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,29,21,9,8,1,0,8,12,1,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,15,11,5,4,0,0,4,6,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,5,3,1,1,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NECO,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,88,64,27,25,2,0,24,37,2,2.1,1 year
2024/2025,Male,ALL,NECO,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,38,27,12,11,1,0,11,15,1,2.1,2 years
2024/2025,Male,ALL,NECO,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,20,14,6,6,1,0,6,8,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,40,29,12,11,1,0,11,17,1,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,17,12,5,5,0,0,5,7,0,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,9,6,3,3,0,0,3,3,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2024/2025,Male,ALL,NECO,College of Education,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,32,23,10,9,1,0,9,13,1,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,14,10,4,4,0,0,4,6,0,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,27,20,8,8,1,0,7,12,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,12,9,4,3,0,0,3,5,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,ward,Gudun Karya,North Central,Abuja Federal Capital Territory,Kuje,Gudun Karya,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
