session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years,gap_band
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,355,258,109,100,8,0,97,149,9,2.1,1 year
2024/2025,Male,ALL,WAEC,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,153,111,47,43,4,0,42,64,4,2.1,2 years
2024/2025,Male,ALL,WAEC,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,80,58,25,23,2,0,22,33,2,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,24,18,8,7,1,0,6,10,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,161,117,50,46,4,0,44,67,4,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,70,50,21,20,2,0,20,29,1,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,36,26,11,10,1,0,10,15,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,11,8,3,3,0,0,3,5,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,129,94,40,37,3,0,35,54,3,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,56,40,17,16,1,0,16,23,1,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,29,21,9,8,1,0,8,12,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,9,6,3,3,0,0,3,3,0,2.1,5+ years
2024/2025,Male,ALL,NECO,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,166,120,51,47,4,0,46,69,4,2.1,1 year
2024/2025,Male,ALL,NECO,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,72,52,22,20,2,0,20,30,2,2.1,2 years
2024/2025,Male,ALL,NECO,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,37,27,11,11,1,0,10,16,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,11,8,4,3,0,0,3,4,1,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,75,55,23,21,2,0,20,32,2,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,33,24,10,9,1,0,9,14,1,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,17,12,5,5,0,0,5,7,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,5,4,2,1,0,0,1,2,1,2.1,5+ years
2024/2025,Male,ALL,NECO,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,60,44,19,17,1,0,16,25,2,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,26,19,8,7,1,0,7,11,1,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,14,10,4,4,0,0,4,6,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,52,37,16,15,1,0,15,21,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,22,16,7,6,1,0,6,9,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,12,8,4,3,0,0,4,4,1,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,23,17,7,7,1,0,6,10,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,10,7,3,3,0,0,3,4,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,5,4,2,1,0,0,1,2,1,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,2,1,0,0,0,0,1,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,19,14,6,5,0,0,5,8,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,8,6,2,2,0,0,2,4,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,4,3,1,1,0,0,1,2,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,23,17,7,7,1,0,6,10,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,10,7,3,3,0,0,3,4,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,5,4,2,1,0,0,1,2,1,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,2,1,0,0,0,0,1,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,10,8,3,3,0,0,2,5,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,5,3,1,1,0,0,2,2,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,8,6,3,2,0,0,2,3,1,2.1,1 year
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,2,1,1,1,0,0,1,0,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,11,8,3,3,0,0,3,5,0,2.1,1 year
2024/2025,Male,Disabled,NECO,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,5,3,1,1,0,0,2,2,0,2.1,2 years
2024/2025,Male,Disabled,NECO,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,5,4,2,1,0,0,1,2,1,2.1,1 year
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2024/2025,Male,Disabled,NECO,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,2,1,1,0,0,0,1,0,1,2.1,2 years
2024/2025,Male,Disabled,NECO,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,2,1,0,0,0,0,1,1,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,0,0,0,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,184,134,57,52,4,0,50,77,5,2.1,1 year
2024/2025,Male,ALL,WAEC,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,79,58,24,23,2,0,21,34,1,2.1,2 years
2024/2025,Male,ALL,WAEC,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,41,30,13,12,1,0,11,17,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,13,9,4,4,0,0,4,5,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,84,61,26,24,2,0,23,35,2,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,36,26,11,10,1,0,10,15,1,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,19,14,6,5,0,0,5,8,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,67,49,21,19,2,0,18,28,2,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,29,21,9,8,1,0,8,12,1,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,15,11,5,4,0,0,4,6,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,5,3,1,1,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NECO,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,86,62,27,24,2,0,24,35,3,2.1,1 year
2024/2025,Male,ALL,NECO,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,37,27,11,11,1,0,10,16,0,2.1,2 years
2024/2025,Male,ALL,NECO,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,19,14,6,5,0,0,5,8,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,6,4,2,2,0,0,2,2,0,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,39,28,12,11,1,0,11,16,1,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,17,12,5,5,0,0,5,7,0,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,9,6,3,2,0,0,3,3,1,2.1,3-5 years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,3,2,1,1,0,0,1,1,0,2.1,5+ years
2024/2025,Male,ALL,NECO,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,31,23,10,9,1,0,8,13,1,2.1,1 year
2024/2025,Male,ALL,NECO,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,13,10,4,4,0,0,3,6,0,2.1,2 years
2024/2025,Male,ALL,NECO,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,7,5,2,2,0,0,2,3,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,2,2,1,1,0,0,0,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,27,19,8,8,1,0,8,11,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,12,8,4,3,0,0,4,4,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,6,4,2,2,0,0,2,2,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,2,1,1,1,0,0,1,0,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,12,9,4,3,0,0,3,5,1,2.1,1 year
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,10,7,3,3,0,0,3,4,0,2.1,1 year
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,4,3,1,1,0,0,1,2,0,2.1,2 years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,2,2,1,1,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,ALL,NABTEB,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,0,0,0,0,0,1,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,12,9,4,3,0,0,3,5,1,2.1,1 year
2024/2025,Male,Disabled,WAEC,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,5,4,2,1,0,0,1,2,1,2.1,2 years
2024/2025,Male,Disabled,WAEC,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,3,2,1,1,0,0,1,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,5,4,2,2,0,0,1,2,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,4,3,1,1,0,0,1,2,0,2.1,1 year
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,2,1,1,1,0,0,1,0,0,2.1,2 years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,WAEC,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,6,4,2,2,0,0,2,2,0,2.1,1 year
2024/2025,Male,Disabled,NECO,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,2,2,1,1,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,3,2,1,1,0,0,1,1,0,2.1,1 year
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,0,0,0,0,0,1,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NECO,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,2,1,1,1,0,0,1,0,0,2.1,1 year
2024/2025,Male,Disabled,NECO,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NECO,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NECO,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,2,1,1,0,0,0,1,0,1,2.1,1 year
2024/2025,Male,Disabled,NABTEB,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,0,0,0,0,0,1,0,0,2.1,1 year
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,2 years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,3-5 years
2024/2025,Male,Disabled,NABTEB,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,0,0,0,0,0,0,0,0,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,University,ward,Agan,North Central,Benue,Makurdi,Agan,,0,158,115,49,45,4,0,43,66,4,2.1,1 year
2024/2025,Male,ALL,WAEC,University,ward,Agan,North Central,Benue,Makurdi,Agan,,0,68,49,21,19,2,0,19,28,2,2.1,2 years
2024/2025,Male,ALL,WAEC,University,ward,Agan,North Central,Benue,Makurdi,Agan,,0,35,26,11,10,1,0,9,15,1,2.1,3-5 years
2024/2025,Male,ALL,WAEC,University,ward,Agan,North Central,Benue,Makurdi,Agan,,0,11,8,3,3,0,0,3,5,0,2.1,5+ years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,0,72,52,22,20,2,0,20,30,2,2.1,1 year
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,0,31,22,10,9,1,0,9,12,1,2.1,2 years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,0,16,12,5,5,0,0,4,7,0,2.1,3-5 years
2024/2025,Male,ALL,WAEC,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,0,5,4,2,1,0,0,1,2,1,2.1,5+ years
2024/2025,Male,ALL,WAEC,College of Education,ward,Agan,North Central,Benue,Makurdi,Agan,,0,57,42,18,16,1,0,15,24,2,2.1,1 year
2024/2025,Male,ALL,WAEC,College of Education,ward,Agan,North Central,Benue,Makurdi,Agan,,0,25,18,8,7,1,0,7,10,1,2.1,2 years
2024/2025,Male,ALL,WAEC,College of Education,ward,Agan,North Central,Benue,Makurdi,Agan,,0,13,9,4,4,0,0,4,5,0,2.1,3-5 years
2024/2025,Male,ALL,WAEC,College of Education,ward,Agan,North Central,Benue,Makurdi,Agan,,0,4,3,1,1,0,0,1,2,0,2.1,5+ years
2024/2025,Male,ALL,NECO,University,ward,Agan,North Central,Benue,Makurdi,Agan,,0,74,54,23,21,2,0,20,31,2,2.1,1 year
2024/2025,Male,ALL,NECO,University,ward,Agan,North Central,Benue,Makurdi,Agan,,0,32,23,10,9,1,0,9,13,1,2.1,2 years
2024/2025,Male,ALL,NECO,University,ward,Agan,North Central,Benue,Makurdi,Agan,,0,17,12,5,5,0,0,5,7,0,2.1,3-5 years
2024/2025,Male,ALL,NECO,University,ward,Agan,North Central,Benue,Makurdi,Agan,,0,5,4,2,1,0,0,1,2,1,2.1,5+ years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,0,34,24,10,10,1,0,10,14,0,2.1,1 year
2024/2025,Male,ALL,NECO,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,0,14,11,4,4,0,0,3,7,0,2.1,2 years
2024/2025,Male,ALL,NECO,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,0,8,5,2,2,0,0,3,3,0,2.1,3-5 years
