session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2024/2025,South East,Enugu,Enugu East,Abakpa Ii,OUR LADY OF FATIMA NO 1 NKANU STREET,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa Ii,"PEARLLAND PRIMARY SCHOOL, EMENE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa Ii,PREEMINET LORDS CHILDREN SCHOOL,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Abakpa Ii,UNIQUE EXCELLENT SCHOOL,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Mbuluiyiukwu,ALPHA BRITISH PRIMARY SCHOOL TRANS EKULU,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Mbuluiyiukwu,"Basic Foundations Primary  School, Emene",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Mbuluiyiukwu,"CRECH NOBLE SCHOOL, 3O OKOLO LANE EMENE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Mbuluiyiukwu,Evas Primary School EMENE,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Mbuluiyiukwu,FAVOUR PRIMARY SCHOOL ABAKAPA,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Mbuluiyiukwu,JOHN IGWESI MEMORIAL GRAMMER SCHOOL PRIMARY SCHOOL,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Mbuluiyiukwu,Our Lady of Fatima Primary School,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Mbuluiyiukwu,Pro Labore Dei Primary School EMENE,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Umuenwene,"AIRPORT PRIMARY SCHOOL I, EMENE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Umuenwene,BRIGHT STAR  PRIMARY SCHOOL ABAPKA,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Umuenwene,"CENTRAL SCHOOL III, EMENE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Umuenwene,Dominion Primary School,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Umuenwene,IMPERIAL  FOUNDATION PRIMARY SCHOOS EKE OBINAGU,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Umuenwene,NEW GENERATION FOUNTAIN SCHOOLS,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Umuenwene,SS PETER AND PAUL PRIMARY SCHOOL UGBENE I,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Enugu East,Umuenwene,VERTEX PRIMARY SCHOOL EMENE,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Anikenano/Ugwueme,"CENTRAL SCHOOL, NENWENTA",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Anikenano/Ugwueme,"CENTRAL SCHOOL, UGWUEME",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Anikenano/Ugwueme,"COMMUNITY UNITY PRIMARY SCHOOL, UGWUEME",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Anikenano/Ugwueme,"ST. BARNABAS PRIMARY, UGWUEME",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Awgu Ii,"CENTRAL SCHOOL, AWGUNTA",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Awgu Ii,"COMMUNITY SCHOOL, UGBONABO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Awgu Ii,"COMMUNITY UNITY PRIMARY SCHOOL, ISU-AWAA",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Awgu Ii,DIVINE TENDER CARE ISUAWAA,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Awgu Ii,"EXCELLENT CREATURE PRIMARY SCHOOL, UGBONABOR",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Isu Awa/Ogugu/Agbudu/Ituku,"CENTRAL SCHOOL, AGBUDU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Isu Awa/Ogugu/Agbudu/Ituku,"CENTRAL SCHOOL, ITUKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Isu Awa/Ogugu/Agbudu/Ituku,SAINT LUKES PRIMARY SCHOOL AGBOGU,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Obeagu,"CENTRAL SCHOOL, ISU-AWA",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Obeagu,"CENTRAL SCHOOL, OBEAGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Obeagu,EMMANUEL NUR /PRY  SCHOOL,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Obeagu,"IGWEBUIKE PRIMARY SCHOOL, OBEAGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Obeagu,IJIME HILL-TOP PRIMARY SCHOOL I OBEAGU,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Obeagu,"LATENT VALUE PRIMARY SCHOOL, UMUOME INYI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ogbaku,"CENTRAL SCHOOL, NKWE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ogbaku,"CENTRAL SCHOOL, OGBAKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ogbaku,"COMMUNITY UNITY PRIMARY SCHOOL, EZIAMA OGBAKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ogbaku,"MBIO PRIMARY SCHOOL, OGBAKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ogbaku,TRUTH IS LIFE CHILDREN SCHOOL EZIAMA OGBAKU,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Agbogugu,"CENTRAL SCHOOL, AGBOGUGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Agbogugu,"COMMUNITY UNITY PRIMARY SCHOOL, AGBOGUGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Agbogugu,"OBODOAKPU PRIMARY SCHOOL, AGBOGUGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Agbogugu,OBUTE MEMORIAL SCHOOL,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Agbogugu,"OHUMAGU PRIMARY SCHOOL, AGBOGUGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Agbogugu,"SHIKAHOM PRIMARY SCHOOL, AGBOGUGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Agbogugu,"TOWN SCHOOL, AMOFIA AGBOGUGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ihe,"ANGIES EARLY LEARNING CENTRE, UHUEZE IHE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ihe,"CENTRAL SCHOOL, IHE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ihe,"COMMUNITY UNITY PRIMARY SCHOOL, EZERE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ihe,"COMMUNITY UNITY PRIMARY SCHOOL, UMUOGBA IHE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ihe,"EXCESS LOVE PRIMARY SCHOOL, IHE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ihe,"IHE PRIMARY SCHOOL, IHE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ihe,MARANATHA PRIMARY SCHOOL IHE,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Ihe,"UMUMOWO COMMUNITY UNITY PRIMARY SCHOOL, IHE",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"AMOLI PRIMARY SCHOOL, AMOLI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"CENTRAL SCHOOL, AMOLI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"CENTRAL SCHOOL, OGUGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"CENTRAL SCHOOL, OWELLI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY SCHOOL, UGBO OKPALA",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, AMOLI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, ENUGU OWELLI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"COMMUNITY UNITY SCHOOL, NGENE UGBO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"FEAR OF GOD PRIMARY SCHOO, OWELLI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"IBITE PRIMARY SCHOOL, OGUGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,Joint School Amoli,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Owelli/Amoli/Ugbo/Ogugu,"UPE SCHOOL, UMUABOR OWELLI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,0,0,1.447118,1,36.41,0,0,0,0,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"AGBONERI PRIMARY SCHOOL, MMAKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"CENTRAL SCHOOL, MGBIDI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"CENTRAL SCHOOL, MMAKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"COMMUNITY PRIMARY SCHOOL, AFFAM MMAKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"COMMUNITY PRIMARY SCHOOL, ENUGU MMAKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"COMMUNITY UNITY SCHOOL, MGBIDI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"IFITE COMMUNITY PRIMARY SCHOOL, EZINERI MGBIDI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"IFITE NDIAGU COMMUNITY PRIMARY SCHOOL, MMAKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"IGWEBUIKE PRIMARY SCHOOL, EZIAMA MGBIDI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"MIGRANT FARMERS CHILDREN SCHOOL, MGBIDI",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,New Generation Primary School,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"OTUKU MMAKU PRIMARY SCHOOL, OTOKU MMAKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbidi/Mmaku,"UDECHUKWU MEMORIAL SCHOOL, MMAKU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,"ALACHARA COMMUNITY SCHOOL, MGBOWO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,"BEST CARE PRIMARY SCHOOL, MGBOWO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,"CENTRAL SCHOOL, MGBOWO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,"COMMUNITY PRIMARY SCHOOL, AMAIYI MGBOWO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,COMMUNITY SCHOOL INYI MGBOWO,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,"COMMUNITY SCHOOL, AMATA MGBOWO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,"COMMUNITY SCHOOL, EZIOBODO MGBOWO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,"COMMUNITY SCHOOL, EZIOHA MGBOWO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,DIVINE PRESENCE SCHOOL MGBOWO,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,"EXCELLENT FOUNDATION PRIMARY SCHOOL, MGBOWO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,"ROYAL PRIMARY SCHOOL, MGBOWO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Mgbowo,"TOWN SCHOOL, MGBOWO",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Awgu I,ANGLICAN GRAMMER SCHOOL AWGU,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Awgu I,"AWGU TOWN SCHOOL, AWGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Awgu I,"CENTRAL SCHOOL, AWGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Awgu I,"COMMUNITY SCHOOL, ADOGBA AWGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
2024/2025,South East,Enugu,Awgu,Awgu I,"COMMUNITY SCHOOL, NDIAGU OGBOLI AWGU",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.078345,0,1.447118,1,36.41,0,0,0.7452,1.0783,0.759708,0,0.6629,0,0,0
