session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Female,all,Public,SSS,SSS1,SSS1,34.0,0.0,1.0,1.0,58.0,1.0,0.0,34.0,34.0,0.32,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Female,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Male,all,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Male,all,Private,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Male,all,Public,JSS,JSS1,JSS1,94.0,0.0,1.0,1.0,56.0,0.0,0.0,94.0,94.0,0.18,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Male,all,Public,SSS,SSS1,SSS1,37.0,0.0,1.0,0.0,58.0,1.0,0.0,37.0,0.0,0.3,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Junior Secondary School Waziri Sakwa,Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Secondary School Katagum,Female,all,Private,JSS,JSS1,JSS1,38.0,0.0,1.0,0.0,56.0,0.0,0.0,38.0,0.0,0.3,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Secondary School Katagum,Female,all,Private,SSS,SSS1,SSS1,23.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Secondary School Katagum,Male,all,Private,JSS,JSS1,JSS1,35.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Government Secondary School Katagum,Male,all,Private,SSS,SSS1,SSS1,26.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatu Jamaatu Nasrul Islam,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatu Jamaatu Nasrul Islam,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatu Safinatunnaja,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,109.0,0.0,1.0,1.0,54.0,0.0,0.0,109.0,109.0,0.18,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Darikul Huda,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,11.0,1.0,0.0,0.0,54.0,0.0,11.0,0.0,0.0,0,0.35,0.51,0.81,0.58,0.55
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Darikul Huda,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,11.0,1.0,0.0,0.0,54.0,0.0,11.0,0.0,0.0,0,0.35,0.51,0.81,0.58,0.55
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Darikul Huda,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Darikul Huda,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Nurul Huda,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,333.0,1.0,4.0,2.0,54.0,0.0,333.0,83.25,166.5,1.6,0.27,0.12,0.65,0.47,0.46
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Nurul Huda,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,84.0,0.0,1.0,1.0,54.0,0.0,0.0,84.0,84.0,0.18,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Nurul Islam,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,9.0,1.0,0.0,0.0,54.0,0.0,9.0,0.0,0.0,0,0.37,0.6,0.86,0.61,0.58
2024/2025,North East,Bauchi,Zaki,Katagum,Madarasatul Nurul Islam,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,9.0,1.0,0.0,0.0,54.0,0.0,9.0,0.0,0.0,0,0.37,0.6,0.86,0.61,0.58
2024/2025,North East,Bauchi,Zaki,Katagum,Nurul Failati,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,255.0,1.0,3.0,2.0,54.0,0.0,255.0,85.0,127.5,0.97,0.27,0.13,0.63,0.46,0.44
2024/2025,North East,Bauchi,Zaki,Katagum,"Sheikh Ibrahim Zaki College For Arabic And Islamic Studies, Katagum",Female,all,Public,JSS,JSS1,JSS1,2.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,"Sheikh Ibrahim Zaki College For Arabic And Islamic Studies, Katagum",Female,all,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,"Sheikh Ibrahim Zaki College For Arabic And Islamic Studies, Katagum",Female,disabled,Public,JSS,JSS1,JSS1,2.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,"Sheikh Ibrahim Zaki College For Arabic And Islamic Studies, Katagum",Female,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,"Sheikh Ibrahim Zaki College For Arabic And Islamic Studies, Katagum",Male,all,Public,JSS,JSS1,JSS1,2.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,"Sheikh Ibrahim Zaki College For Arabic And Islamic Studies, Katagum",Male,all,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,"Sheikh Ibrahim Zaki College For Arabic And Islamic Studies, Katagum",Male,disabled,Public,JSS,JSS1,JSS1,2.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Katagum,"Sheikh Ibrahim Zaki College For Arabic And Islamic Studies, Katagum",Male,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Gauya Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Gauya Primary School,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Female,all,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Female,all,Private,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Female,all,Public,JSS,JSS1,JSS1,154.0,1.0,2.0,1.0,56.0,0.0,154.0,77.0,154.0,0.51,0.37,0.13,0.61,0.44,0.43
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Female,all,Public,SSS,SSS1,SSS1,56.0,0.0,1.0,1.0,58.0,1.0,0.0,56.0,56.0,0.23,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Male,all,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Male,all,Private,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Male,all,Public,JSS,JSS1,JSS1,165.0,1.0,2.0,1.0,56.0,0.0,165.0,82.5,165.0,0.5,0.37,0.13,0.61,0.44,0.43
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Male,all,Public,SSS,SSS1,SSS1,63.0,0.0,1.0,1.0,58.0,1.0,0.0,63.0,63.0,0.21,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Ariri,Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Mainako,Female,all,Private,JSS,JSS1,JSS1,30.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Mainako,Female,all,Private,SSS,SSS1,SSS1,29.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Mainako,Male,all,Private,JSS,JSS1,JSS1,35.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Mainako,Male,all,Private,SSS,SSS1,SSS1,33.0,0.0,1.0,0.0,58.0,1.0,0.0,33.0,0.0,0.33,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Nasarawa,Female,all,Public,JSS,JSS1,JSS1,4.0,1.0,0.0,0.0,56.0,0.0,4.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Nasarawa,Female,all,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Nasarawa,Female,disabled,Public,JSS,JSS1,JSS1,4.0,1.0,0.0,0.0,56.0,0.0,4.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Nasarawa,Female,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Nasarawa,Male,all,Public,JSS,JSS1,JSS1,4.0,1.0,0.0,0.0,56.0,0.0,4.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Nasarawa,Male,all,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Nasarawa,Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.0,0.0,0.0,56.0,0.0,4.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Mainako,Government Junior Secondary School Nasarawa,Male,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Gurara Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,147.0,0.0,2.0,1.0,54.0,0.0,0.0,73.5,147.0,0.52,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Gwayo Gana Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,11.0,1.0,0.0,0.0,54.0,0.0,11.0,0.0,0.0,0,0.35,0.51,0.81,0.58,0.55
2024/2025,North East,Bauchi,Zaki,Mainako,Gwayo Gana Primary School,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,11.0,1.0,0.0,0.0,54.0,0.0,11.0,0.0,0.0,0,0.35,0.51,0.81,0.58,0.55
2024/2025,North East,Bauchi,Zaki,Mainako,Kadabdu Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,487.0,1.0,5.0,3.0,54.0,0.0,487.0,97.4,162.3333,2.3,0.27,0.12,0.67,0.48,0.47
2024/2025,North East,Bauchi,Zaki,Mainako,Madarasatul Nurul Huda Islamiyya Chibiyayi,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Madarasatul Nurul Huda Islamiyya Chibiyayi,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,4.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Mainako - Tsangayar Mal. Garba Yawale,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,129.0,0.0,2.0,1.0,54.0,0.0,0.0,64.5,129.0,0.56,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Mainako,Mainako Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,9.0,1.0,0.0,0.0,54.0,0.0,9.0,0.0,0.0,0,0.37,0.6,0.86,0.61,0.58
2024/2025,North East,Bauchi,Zaki,Mainako,Mainako Primary School,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,9.0,1.0,0.0,0.0,54.0,0.0,9.0,0.0,0.0,0,0.37,0.6,0.86,0.61,0.58
2024/2025,North East,Bauchi,Zaki,Mainako,Merba Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,411.0,1.0,5.0,3.0,54.0,0.0,411.0,82.2,137.0,2.38,0.27,0.13,0.67,0.49,0.48
2024/2025,North East,Bauchi,Zaki,Maiwa,Chibiyayi Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.0,0.0,54.0,0.0,7.0,0.0,0.0,0,0.39,0.74,0.87,0.62,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Chibiyayi Primary School,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,1.0,0.0,0.0,54.0,0.0,7.0,0.0,0.0,0,0.39,0.74,0.87,0.62,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Fuchukuwa Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,190.0,1.0,2.0,1.0,54.0,0.0,190.0,95.0,190.0,0.47,0.27,0.12,0.6,0.44,0.42
2024/2025,North East,Bauchi,Zaki,Maiwa,Gayambo Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,1.0,0.0,0.0,54.0,0.0,20.0,0.0,0.0,0,0.31,0.32,0.69,0.5,0.48
2024/2025,North East,Bauchi,Zaki,Maiwa,Gayambo Primary School,Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.0,1.0,0.0,0.0,54.0,0.0,20.0,0.0,0.0,0,0.31,0.32,0.69,0.5,0.48
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Female,all,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Female,all,Private,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Female,all,Public,JSS,JSS1,JSS1,162.0,1.0,2.0,1.0,56.0,0.0,162.0,81.0,162.0,0.5,0.37,0.13,0.61,0.44,0.43
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Female,all,Public,SSS,SSS1,SSS1,67.0,1.0,1.0,1.0,58.0,1.0,67.0,67.0,67.0,0.2,0.44,0.17,0.59,0.43,0.42
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Male,all,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Male,all,Private,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Male,all,Public,JSS,JSS1,JSS1,159.0,1.0,1.0,1.0,56.0,0.0,159.0,159.0,159.0,0.18,0.37,0.13,0.58,0.43,0.41
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Male,all,Public,SSS,SSS1,SSS1,72.0,1.0,1.0,1.0,58.0,1.0,72.0,72.0,72.0,0.2,0.44,0.17,0.59,0.43,0.42
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Barwari,Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Maiwa,Female,all,Private,JSS,JSS1,JSS1,61.0,0.0,1.0,0.0,56.0,0.0,0.0,61.0,0.0,0.22,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Maiwa,Female,all,Private,SSS,SSS1,SSS1,33.0,0.0,1.0,0.0,58.0,1.0,0.0,33.0,0.0,0.33,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Maiwa,Male,all,Private,JSS,JSS1,JSS1,61.0,0.0,1.0,0.0,56.0,0.0,0.0,61.0,0.0,0.22,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Maiwa,Male,all,Private,SSS,SSS1,SSS1,36.0,0.0,1.0,0.0,58.0,1.0,0.0,36.0,0.0,0.31,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Sandigalau,Female,all,Public,JSS,JSS1,JSS1,4.0,1.0,0.0,0.0,56.0,0.0,4.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Sandigalau,Female,all,Public,SSS,SSS1,SSS1,2.0,1.0,0.0,0.0,58.0,1.0,2.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Sandigalau,Female,disabled,Public,JSS,JSS1,JSS1,4.0,1.0,0.0,0.0,56.0,0.0,4.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Sandigalau,Female,disabled,Public,SSS,SSS1,SSS1,2.0,1.0,0.0,0.0,58.0,1.0,2.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Sandigalau,Male,all,Public,JSS,JSS1,JSS1,4.0,1.0,0.0,0.0,56.0,0.0,4.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Sandigalau,Male,all,Public,SSS,SSS1,SSS1,2.0,1.0,0.0,0.0,58.0,1.0,2.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Sandigalau,Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.0,0.0,0.0,56.0,0.0,4.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Government Junior Secondary School Sandigalau,Male,disabled,Public,SSS,SSS1,SSS1,2.0,1.0,0.0,0.0,58.0,1.0,2.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Kajawai Primary School,Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,570.0,1.0,6.0,3.0,54.0,0.0,570.0,95.0,190.0,3.06,0.27,0.12,0.68,0.49,0.48
2024/2025,North East,Bauchi,Zaki,Maiwa,Madufa Primary School,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,54.0,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Madufa Primary School,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,54.0,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2024/2025,North East,Bauchi,Zaki,Maiwa,Maiwa Primary School,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,154.0,1.0,2.0,1.0,54.0,0.0,154.0,77.0,154.0,0.51,0.27,0.13,0.61,0.44,0.43
2024/2025,North East,Bauchi,Zaki,Maiwa,Malo Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.0,1.0,0.0,0.0,54.0,0.0,15.0,0.0,0.0,0,0.33,0.4,0.74,0.53,0.51
2024/2025,North East,Bauchi,Zaki,Maiwa,Malo Primary School,Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,15.0,1.0,0.0,0.0,54.0,0.0,15.0,0.0,0.0,0,0.33,0.4,0.74,0.53,0.51
2024/2025,North East,Bauchi,Zaki,Maiwa,Nasarawa Primary School,Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,436.0,1.0,6.0,3.0,54.0,0.0,436.0,72.6667,145.3333,3.22,0.27,0.13,0.69,0.5,0.49
2024/2025,North East,Bauchi,Zaki,Makawa,Futti Primary School,Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Makawa,Futti Primary School,Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Gauya,Female,all,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Gauya,Female,all,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Gauya,Female,all,Public,JSS,JSS1,JSS1,3.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Gauya,Female,all,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Gauya,Female,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Gauya,Female,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Gauya,Female,disabled,Public,JSS,JSS1,JSS1,3.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2024/2025,North East,Bauchi,Zaki,Makawa,Government Junior Secondary School Gauya,Female,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
