session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,21,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,22,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,65,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0.0,32,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,0.0,36,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,60,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,52,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,49,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,45,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,12,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Female,Public,SSS,,NCE,Qualified,0.0,26,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,61.0,3,disabled,20.3333
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,91.0,8,disabled,11.375
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,4,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,JSS,,,Unqualified,0.0,14,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,JSS,,NCE,Qualified,404.0,14,disabled,28.8571
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,JSS,,PGDE,Qualified,0.0,13,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,65,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,1827.0,72,disabled,25.375
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,0.0,60,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,0.0,51,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,0.0,47,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1336.0,53,disabled,25.2075
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,SSS,,,Unqualified,0.0,7,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,SSS,,BEd or Equivalent,Qualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,SSS,,NCE,Qualified,0.0,13,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Government Secondary School, Central II",Male,Public,SSS,,PGDE,Qualified,405.0,15,disabled,27.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Adult & Non-Formal Education,,,Unqualified,39.0,2,disabled,19.5
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,1,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,20.0,5,disabled,4.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,JSS,,,Unqualified,0.0,10,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,JSS,,BEd or Equivalent,Qualified,346.0,12,disabled,28.8333
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,JSS,,PGDE,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,23,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Pre-Primary/Primary,,NCE,Qualified,659.0,81,disabled,8.1358
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,0.0,45,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,988.0,39,disabled,25.3333
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,37,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,34,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,0.0,29,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,SSS,,BEd or Equivalent,Qualified,0.0,8,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Female,Public,SSS,,PGDE,Qualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,,Unqualified,30.0,1,disabled,30.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,1,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,4,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,8,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,JSS,,MEd or Equivalent,Qualified,0.0,6,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,JSS,,NCE,Qualified,0.0,14,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Pre-Primary/Primary,,,Unqualified,668.0,26,disabled,25.6923
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,25,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,55,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0.0,44,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,35,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,33,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,30,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,SSS,,BEd or Equivalent,Qualified,0.0,8,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,8,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central II,"Unity College, Eket",Male,Public,SSS,,MEd or Equivalent,Qualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,14,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Public,JSS,,NCE,Qualified,0.0,25,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Public,SSS,,BEd or Equivalent,Qualified,0.0,8,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,10,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Female,Public,SSS,,PGDE,Qualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Public,JSS,,MEd or Equivalent,Qualified,0.0,20,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Public,JSS,,NCE,Qualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Public,JSS,,PGDE,Qualified,0.0,13,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Public,SSS,,BEd or Equivalent,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Community Secondary School, Central III",Male,Public,SSS,,MEd or Equivalent,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,Adult & Non-Formal Education,,,Unqualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,1,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,JSS,,,Unqualified,195.0,7,disabled,27.8571
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,JSS,,MEd or Equivalent,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,JSS,,PGDE,Qualified,120.0,13,disabled,9.2308
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,Pre-Primary/Primary,Primary 1,,Unqualified,0.0,37,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,0.0,42,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0.0,42,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,Pre-Primary/Primary,Primary 5,,Unqualified,0.0,36,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0.0,37,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,SSS,,Grade II or Equivalent,Unqualified,0.0,13,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,SSS,,NCE,Qualified,0.0,4,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Female,Private,SSS,,PGDE,Qualified,0.0,8,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,JSS,,Grade II or Equivalent,Unqualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,JSS,,MEd or Equivalent,Qualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,JSS,,NCE,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,40,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,0.0,42,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,46,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,40,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0.0,32,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,0.0,37,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,SSS,,,Unqualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,SSS,,BEd or Equivalent,Qualified,0.0,4,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,SSS,,Grade II or Equivalent,Unqualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,SSS,,MEd or Equivalent,Qualified,0.0,10,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Comprehensive High School, Central III",Male,Private,SSS,,NCE,Qualified,0.0,4,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,39.0,4,disabled,9.75
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,39.0,2,disabled,19.5
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Public,Pre-Primary/Primary,Primary 1,MEd or Equivalent,Qualified,1194.0,47,disabled,25.4043
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,0.0,50,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,0.0,42,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,1111.0,44,disabled,25.25
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,0.0,37,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,44,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0.0,47,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,0.0,44,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,42,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Government Secondary School, Central III",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0.0,37,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,49.0,8,disabled,6.125
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0.0,44,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0.0,44,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,0.0,50,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,44,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0.0,42,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1276.0,50,disabled,25.52
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,3,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,6,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,0.0,49,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,0.0,46,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,46,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 4,,Unqualified,0.0,44,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0.0,39,disabled,0.0
2022/2023,South South,Akwa Ibom,Eket,Central III,"Unity College, Eket",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,47,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,JSS,,,Unqualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,JSS,,NCE,Qualified,0.0,9,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,SSS,,,Unqualified,0.0,5,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,SSS,,NCE,Qualified,241.0,9,disabled,26.7778
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Female,Public,SSS,,PGDE,Qualified,0.0,4,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Male,Public,JSS,,NCE,Qualified,0.0,29,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Male,Public,SSS,,BEd or Equivalent,Qualified,93.0,3,disabled,31.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Male,Public,SSS,,MEd or Equivalent,Qualified,0.0,16,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Community Secondary School, Ikot Ekpene I",Male,Public,SSS,,PGDE,Qualified,0.0,10,disabled,0.0
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Adult & Non-Formal Education,,,Unqualified,19.0,4,disabled,4.75
2022/2023,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,"Comprehensive High School, Ikot Ekpene I",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,2,disabled,0.0
