session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,24,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,38,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Pre-Primary/Primary,,NCE,Qualified,0.0,21,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,0.0,11,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,36,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0.0,36,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Pre-Primary/Primary,Primary 3,,Unqualified,0.0,36,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,32,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,36,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Comprehensive High School, Adarawo",Male,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0.0,32,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Government Secondary School, Adarawo",Female,Public,JSS,,NCE,Qualified,0.0,38,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Government Secondary School, Adarawo",Female,Public,JSS,,PGDE,Qualified,0.0,14,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Government Secondary School, Adarawo",Female,Public,SSS,,,Unqualified,0.0,11,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Government Secondary School, Adarawo",Female,Public,SSS,,BEd or Equivalent,Qualified,396.0,12,disabled,33.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Government Secondary School, Adarawo",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,13,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Government Secondary School, Adarawo",Male,Public,JSS,,NCE,Qualified,0.0,29,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Government Secondary School, Adarawo",Male,Public,JSS,,PGDE,Qualified,0.0,20,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Government Secondary School, Adarawo",Male,Public,SSS,,,Unqualified,0.0,13,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Government Secondary School, Adarawo",Male,Public,SSS,,NCE,Qualified,0.0,26,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Female,Public,JSS,,,Unqualified,0.0,19,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,36,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Female,Public,SSS,,BEd or Equivalent,Qualified,207.0,6,disabled,34.5
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Female,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,8,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,11,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Female,Public,SSS,,NCE,Qualified,0.0,10,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Male,Public,JSS,,,Unqualified,619.0,18,disabled,34.3889
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Male,Public,JSS,,BEd or Equivalent,Qualified,0.0,9,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Male,Public,JSS,,NCE,Qualified,0.0,27,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Male,Public,SSS,,BEd or Equivalent,Qualified,0.0,24,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Adarawo,"Unity College, Yola South",Male,Public,SSS,,NCE,Qualified,0.0,11,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,24,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,26,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Female,Public,SSS,,BEd or Equivalent,Qualified,0.0,7,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Female,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,8,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,5,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Female,Public,SSS,,NCE,Qualified,0.0,7,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Female,Public,SSS,,PGDE,Qualified,0.0,6,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Male,Public,JSS,,BEd or Equivalent,Qualified,0.0,28,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Male,Public,JSS,,NCE,Qualified,640.0,18,disabled,35.5556
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Male,Public,SSS,,MEd or Equivalent,Qualified,0.0,12,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Community Secondary School, Bako",Male,Public,SSS,,PGDE,Qualified,0.0,24,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,Adult & Non-Formal Education,,,Unqualified,0.0,1,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,3,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,JSS,,MEd or Equivalent,Qualified,0.0,11,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,JSS,,NCE,Qualified,0.0,20,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,37,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,0.0,28,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,28,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,Pre-Primary/Primary,Primary 4,,Unqualified,0.0,30,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,0.0,24,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,25,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,SSS,,Grade II or Equivalent,Unqualified,0.0,13,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,SSS,,NCE,Qualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Female,Private,SSS,,PGDE,Qualified,0.0,5,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,1,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,3,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,1,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,0.0,1,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,JSS,,,Unqualified,0.0,11,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,JSS,,BEd or Equivalent,Qualified,0.0,9,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,JSS,,PGDE,Qualified,0.0,10,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,36,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,0.0,31,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,0.0,31,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,29,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,0.0,24,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,0.0,26,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,SSS,,BEd or Equivalent,Qualified,0.0,7,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,SSS,,NCE,Qualified,0.0,7,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Comprehensive High School, Bako",Male,Private,SSS,,PGDE,Qualified,0.0,6,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Adult & Non-Formal Education,,,Unqualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,64.0,3,disabled,21.3333
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,4,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,1699.0,56,disabled,30.3393
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0.0,40,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,40,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Pre-Primary/Primary,Primary 4,,Unqualified,0.0,37,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,35,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Female,Public,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,0.0,37,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,5,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,67.0,3,disabled,22.3333
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,3,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,67.0,6,disabled,11.1667
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,47,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Male,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,0.0,40,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Male,Public,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,1272.0,42,disabled,30.2857
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Male,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,1272.0,42,disabled,30.2857
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Male,Public,Pre-Primary/Primary,Primary 5,,Unqualified,0.0,34,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Government Secondary School, Bako",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,0.0,40,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,4,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,1,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,1,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,1,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0.0,37,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,0.0,31,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,31,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Female,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,0.0,30,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,34,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0.0,28,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,3,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,50.0,2,disabled,25.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,6,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Male,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,0.0,39,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Male,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0.0,34,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1077.0,36,disabled,29.9167
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,28,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,36,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bako,"Unity College, Yola South",Male,Public,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,32,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,5,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Female,Public,JSS,,MEd or Equivalent,Qualified,0.0,5,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Female,Public,JSS,,NCE,Qualified,0.0,13,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Female,Public,JSS,,PGDE,Qualified,0.0,12,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Female,Public,SSS,,BEd or Equivalent,Qualified,551.0,20,disabled,27.55
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,4,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Male,Public,JSS,,BEd or Equivalent,Qualified,363.0,10,disabled,36.3
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Male,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,15,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Male,Public,JSS,,NCE,Qualified,0.0,5,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,6,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Community Secondary School, Bole Yolde Pate",Male,Public,SSS,,NCE,Qualified,0.0,16,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Adult & Non-Formal Education,,,Unqualified,0.0,1,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,3,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,21.0,4,disabled,5.25
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Pre-Primary/Primary,,,Unqualified,0.0,21,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,36,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Pre-Primary/Primary,,NCE,Qualified,0.0,21,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0.0,27,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0.0,30,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,939.0,31,disabled,30.2903
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,27,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,28,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Female,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,0.0,22,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Adult & Non-Formal Education,,,Unqualified,0.0,3,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,1,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,3,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,33.0,4,disabled,8.25
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,11,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Pre-Primary/Primary,,NCE,Qualified,0.0,40,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,0.0,28,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,979.0,32,disabled,30.5938
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,0.0,31,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Pre-Primary/Primary,Primary 3,,Unqualified,0.0,26,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Pre-Primary/Primary,Primary 4,,Unqualified,0.0,29,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,29,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Comprehensive High School, Bole Yolde Pate",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,23,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,43.0,6,disabled,7.1667
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,38,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Female,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1297.0,43,disabled,30.1628
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,40,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0.0,37,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,35,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Female,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,0.0,35,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,2,disabled,0.0
2023/2024,North East,Adamawa,Yola South,Bole Yolde Pate,"Government Secondary School, Bole Yolde Pate",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,4,disabled,0.0
