session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,8,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,31.0,5,disabled,6.2
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,5,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,JSS,,,Unqualified,0.0,7,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,JSS,,MEd or Equivalent,Qualified,0.0,28,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,JSS,,NCE,Qualified,0.0,4,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,,,Unqualified,0.0,32,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,32,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,0.0,27,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,,NCE,Qualified,718.0,31,disabled,23.1613
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,41,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,0.0,49,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,0.0,45,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0.0,36,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0.0,40,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,0.0,41,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,SSS,,BEd or Equivalent,Qualified,0.0,11,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,11,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Du,"Unity College, Jos South",Male,Public,SSS,,NCE,Qualified,0.0,8,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,19,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Female,Public,JSS,,MEd or Equivalent,Qualified,0.0,26,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Female,Public,JSS,,PGDE,Qualified,0.0,11,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Female,Public,SSS,,BEd or Equivalent,Qualified,0.0,14,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,11,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Female,Public,SSS,,NCE,Qualified,0.0,3,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Female,Public,SSS,,PGDE,Qualified,0.0,10,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Male,Public,JSS,,MEd or Equivalent,Qualified,0.0,18,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Male,Public,JSS,,NCE,Qualified,0.0,36,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Male,Public,SSS,,,Unqualified,198.0,8,disabled,24.75
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Male,Public,SSS,,BEd or Equivalent,Qualified,0.0,28,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Community Secondary School, Giring",Male,Public,SSS,,NCE,Qualified,0.0,5,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,6,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,40.0,4,disabled,10.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,3,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,30.0,3,disabled,10.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,72,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Pre-Primary/Primary,,NCE,Qualified,0.0,30,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,0.0,32,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,59,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,0.0,52,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0.0,47,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,50,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,1256.0,54,disabled,23.2593
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Female,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,1138.0,48,disabled,23.7083
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Adult & Non-Formal Education,,,Unqualified,0.0,4,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,4,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,6,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,0.0,5,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,,,Unqualified,0.0,32,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,34,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,27,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,,NCE,Qualified,0.0,34,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,41,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,0.0,20,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,Primary 2,,Unqualified,0.0,50,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,0.0,50,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,54,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0.0,47,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Comprehensive High School, Giring",Male,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,0.0,40,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Adult & Non-Formal Education,,,Unqualified,49.0,5,disabled,9.8
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,7,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,59.0,6,disabled,9.8333
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,3,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,JSS,,BEd or Equivalent,Qualified,0.0,19,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,JSS,,PGDE,Qualified,0.0,31,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Pre-Primary/Primary,,,Unqualified,0.0,40,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,42,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,42,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,0.0,35,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,57,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Pre-Primary/Primary,Primary 2,PGDE,Qualified,0.0,50,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,1491.0,64,disabled,23.2969
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,48,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,55,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,Pre-Primary/Primary,Primary 6,,Unqualified,1217.0,52,disabled,23.4038
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,SSS,,,Unqualified,0.0,11,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Female,Public,SSS,,NCE,Qualified,294.0,26,disabled,11.3077
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,4,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,11,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,7,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,JSS,,,Unqualified,0.0,14,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,JSS,,NCE,Qualified,427.0,32,disabled,13.3438
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Pre-Primary/Primary,,,Unqualified,0.0,40,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,41,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,40,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Pre-Primary/Primary,,NCE,Qualified,0.0,36,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0.0,58,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0.0,50,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,0.0,59,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0.0,47,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,50,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,Pre-Primary/Primary,Primary 6,,Unqualified,0.0,43,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,SSS,,BEd or Equivalent,Qualified,0.0,19,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,6,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Government Secondary School, Giring",Male,Public,SSS,,MEd or Equivalent,Qualified,0.0,11,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Adult & Non-Formal Education,,,Unqualified,0.0,4,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,6,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Adult & Non-Formal Education,,PGDE,Qualified,39.0,4,disabled,9.75
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,JSS,,,Unqualified,0.0,15,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,JSS,,MEd or Equivalent,Qualified,0.0,6,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,JSS,,NCE,Qualified,250.0,26,disabled,9.6154
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Pre-Primary/Primary,,,Unqualified,0.0,32,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,32,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Pre-Primary/Primary,,NCE,Qualified,0.0,37,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,0.0,30,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0.0,47,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,0.0,43,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0.0,45,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,42,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Pre-Primary/Primary,Primary 5,PGDE,Qualified,1138.0,48,disabled,23.7083
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0.0,37,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,SSS,,BEd or Equivalent,Qualified,0.0,17,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,SSS,,Grade II or Equivalent,Unqualified,103.0,4,disabled,25.75
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,SSS,,MEd or Equivalent,Qualified,0.0,3,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Female,Public,SSS,,PGDE,Qualified,0.0,5,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,3,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,46.0,6,disabled,7.6667
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,5,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,122.0,6,disabled,20.3333
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,0.0,3,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,JSS,,BEd or Equivalent,Qualified,0.0,43,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,62,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,,MEd or Equivalent,Qualified,0.0,32,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,,NCE,Qualified,887.0,38,disabled,23.3421
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,1394.0,59,disabled,23.6271
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 2,,Unqualified,0.0,45,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,0.0,45,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,0.0,43,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 5,Grade II or Equivalent,Unqualified,0.0,47,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1014.0,43,disabled,23.5814
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,10,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,SSS,,NCE,Qualified,0.0,9,disabled,0.0
2023/2024,North Central,Plateau,Jos South,Giring,"Unity College, Jos South",Male,Public,SSS,,PGDE,Qualified,0.0,12,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Adult & Non-Formal Education,,,Unqualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,5,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,JSS,,Grade II or Equivalent,Unqualified,0.0,17,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,JSS,,MEd or Equivalent,Qualified,232.0,9,disabled,25.7778
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,JSS,,NCE,Qualified,0.0,10,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,JSS,,PGDE,Qualified,0.0,17,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,48,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,0.0,47,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0.0,48,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,55,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,42,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,0.0,43,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,SSS,,MEd or Equivalent,Qualified,338.0,13,disabled,26.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,SSS,,NCE,Qualified,0.0,11,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Female,Public,SSS,,PGDE,Qualified,0.0,11,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,76.0,7,disabled,10.8571
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,6,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,61.0,5,disabled,12.2
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Male,Public,JSS,,BEd or Equivalent,Qualified,0.0,14,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Male,Public,JSS,,MEd or Equivalent,Qualified,0.0,16,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Male,Public,JSS,,NCE,Qualified,0.0,15,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Male,Public,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,0.0,47,disabled,0.0
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,1183.0,50,disabled,23.66
2023/2024,North Central,Plateau,Mangu,Ampang west,"Community Secondary School, Ampang west",Male,Public,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,0.0,54,disabled,0.0
