session,zone,state,lga,ward,school,gender,school_type,school_level,class_grade,qualification_group,qualification_status,student_count,teacher_count,disability_scope,pupil_teacher_ratio
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,,PGDE,Qualified,0.0,47,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 1,,Unqualified,0.0,47,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 1,PGDE,Qualified,0.0,55,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,0.0,42,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,0.0,55,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,0.0,48,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 3,PGDE,Qualified,0.0,42,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 4,PGDE,Qualified,0.0,87,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0.0,37,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,47,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1113.0,45,disabled,24.7333
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,Pre-Primary/Primary,Primary 6,NCE,Qualified,0.0,39,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,SSS,,,Unqualified,0.0,10,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,SSS,,BEd or Equivalent,Qualified,318.0,22,disabled,14.4545
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,SSS,,Grade II or Equivalent,Unqualified,0.0,14,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,SSS,,NCE,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Public,SSS,,PGDE,Qualified,0.0,13,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Adult & Non-Formal Education,,,Unqualified,0.0,3,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,117.0,13,disabled,9.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,1,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,8,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Adult & Non-Formal Education,,NCE,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Adult & Non-Formal Education,,PGDE,Qualified,44.0,2,disabled,22.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,JSS,,,Unqualified,807.0,29,disabled,27.8276
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,JSS,,Grade II or Equivalent,Unqualified,445.0,16,disabled,27.8125
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,JSS,,NCE,Qualified,0.0,25,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,JSS,,PGDE,Qualified,0.0,12,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,28,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,,NCE,Qualified,0.0,68,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,,PGDE,Qualified,816.0,33,disabled,24.7273
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,1546.0,63,disabled,24.5397
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 1,NCE,Qualified,0.0,49,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,0.0,59,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 2,NCE,Qualified,0.0,40,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 3,,Unqualified,0.0,52,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 3,NCE,Qualified,0.0,40,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,0.0,42,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 4,MEd or Equivalent,Qualified,0.0,42,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,52,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0.0,38,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,1031.0,80,disabled,12.8875
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,SSS,,BEd or Equivalent,Qualified,0.0,30,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,SSS,,Grade II or Equivalent,Unqualified,346.0,26,disabled,13.3077
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Community Secondary School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Public,SSS,,PGDE,Qualified,0.0,11,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Adult & Non-Formal Education,,,Unqualified,19.0,5,disabled,3.8
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,0.0,3,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,2,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,2,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Adult & Non-Formal Education,,NCE,Qualified,29.0,3,disabled,9.6667
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Adult & Non-Formal Education,,PGDE,Qualified,0.0,2,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,JSS,,,Unqualified,0.0,5,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,JSS,,BEd or Equivalent,Qualified,0.0,31,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,JSS,,Grade II or Equivalent,Unqualified,0.0,11,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,JSS,,NCE,Qualified,0.0,10,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,JSS,,PGDE,Qualified,0.0,5,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,,,Unqualified,0.0,10,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,0.0,16,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,0.0,42,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,,PGDE,Qualified,0.0,21,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,1113.0,85,disabled,13.0941
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,Primary 2,,Unqualified,0.0,37,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,0.0,42,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,0.0,32,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,Primary 3,MEd or Equivalent,Qualified,0.0,31,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,Primary 4,,Unqualified,795.0,32,disabled,24.8438
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,0.0,32,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,0.0,31,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,0.0,29,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,Pre-Primary/Primary,Primary 6,,Unqualified,0.0,56,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,SSS,,Grade II or Equivalent,Unqualified,0.0,12,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,SSS,,MEd or Equivalent,Qualified,0.0,17,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,SSS,,NCE,Qualified,0.0,8,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Female,Private,SSS,,PGDE,Qualified,167.0,6,disabled,27.8333
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Adult & Non-Formal Education,,BEd or Equivalent,Qualified,29.0,3,disabled,9.6667
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Adult & Non-Formal Education,,Grade II or Equivalent,Unqualified,0.0,6,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,0.0,1,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Adult & Non-Formal Education,,NCE,Qualified,0.0,5,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Adult & Non-Formal Education,,PGDE,Qualified,0.0,1,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,JSS,,,Unqualified,0.0,18,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,JSS,,BEd or Equivalent,Qualified,280.0,19,disabled,14.7368
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,JSS,,Grade II or Equivalent,Unqualified,0.0,10,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,JSS,,NCE,Qualified,0.0,7,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,,NCE,Qualified,0.0,73,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,,PGDE,Qualified,0.0,21,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,0.0,78,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,0.0,75,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,859.0,35,disabled,24.5429
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,0.0,31,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,0.0,64,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,0.0,30,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,0.0,28,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,0.0,26,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,0.0,31,disabled,0.0
2022/2023,South South,Edo,Oredo,Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road,"Comprehensive High School, Ihogbe/ Isekhere/ Oreoghene/ Ibiwe/ Ice Road",Male,Private,SSS,,,Unqualified,0.0,9,disabled,0.0
