session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,all,Public,JSS,JSS1,JSS1,364.0,5.5,7.25,6.0,30.8,0.0,66.1818,50.2069,60.6667
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1202.5,10.5,27.5,23.0,29.8,0.0,114.5238,43.7273,52.2826
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,all,Public,SSS,SSS1,SSS1,277.75,5.0,6.0,5.0,31.8,0.5,55.55,46.2917,55.55
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,15.4,0.0,2.6667,8.0,8.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.75,1.5,0.25,0.25,14.9,0.0,7.8333,47.0,47.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,15.9,0.0,2.0,6.0,6.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.75,0.25,0.25,15.4,0.0,2.6364,29.0,29.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,35.25,5.25,0.75,0.75,14.9,0.0,6.7143,47.0,47.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.5,0.25,0.25,15.9,0.25,1.6,16.0,16.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,all,Private,JSS,JSS1,JSS1,105.25,1.5,2.25,2.0,30.8,0.0,70.1667,46.7778,52.625
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,324.25,3.0,7.5,6.25,29.8,0.0,108.0833,43.2333,51.88
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,all,Private,SSS,SSS1,SSS1,82.25,1.5,2.0,1.75,31.8,0.25,54.8333,41.125,47.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,all,Public,JSS,JSS1,JSS1,379.75,5.5,7.75,6.5,30.8,0.0,69.0455,49.0,58.4231
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1166.75,10.5,26.75,22.5,29.8,0.0,111.119,43.6168,51.8556
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,all,Public,SSS,SSS1,SSS1,261.0,5.0,5.75,4.75,31.8,0.5,52.2,45.3913,54.9474
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,15.4,0.0,3.0,9.0,9.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.25,1.5,0.25,0.25,14.9,0.0,7.5,45.0,45.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,15.9,0.0,2.0,6.0,6.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,disabled,Public,JSS,JSS1,JSS1,7.25,2.75,0.25,0.25,15.4,0.0,2.6364,29.0,29.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,34.25,5.25,0.75,0.75,14.9,0.0,6.5238,45.6667,45.6667
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,disabled,Public,SSS,SSS1,SSS1,3.75,2.5,0.25,0.25,15.9,0.25,1.5,15.0,15.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,all,Private,JSS,JSS1,JSS1,95.5,1.5,2.0,1.75,30.8,0.0,63.6667,47.75,54.5714
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,332.0,3.0,7.5,6.25,29.8,0.0,110.6667,44.2667,53.12
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,all,Private,SSS,SSS1,SSS1,94.25,1.5,2.25,2.0,31.8,0.25,62.8333,41.8889,47.125
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,all,Public,JSS,JSS1,JSS1,364.0,5.5,7.25,6.0,30.8,0.0,66.1818,50.2069,60.6667
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1202.5,10.5,27.5,23.0,29.8,0.0,114.5238,43.7273,52.2826
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,all,Public,SSS,SSS1,SSS1,277.75,5.0,6.0,5.0,31.8,0.5,55.55,46.2917,55.55
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,15.4,0.0,2.6667,8.0,8.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.75,1.5,0.25,0.25,14.9,0.0,7.8333,47.0,47.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,15.9,0.0,2.0,6.0,6.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.75,0.25,0.25,15.4,0.0,2.6364,29.0,29.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,35.25,5.25,0.75,0.75,14.9,0.0,6.7143,47.0,47.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.5,0.25,0.25,15.9,0.25,1.6,16.0,16.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,all,Private,JSS,JSS1,JSS1,105.25,1.5,2.25,2.0,30.8,0.0,70.1667,46.7778,52.625
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,324.25,3.0,7.5,6.25,29.8,0.0,108.0833,43.2333,51.88
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,all,Private,SSS,SSS1,SSS1,82.25,1.5,2.0,1.75,31.8,0.25,54.8333,41.125,47.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,all,Public,JSS,JSS1,JSS1,379.75,5.5,7.75,6.5,30.8,0.0,69.0455,49.0,58.4231
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1166.75,10.5,26.75,22.5,29.8,0.0,111.119,43.6168,51.8556
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,all,Public,SSS,SSS1,SSS1,261.0,5.0,5.75,4.75,31.8,0.5,52.2,45.3913,54.9474
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,15.4,0.0,3.0,9.0,9.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.25,1.5,0.25,0.25,14.9,0.0,7.5,45.0,45.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,15.9,0.0,2.0,6.0,6.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,disabled,Public,JSS,JSS1,JSS1,7.25,2.75,0.25,0.25,15.4,0.0,2.6364,29.0,29.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,34.25,5.25,0.75,0.75,14.9,0.0,6.5238,45.6667,45.6667
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,disabled,Public,SSS,SSS1,SSS1,3.75,2.5,0.25,0.25,15.9,0.25,1.5,15.0,15.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,all,Private,JSS,JSS1,JSS1,95.5,1.5,2.0,1.75,30.8,0.0,63.6667,47.75,54.5714
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,332.0,3.0,7.5,6.25,29.8,0.0,110.6667,44.2667,53.12
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,all,Private,SSS,SSS1,SSS1,94.25,1.5,2.25,2.0,31.8,0.25,62.8333,41.8889,47.125
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,all,Public,JSS,JSS1,JSS1,364.0,5.5,7.25,6.0,30.8,0.0,66.1818,50.2069,60.6667
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1202.5,10.5,27.5,23.0,29.8,0.0,114.5238,43.7273,52.2826
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,all,Public,SSS,SSS1,SSS1,277.75,5.0,6.0,5.0,31.8,0.5,55.55,46.2917,55.55
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,disabled,Private,JSS,JSS1,JSS1,2.0,0.75,0.25,0.25,15.4,0.0,2.6667,8.0,8.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,11.75,1.5,0.25,0.25,14.9,0.0,7.8333,47.0,47.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,disabled,Private,SSS,SSS1,SSS1,1.5,0.75,0.25,0.25,15.9,0.0,2.0,6.0,6.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,disabled,Public,JSS,JSS1,JSS1,7.25,2.75,0.25,0.25,15.4,0.0,2.6364,29.0,29.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,35.25,5.25,0.75,0.75,14.9,0.0,6.7143,47.0,47.0
2024/2025,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,disabled,Public,SSS,SSS1,SSS1,4.0,2.5,0.25,0.25,15.9,0.25,1.6,16.0,16.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,JSS,JSS1,JSS1,105.75,1.5,2.25,2.0,30.8,0.0,70.5,47.0,52.875
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,207.25,2.0,5.0,4.25,29.8,0.0,103.625,41.45,48.7647
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,SSS,SSS1,SSS1,104.0,2.0,2.5,2.25,31.8,0.25,52.0,41.6,46.2222
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,JSS,JSS1,JSS1,259.25,4.0,5.25,4.5,30.8,0.0,64.8125,49.381,57.6111
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,975.25,9.5,22.5,19.0,29.8,0.0,102.6579,43.3444,51.3289
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,SSS,SSS1,SSS1,176.5,3.0,4.0,3.5,31.8,0.25,58.8333,44.125,50.4286
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,15.4,0.0,3.3333,10.0,10.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.25,14.9,0.0,5.75,23.0,23.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,15.9,0.0,1.75,7.0,7.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,JSS,JSS1,JSS1,6.0,2.0,0.25,0.25,15.4,0.0,3.0,24.0,24.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,27.5,4.75,0.75,0.75,14.9,0.0,5.7895,36.6667,36.6667
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,15.9,0.0,1.8333,11.0,11.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,JSS,JSS1,JSS1,103.75,1.5,2.25,2.0,30.8,0.0,69.1667,46.1111,51.875
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,182.75,2.0,4.25,3.5,29.8,0.0,91.375,43.0,52.2143
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,SSS,SSS1,SSS1,106.5,2.0,2.5,2.25,31.8,0.25,53.25,42.6,47.3333
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,JSS,JSS1,JSS1,275.5,4.0,5.5,4.75,30.8,0.0,68.875,50.0909,58.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1023.75,9.5,23.5,19.75,29.8,0.0,107.7632,43.5638,51.8354
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,SSS,SSS1,SSS1,177.75,3.0,4.0,3.5,31.8,0.25,59.25,44.4375,50.7857
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,15.4,0.0,3.6667,11.0,11.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,1.0,0.25,0.25,14.9,0.0,5.25,21.0,21.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,15.9,0.0,1.75,7.0,7.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.0,0.25,0.25,15.4,0.0,3.25,26.0,26.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.0,4.75,0.75,0.75,14.9,0.0,6.1053,38.6667,38.6667
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.5,0.25,0.25,15.9,0.0,2.0,12.0,12.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,JSS,JSS1,JSS1,105.75,1.5,2.25,2.0,30.8,0.0,70.5,47.0,52.875
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,207.25,2.0,5.0,4.25,29.8,0.0,103.625,41.45,48.7647
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,SSS,SSS1,SSS1,104.0,2.0,2.5,2.25,31.8,0.25,52.0,41.6,46.2222
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,JSS,JSS1,JSS1,259.25,4.0,5.25,4.5,30.8,0.0,64.8125,49.381,57.6111
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,975.25,9.5,22.5,19.0,29.8,0.0,102.6579,43.3444,51.3289
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,SSS,SSS1,SSS1,176.5,3.0,4.0,3.5,31.8,0.25,58.8333,44.125,50.4286
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,15.4,0.0,3.3333,10.0,10.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,1.0,0.25,0.25,14.9,0.0,5.75,23.0,23.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,15.9,0.0,1.75,7.0,7.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,JSS,JSS1,JSS1,6.0,2.0,0.25,0.25,15.4,0.0,3.0,24.0,24.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,27.5,4.75,0.75,0.75,14.9,0.0,5.7895,36.6667,36.6667
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Public,SSS,SSS1,SSS1,2.75,1.5,0.25,0.25,15.9,0.0,1.8333,11.0,11.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,JSS,JSS1,JSS1,103.75,1.5,2.25,2.0,30.8,0.0,69.1667,46.1111,51.875
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,182.75,2.0,4.25,3.5,29.8,0.0,91.375,43.0,52.2143
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Private,SSS,SSS1,SSS1,106.5,2.0,2.5,2.25,31.8,0.25,53.25,42.6,47.3333
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,JSS,JSS1,JSS1,275.5,4.0,5.5,4.75,30.8,0.0,68.875,50.0909,58.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1023.75,9.5,23.5,19.75,29.8,0.0,107.7632,43.5638,51.8354
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,all,Public,SSS,SSS1,SSS1,177.75,3.0,4.0,3.5,31.8,0.25,59.25,44.4375,50.7857
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,15.4,0.0,3.6667,11.0,11.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.25,1.0,0.25,0.25,14.9,0.0,5.25,21.0,21.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Private,SSS,SSS1,SSS1,1.75,1.0,0.25,0.25,15.9,0.0,1.75,7.0,7.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,JSS,JSS1,JSS1,6.5,2.0,0.25,0.25,15.4,0.0,3.25,26.0,26.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.0,4.75,0.75,0.75,14.9,0.0,6.1053,38.6667,38.6667
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.5,0.25,0.25,15.9,0.0,2.0,12.0,12.0
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,JSS,JSS1,JSS1,105.75,1.5,2.25,2.0,30.8,0.0,70.5,47.0,52.875
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,207.25,2.0,5.0,4.25,29.8,0.0,103.625,41.45,48.7647
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Private,SSS,SSS1,SSS1,104.0,2.0,2.5,2.25,31.8,0.25,52.0,41.6,46.2222
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,JSS,JSS1,JSS1,259.25,4.0,5.25,4.5,30.8,0.0,64.8125,49.381,57.6111
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,975.25,9.5,22.5,19.0,29.8,0.0,102.6579,43.3444,51.3289
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,all,Public,SSS,SSS1,SSS1,176.5,3.0,4.0,3.5,31.8,0.25,58.8333,44.125,50.4286
2024/2025,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,disabled,Private,JSS,JSS1,JSS1,2.5,0.75,0.25,0.25,15.4,0.0,3.3333,10.0,10.0
