session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,all,Private,SSS,SSS1,SSS1,125.0,2.0,2.5,2.0,32.45,0.25,62.5,50.0,62.5,0.65,0.84,0.26,1.15,0.83,0.8
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,all,Public,JSS,JSS1,JSS1,340.5,4.5,6.0,4.5,31.45,0.0,75.6667,56.75,75.6667,1.47,1.56,0.52,2.5,1.8,1.75
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1153.0,9.0,23.25,16.75,30.45,0.0,128.1111,49.5914,68.8358,8.37,2.21,1.08,5.2,3.73,3.63
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,all,Public,SSS,SSS1,SSS1,205.0,3.5,4.0,3.0,32.45,0.25,58.5714,51.25,68.3333,0.99,1.46,0.43,1.99,1.44,1.4
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,15.725,0.0,3.6667,11.0,11.0,0.21,0.25,0.33,0.42,0.28,0.27
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.0,0.25,0.25,15.225,0.0,8.25,33.0,33.0,0.08,0.18,0.16,0.38,0.25,0.25
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,16.225,0.0,2.25,9.0,9.0,0.24,0.42,0.53,0.61,0.41,0.39
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Public,JSS,JSS1,JSS1,9.25,2.25,0.25,0.25,15.725,0.0,4.1111,37.0,37.0,0.08,0.62,0.34,0.85,0.56,0.55
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.0,4.5,0.75,0.5,15.225,0.0,7.1111,42.6667,64.0,0.21,0.74,0.44,1.62,1.06,1.05
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Government Secondary School, Kaiama/Olobiri",Male,disabled,Public,SSS,SSS1,SSS1,4.5,1.75,0.25,0.25,16.225,0.0,2.5714,18.0,18.0,0.13,0.64,0.49,0.82,0.54,0.53
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,all,Private,JSS,JSS1,JSS1,103.75,1.5,2.0,1.5,31.45,0.0,69.1667,51.875,69.1667,0.52,0.52,0.18,0.84,0.61,0.59
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,249.0,2.0,5.0,3.75,30.45,0.0,124.5,49.8,66.4,1.77,0.49,0.25,1.15,0.83,0.8
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,all,Private,SSS,SSS1,SSS1,117.25,2.0,2.5,2.0,32.45,0.25,58.625,46.9,58.625,0.67,0.84,0.27,1.15,0.83,0.81
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,all,Public,JSS,JSS1,JSS1,358.5,4.5,6.25,4.5,31.45,0.0,79.6667,57.36,79.6667,1.55,1.55,0.51,2.5,1.81,1.75
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1177.5,9.0,23.75,17.25,30.45,0.0,130.8333,49.5789,68.2609,8.65,2.21,1.09,5.22,3.74,3.64
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,all,Public,SSS,SSS1,SSS1,223.5,3.5,4.25,3.25,32.45,0.25,63.8571,52.5882,68.7692,1.05,1.46,0.43,1.99,1.44,1.4
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,disabled,Private,JSS,JSS1,JSS1,3.0,0.75,0.25,0.25,15.725,0.0,4.0,12.0,12.0,0.19,0.24,0.3,0.4,0.27,0.26
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.0,0.25,0.25,15.225,0.0,8.5,34.0,34.0,0.08,0.18,0.16,0.38,0.25,0.24
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,16.225,0.0,2.25,9.0,9.0,0.24,0.42,0.53,0.61,0.41,0.39
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,disabled,Public,JSS,JSS1,JSS1,9.5,2.25,0.25,0.25,15.725,0.0,4.2222,38.0,38.0,0.07,0.62,0.33,0.85,0.56,0.55
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.75,4.5,0.75,0.5,15.225,0.0,7.2778,43.6667,65.5,0.2,0.74,0.43,1.62,1.06,1.04
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Female,disabled,Public,SSS,SSS1,SSS1,4.5,1.75,0.25,0.25,16.225,0.0,2.5714,18.0,18.0,0.13,0.64,0.49,0.82,0.54,0.53
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,all,Private,JSS,JSS1,JSS1,100.0,1.5,2.0,1.5,31.45,0.0,66.6667,50.0,66.6667,0.53,0.52,0.19,0.84,0.61,0.59
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,239.25,2.0,4.75,3.5,30.45,0.0,119.625,50.3684,68.3571,1.62,0.49,0.24,1.15,0.82,0.8
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,all,Private,SSS,SSS1,SSS1,125.0,2.0,2.5,2.0,32.45,0.25,62.5,50.0,62.5,0.65,0.84,0.26,1.15,0.83,0.8
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,all,Public,JSS,JSS1,JSS1,340.5,4.5,6.0,4.5,31.45,0.0,75.6667,56.75,75.6667,1.47,1.56,0.52,2.5,1.8,1.75
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,1153.0,9.0,23.25,16.75,30.45,0.0,128.1111,49.5914,68.8358,8.37,2.21,1.08,5.2,3.73,3.63
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,all,Public,SSS,SSS1,SSS1,205.0,3.5,4.0,3.0,32.45,0.25,58.5714,51.25,68.3333,0.99,1.46,0.43,1.99,1.44,1.4
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,disabled,Private,JSS,JSS1,JSS1,2.75,0.75,0.25,0.25,15.725,0.0,3.6667,11.0,11.0,0.21,0.25,0.33,0.42,0.28,0.27
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.25,1.0,0.25,0.25,15.225,0.0,8.25,33.0,33.0,0.08,0.18,0.16,0.38,0.25,0.25
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,disabled,Private,SSS,SSS1,SSS1,2.25,1.0,0.25,0.25,16.225,0.0,2.25,9.0,9.0,0.24,0.42,0.53,0.61,0.41,0.39
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,disabled,Public,JSS,JSS1,JSS1,9.25,2.25,0.25,0.25,15.725,0.0,4.1111,37.0,37.0,0.08,0.62,0.34,0.85,0.56,0.55
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.0,4.5,0.75,0.5,15.225,0.0,7.1111,42.6667,64.0,0.21,0.74,0.44,1.62,1.06,1.05
2023/2024,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,"Unity College, Kolokuma/Opokuma",Male,disabled,Public,SSS,SSS1,SSS1,4.5,1.75,0.25,0.25,16.225,0.0,2.5714,18.0,18.0,0.13,0.64,0.49,0.82,0.54,0.53
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,all,Private,JSS,JSS1,JSS1,82.5,1.0,1.75,1.25,31.45,0.0,82.5,47.1429,66.0,0.54,0.35,0.12,0.57,0.41,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,185.5,1.5,3.75,2.75,30.45,0.0,123.6667,49.4667,67.4545,1.33,0.37,0.18,0.86,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,all,Private,SSS,SSS1,SSS1,60.75,1.0,1.25,1.0,32.45,0.25,60.75,48.6,60.75,0.33,0.42,0.13,0.58,0.42,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,all,Public,JSS,JSS1,JSS1,205.0,2.5,3.75,2.75,31.45,0.0,82.0,54.6667,74.5455,0.99,0.87,0.29,1.4,1.01,0.98
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,638.5,5.5,12.75,9.25,30.45,0.0,116.0909,50.0784,69.027,4.32,1.35,0.66,3.14,2.25,2.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,all,Public,SSS,SSS1,SSS1,133.0,2.5,2.75,2.0,32.45,0.25,53.2,48.3636,66.5,0.7,1.04,0.32,1.43,1.03,1
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,15.725,0.0,4.0,8.0,8.0,0.24,0.18,0.3,0.31,0.2,0.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,15.225,0.0,7.6667,23.0,23.0,0.11,0.14,0.17,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,16.225,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.25,0.25,0.25,15.725,0.0,3.8,19.0,19.0,0.13,0.37,0.33,0.57,0.37,0.36
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.5,2.75,0.5,0.25,15.225,0.0,7.4545,41.0,82.0,0.14,0.45,0.23,0.99,0.65,0.64
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Female,disabled,Public,SSS,SSS1,SSS1,3.0,1.25,0.25,0.25,16.225,0.0,2.4,12.0,12.0,0.19,0.49,0.51,0.68,0.45,0.44
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,all,Private,JSS,JSS1,JSS1,76.75,1.0,1.5,1.25,31.45,0.0,76.75,51.1667,61.4,0.41,0.35,0.13,0.57,0.41,0.39
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,185.25,1.5,3.75,2.75,30.45,0.0,123.5,49.4,67.3636,1.33,0.37,0.18,0.87,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,all,Private,SSS,SSS1,SSS1,58.5,1.0,1.25,1.0,32.45,0.25,58.5,46.8,58.5,0.34,0.42,0.14,0.58,0.42,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,all,Public,JSS,JSS1,JSS1,173.5,2.5,3.25,2.5,31.45,0.0,69.4,53.3846,69.4,0.82,0.87,0.3,1.4,1.01,0.97
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,661.0,5.5,13.25,9.5,30.45,0.0,120.1818,49.8868,69.5789,4.59,1.35,0.66,3.16,2.26,2.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,all,Public,SSS,SSS1,SSS1,145.25,2.5,3.0,2.25,32.45,0.25,58.1,48.4167,64.5556,0.78,1.04,0.32,1.43,1.04,1
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,15.725,0.0,3.5,7.0,7.0,0.24,0.19,0.34,0.31,0.21,0.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,15.225,0.0,7.6667,23.0,23.0,0.11,0.14,0.17,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,16.225,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,15.725,0.0,3.2,16.0,16.0,0.15,0.38,0.39,0.6,0.4,0.39
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,15.225,0.0,7.6364,42.0,84.0,0.14,0.45,0.22,0.99,0.65,0.64
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Community Secondary School, Bassambiri I",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.25,0.25,0.25,16.225,0.0,2.4,12.0,12.0,0.19,0.49,0.51,0.68,0.45,0.44
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,all,Private,JSS,JSS1,JSS1,82.5,1.0,1.75,1.25,31.45,0.0,82.5,47.1429,66.0,0.54,0.35,0.12,0.57,0.41,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,185.5,1.5,3.75,2.75,30.45,0.0,123.6667,49.4667,67.4545,1.33,0.37,0.18,0.86,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,all,Private,SSS,SSS1,SSS1,60.75,1.0,1.25,1.0,32.45,0.25,60.75,48.6,60.75,0.33,0.42,0.13,0.58,0.42,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,all,Public,JSS,JSS1,JSS1,205.0,2.5,3.75,2.75,31.45,0.0,82.0,54.6667,74.5455,0.99,0.87,0.29,1.4,1.01,0.98
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,638.5,5.5,12.75,9.25,30.45,0.0,116.0909,50.0784,69.027,4.32,1.35,0.66,3.14,2.25,2.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,all,Public,SSS,SSS1,SSS1,133.0,2.5,2.75,2.0,32.45,0.25,53.2,48.3636,66.5,0.7,1.04,0.32,1.43,1.03,1
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,15.725,0.0,4.0,8.0,8.0,0.24,0.18,0.3,0.31,0.2,0.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,15.225,0.0,7.6667,23.0,23.0,0.11,0.14,0.17,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,16.225,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.25,0.25,0.25,15.725,0.0,3.8,19.0,19.0,0.13,0.37,0.33,0.57,0.37,0.36
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.5,2.75,0.5,0.25,15.225,0.0,7.4545,41.0,82.0,0.14,0.45,0.23,0.99,0.65,0.64
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Female,disabled,Public,SSS,SSS1,SSS1,3.0,1.25,0.25,0.25,16.225,0.0,2.4,12.0,12.0,0.19,0.49,0.51,0.68,0.45,0.44
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,all,Private,JSS,JSS1,JSS1,76.75,1.0,1.5,1.25,31.45,0.0,76.75,51.1667,61.4,0.41,0.35,0.13,0.57,0.41,0.39
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,185.25,1.5,3.75,2.75,30.45,0.0,123.5,49.4,67.3636,1.33,0.37,0.18,0.87,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,all,Private,SSS,SSS1,SSS1,58.5,1.0,1.25,1.0,32.45,0.25,58.5,46.8,58.5,0.34,0.42,0.14,0.58,0.42,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,all,Public,JSS,JSS1,JSS1,173.5,2.5,3.25,2.5,31.45,0.0,69.4,53.3846,69.4,0.82,0.87,0.3,1.4,1.01,0.97
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,661.0,5.5,13.25,9.5,30.45,0.0,120.1818,49.8868,69.5789,4.59,1.35,0.66,3.16,2.26,2.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,all,Public,SSS,SSS1,SSS1,145.25,2.5,3.0,2.25,32.45,0.25,58.1,48.4167,64.5556,0.78,1.04,0.32,1.43,1.04,1
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,disabled,Private,JSS,JSS1,JSS1,1.75,0.5,0.25,0.25,15.725,0.0,3.5,7.0,7.0,0.24,0.19,0.34,0.31,0.21,0.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,15.225,0.0,7.6667,23.0,23.0,0.11,0.14,0.17,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,16.225,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,disabled,Public,JSS,JSS1,JSS1,4.0,1.25,0.25,0.25,15.725,0.0,3.2,16.0,16.0,0.15,0.38,0.39,0.6,0.4,0.39
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21.0,2.75,0.5,0.25,15.225,0.0,7.6364,42.0,84.0,0.14,0.45,0.22,0.99,0.65,0.64
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Comprehensive High School, Bassambiri I",Male,disabled,Public,SSS,SSS1,SSS1,3.0,1.25,0.25,0.25,16.225,0.0,2.4,12.0,12.0,0.19,0.49,0.51,0.68,0.45,0.44
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,all,Private,JSS,JSS1,JSS1,82.5,1.0,1.75,1.25,31.45,0.0,82.5,47.1429,66.0,0.54,0.35,0.12,0.57,0.41,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,185.5,1.5,3.75,2.75,30.45,0.0,123.6667,49.4667,67.4545,1.33,0.37,0.18,0.86,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,all,Private,SSS,SSS1,SSS1,60.75,1.0,1.25,1.0,32.45,0.25,60.75,48.6,60.75,0.33,0.42,0.13,0.58,0.42,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,all,Public,JSS,JSS1,JSS1,205.0,2.5,3.75,2.75,31.45,0.0,82.0,54.6667,74.5455,0.99,0.87,0.29,1.4,1.01,0.98
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,638.5,5.5,12.75,9.25,30.45,0.0,116.0909,50.0784,69.027,4.32,1.35,0.66,3.14,2.25,2.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,all,Public,SSS,SSS1,SSS1,133.0,2.5,2.75,2.0,32.45,0.25,53.2,48.3636,66.5,0.7,1.04,0.32,1.43,1.03,1
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,disabled,Private,JSS,JSS1,JSS1,2.0,0.5,0.25,0.25,15.725,0.0,4.0,8.0,8.0,0.24,0.18,0.3,0.31,0.2,0.19
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,5.75,0.75,0.25,0.25,15.225,0.0,7.6667,23.0,23.0,0.11,0.14,0.17,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,disabled,Private,SSS,SSS1,SSS1,1.0,0.5,0.25,0.25,16.225,0.0,2.0,4.0,4.0,0.24,0.24,0.42,0.32,0.21,0.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,disabled,Public,JSS,JSS1,JSS1,4.75,1.25,0.25,0.25,15.725,0.0,3.8,19.0,19.0,0.13,0.37,0.33,0.57,0.37,0.36
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20.5,2.75,0.5,0.25,15.225,0.0,7.4545,41.0,82.0,0.14,0.45,0.23,0.99,0.65,0.64
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Female,disabled,Public,SSS,SSS1,SSS1,3.0,1.25,0.25,0.25,16.225,0.0,2.4,12.0,12.0,0.19,0.49,0.51,0.68,0.45,0.44
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,all,Private,JSS,JSS1,JSS1,76.75,1.0,1.5,1.25,31.45,0.0,76.75,51.1667,61.4,0.41,0.35,0.13,0.57,0.41,0.39
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,185.25,1.5,3.75,2.75,30.45,0.0,123.5,49.4,67.3636,1.33,0.37,0.18,0.87,0.62,0.6
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,all,Private,SSS,SSS1,SSS1,58.5,1.0,1.25,1.0,32.45,0.25,58.5,46.8,58.5,0.34,0.42,0.14,0.58,0.42,0.4
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,all,Public,JSS,JSS1,JSS1,173.5,2.5,3.25,2.5,31.45,0.0,69.4,53.3846,69.4,0.82,0.87,0.3,1.4,1.01,0.97
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,661.0,5.5,13.25,9.5,30.45,0.0,120.1818,49.8868,69.5789,4.59,1.35,0.66,3.16,2.26,2.2
2023/2024,South South,Bayelsa,Nembe,Bassambiri I,"Government Secondary School, Bassambiri I",Male,all,Public,SSS,SSS1,SSS1,145.25,2.5,3.0,2.25,32.45,0.25,58.1,48.4167,64.5556,0.78,1.04,0.32,1.43,1.04,1
