session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,947.0,8.0,20.25,11.5,40.9,0.0,118.375,46.7654,82.3478
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,all,Public,SSS,SSS1,SSS1,202.75,3.5,4.25,2.5,42.9,0.5,57.9286,47.7059,81.1
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.75,0.25,0.25,20.95,0.0,2.0,6.0,6.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.75,1.0,0.25,0.25,20.45,0.0,6.75,27.0,27.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,21.45,0.0,1.6667,5.0,5.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,disabled,Public,JSS,JSS1,JSS1,7.0,2.0,0.25,0.25,20.95,0.0,3.5,28.0,28.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.25,4.0,0.75,0.5,20.45,0.0,8.3125,44.3333,66.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.25,21.45,0.25,2.1429,15.0,15.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,all,Private,JSS,JSS1,JSS1,80.5,1.5,1.75,1.0,41.9,0.0,53.6667,46.0,80.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,208.75,2.0,4.5,2.5,40.9,0.0,104.375,46.3889,83.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,all,Private,SSS,SSS1,SSS1,84.0,1.5,2.0,1.25,42.9,0.25,56.0,42.0,67.2
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,all,Public,JSS,JSS1,JSS1,257.5,4.0,4.75,2.75,41.9,0.0,64.375,54.2105,93.6364
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,931.25,8.0,20.0,11.25,40.9,0.0,116.4062,46.5625,82.7778
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,all,Public,SSS,SSS1,SSS1,186.75,3.5,3.75,2.25,42.9,0.5,53.3571,49.8,83.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.75,0.25,0.25,20.95,0.0,1.6667,5.0,5.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.25,20.45,0.0,6.25,25.0,25.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,21.45,0.0,1.6667,5.0,5.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,disabled,Public,JSS,JSS1,JSS1,6.75,2.0,0.25,0.25,20.95,0.0,3.375,27.0,27.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.75,4.0,0.75,0.5,20.45,0.0,8.1875,43.6667,65.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Comprehensive High School, Kabri",Male,disabled,Public,SSS,SSS1,SSS1,3.5,1.75,0.25,0.25,21.45,0.25,2.0,14.0,14.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,all,Private,JSS,JSS1,JSS1,86.25,1.5,1.75,1.0,41.9,0.0,57.5,49.2857,86.25
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,225.5,2.0,5.0,3.0,40.9,0.0,112.75,45.1,75.1667
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,all,Private,SSS,SSS1,SSS1,82.75,1.5,1.75,1.0,42.9,0.25,55.1667,47.2857,82.75
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,all,Public,JSS,JSS1,JSS1,284.75,4.0,5.25,3.0,41.9,0.0,71.1875,54.2381,94.9167
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,947.0,8.0,20.25,11.5,40.9,0.0,118.375,46.7654,82.3478
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,all,Public,SSS,SSS1,SSS1,202.75,3.5,4.25,2.5,42.9,0.5,57.9286,47.7059,81.1
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.75,0.25,0.25,20.95,0.0,2.0,6.0,6.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.75,1.0,0.25,0.25,20.45,0.0,6.75,27.0,27.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,21.45,0.0,1.6667,5.0,5.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,disabled,Public,JSS,JSS1,JSS1,7.0,2.0,0.25,0.25,20.95,0.0,3.5,28.0,28.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.25,4.0,0.75,0.5,20.45,0.0,8.3125,44.3333,66.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.25,21.45,0.25,2.1429,15.0,15.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,all,Private,JSS,JSS1,JSS1,80.5,1.5,1.75,1.0,41.9,0.0,53.6667,46.0,80.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,208.75,2.0,4.5,2.5,40.9,0.0,104.375,46.3889,83.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,all,Private,SSS,SSS1,SSS1,84.0,1.5,2.0,1.25,42.9,0.25,56.0,42.0,67.2
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,all,Public,JSS,JSS1,JSS1,257.5,4.0,4.75,2.75,41.9,0.0,64.375,54.2105,93.6364
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,931.25,8.0,20.0,11.25,40.9,0.0,116.4062,46.5625,82.7778
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,all,Public,SSS,SSS1,SSS1,186.75,3.5,3.75,2.25,42.9,0.5,53.3571,49.8,83.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.75,0.25,0.25,20.95,0.0,1.6667,5.0,5.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.25,20.45,0.0,6.25,25.0,25.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,21.45,0.0,1.6667,5.0,5.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,disabled,Public,JSS,JSS1,JSS1,6.75,2.0,0.25,0.25,20.95,0.0,3.375,27.0,27.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.75,4.0,0.75,0.5,20.45,0.0,8.1875,43.6667,65.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Government Secondary School, Kabri",Male,disabled,Public,SSS,SSS1,SSS1,3.5,1.75,0.25,0.25,21.45,0.25,2.0,14.0,14.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,all,Private,JSS,JSS1,JSS1,86.25,1.5,1.75,1.0,41.9,0.0,57.5,49.2857,86.25
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,225.5,2.0,5.0,3.0,40.9,0.0,112.75,45.1,75.1667
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,all,Private,SSS,SSS1,SSS1,82.75,1.5,1.75,1.0,42.9,0.25,55.1667,47.2857,82.75
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,all,Public,JSS,JSS1,JSS1,284.75,4.0,5.25,3.0,41.9,0.0,71.1875,54.2381,94.9167
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,947.0,8.0,20.25,11.5,40.9,0.0,118.375,46.7654,82.3478
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,all,Public,SSS,SSS1,SSS1,202.75,3.5,4.25,2.5,42.9,0.5,57.9286,47.7059,81.1
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,disabled,Private,JSS,JSS1,JSS1,1.5,0.75,0.25,0.25,20.95,0.0,2.0,6.0,6.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.75,1.0,0.25,0.25,20.45,0.0,6.75,27.0,27.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,21.45,0.0,1.6667,5.0,5.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,disabled,Public,JSS,JSS1,JSS1,7.0,2.0,0.25,0.25,20.95,0.0,3.5,28.0,28.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,33.25,4.0,0.75,0.5,20.45,0.0,8.3125,44.3333,66.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Female,disabled,Public,SSS,SSS1,SSS1,3.75,1.75,0.25,0.25,21.45,0.25,2.1429,15.0,15.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,all,Private,JSS,JSS1,JSS1,80.5,1.5,1.75,1.0,41.9,0.0,53.6667,46.0,80.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,208.75,2.0,4.5,2.5,40.9,0.0,104.375,46.3889,83.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,all,Private,SSS,SSS1,SSS1,84.0,1.5,2.0,1.25,42.9,0.25,56.0,42.0,67.2
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,all,Public,JSS,JSS1,JSS1,257.5,4.0,4.75,2.75,41.9,0.0,64.375,54.2105,93.6364
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,931.25,8.0,20.0,11.25,40.9,0.0,116.4062,46.5625,82.7778
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,all,Public,SSS,SSS1,SSS1,186.75,3.5,3.75,2.25,42.9,0.5,53.3571,49.8,83.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,disabled,Private,JSS,JSS1,JSS1,1.25,0.75,0.25,0.25,20.95,0.0,1.6667,5.0,5.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,6.25,1.0,0.25,0.25,20.45,0.0,6.25,25.0,25.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,disabled,Private,SSS,SSS1,SSS1,1.25,0.75,0.25,0.25,21.45,0.0,1.6667,5.0,5.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,disabled,Public,JSS,JSS1,JSS1,6.75,2.0,0.25,0.25,20.95,0.0,3.375,27.0,27.0
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,32.75,4.0,0.75,0.5,20.45,0.0,8.1875,43.6667,65.5
2024/2025,North East,Taraba,Sardauna,Kabri,"Unity College, Sardauna",Male,disabled,Public,SSS,SSS1,SSS1,3.5,1.75,0.25,0.25,21.45,0.25,2.0,14.0,14.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,all,Private,JSS,JSS1,JSS1,100.5,1.5,2.0,1.25,41.9,0.0,67.0,50.25,80.4
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,331.75,3.0,7.0,4.0,40.9,0.0,110.5833,47.3929,82.9375
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,all,Private,SSS,SSS1,SSS1,95.0,1.5,2.0,1.25,42.9,0.25,63.3333,47.5,76.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,all,Public,JSS,JSS1,JSS1,284.75,4.5,5.5,3.25,41.9,0.0,63.2778,51.7727,87.6154
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,909.25,7.5,19.25,10.75,40.9,0.0,121.2333,47.2338,84.5814
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,all,Public,SSS,SSS1,SSS1,184.75,3.5,3.75,2.25,42.9,0.25,52.7857,49.2667,82.1111
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,20.95,0.0,3.0,9.0,9.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,10.0,1.5,0.25,0.25,20.45,0.0,6.6667,40.0,40.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,21.45,0.0,2.3333,7.0,7.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,disabled,Public,JSS,JSS1,JSS1,6.25,2.25,0.25,0.25,20.95,0.0,2.7778,25.0,25.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.0,3.75,0.5,0.25,20.45,0.0,7.4667,56.0,112.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.75,0.25,0.25,21.45,0.0,1.2857,9.0,9.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,all,Private,JSS,JSS1,JSS1,102.25,1.5,2.0,1.25,41.9,0.0,68.1667,51.125,81.8
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,287.0,3.0,6.25,3.5,40.9,0.0,95.6667,45.92,82.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,all,Private,SSS,SSS1,SSS1,91.25,1.5,2.0,1.25,42.9,0.25,60.8333,45.625,73.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,all,Public,JSS,JSS1,JSS1,257.25,4.5,5.0,3.0,41.9,0.0,57.1667,51.45,85.75
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,900.25,7.5,19.0,10.5,40.9,0.0,120.0333,47.3816,85.7381
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,all,Public,SSS,SSS1,SSS1,214.0,3.5,4.5,2.5,42.9,0.25,61.1429,47.5556,85.6
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,20.95,0.0,3.0,9.0,9.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.5,0.25,0.25,20.45,0.0,5.6667,34.0,34.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,21.45,0.0,2.3333,7.0,7.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,disabled,Public,JSS,JSS1,JSS1,5.75,2.25,0.25,0.25,20.95,0.0,2.5556,23.0,23.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.0,3.75,0.5,0.25,20.45,0.0,7.4667,56.0,112.0
2024/2025,North East,Taraba,Wukari,Akwana,"Community Secondary School, Akwana",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.75,0.25,0.25,21.45,0.0,1.5714,11.0,11.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,all,Private,JSS,JSS1,JSS1,100.5,1.5,2.0,1.25,41.9,0.0,67.0,50.25,80.4
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,331.75,3.0,7.0,4.0,40.9,0.0,110.5833,47.3929,82.9375
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,all,Private,SSS,SSS1,SSS1,95.0,1.5,2.0,1.25,42.9,0.25,63.3333,47.5,76.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,all,Public,JSS,JSS1,JSS1,284.75,4.5,5.5,3.25,41.9,0.0,63.2778,51.7727,87.6154
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,909.25,7.5,19.25,10.75,40.9,0.0,121.2333,47.2338,84.5814
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,all,Public,SSS,SSS1,SSS1,184.75,3.5,3.75,2.25,42.9,0.25,52.7857,49.2667,82.1111
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,20.95,0.0,3.0,9.0,9.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,10.0,1.5,0.25,0.25,20.45,0.0,6.6667,40.0,40.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,21.45,0.0,2.3333,7.0,7.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,disabled,Public,JSS,JSS1,JSS1,6.25,2.25,0.25,0.25,20.95,0.0,2.7778,25.0,25.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.0,3.75,0.5,0.25,20.45,0.0,7.4667,56.0,112.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.75,0.25,0.25,21.45,0.0,1.2857,9.0,9.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,all,Private,JSS,JSS1,JSS1,102.25,1.5,2.0,1.25,41.9,0.0,68.1667,51.125,81.8
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,287.0,3.0,6.25,3.5,40.9,0.0,95.6667,45.92,82.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,all,Private,SSS,SSS1,SSS1,91.25,1.5,2.0,1.25,42.9,0.25,60.8333,45.625,73.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,all,Public,JSS,JSS1,JSS1,257.25,4.5,5.0,3.0,41.9,0.0,57.1667,51.45,85.75
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,900.25,7.5,19.0,10.5,40.9,0.0,120.0333,47.3816,85.7381
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,all,Public,SSS,SSS1,SSS1,214.0,3.5,4.5,2.5,42.9,0.25,61.1429,47.5556,85.6
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,20.95,0.0,3.0,9.0,9.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.5,0.25,0.25,20.45,0.0,5.6667,34.0,34.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,21.45,0.0,2.3333,7.0,7.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,disabled,Public,JSS,JSS1,JSS1,5.75,2.25,0.25,0.25,20.95,0.0,2.5556,23.0,23.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.0,3.75,0.5,0.25,20.45,0.0,7.4667,56.0,112.0
2024/2025,North East,Taraba,Wukari,Akwana,"Comprehensive High School, Akwana",Male,disabled,Public,SSS,SSS1,SSS1,2.75,1.75,0.25,0.25,21.45,0.0,1.5714,11.0,11.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,all,Private,JSS,JSS1,JSS1,100.5,1.5,2.0,1.25,41.9,0.0,67.0,50.25,80.4
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,331.75,3.0,7.0,4.0,40.9,0.0,110.5833,47.3929,82.9375
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,all,Private,SSS,SSS1,SSS1,95.0,1.5,2.0,1.25,42.9,0.25,63.3333,47.5,76.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,all,Public,JSS,JSS1,JSS1,284.75,4.5,5.5,3.25,41.9,0.0,63.2778,51.7727,87.6154
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,909.25,7.5,19.25,10.75,40.9,0.0,121.2333,47.2338,84.5814
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,all,Public,SSS,SSS1,SSS1,184.75,3.5,3.75,2.25,42.9,0.25,52.7857,49.2667,82.1111
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,20.95,0.0,3.0,9.0,9.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,10.0,1.5,0.25,0.25,20.45,0.0,6.6667,40.0,40.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,disabled,Private,SSS,SSS1,SSS1,1.75,0.75,0.25,0.25,21.45,0.0,2.3333,7.0,7.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,disabled,Public,JSS,JSS1,JSS1,6.25,2.25,0.25,0.25,20.95,0.0,2.7778,25.0,25.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,28.0,3.75,0.5,0.25,20.45,0.0,7.4667,56.0,112.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Female,disabled,Public,SSS,SSS1,SSS1,2.25,1.75,0.25,0.25,21.45,0.0,1.2857,9.0,9.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Male,all,Private,JSS,JSS1,JSS1,102.25,1.5,2.0,1.25,41.9,0.0,68.1667,51.125,81.8
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,287.0,3.0,6.25,3.5,40.9,0.0,95.6667,45.92,82.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Male,all,Private,SSS,SSS1,SSS1,91.25,1.5,2.0,1.25,42.9,0.25,60.8333,45.625,73.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Male,all,Public,JSS,JSS1,JSS1,257.25,4.5,5.0,3.0,41.9,0.0,57.1667,51.45,85.75
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Male,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,900.25,7.5,19.0,10.5,40.9,0.0,120.0333,47.3816,85.7381
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Male,all,Public,SSS,SSS1,SSS1,214.0,3.5,4.5,2.5,42.9,0.25,61.1429,47.5556,85.6
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Male,disabled,Private,JSS,JSS1,JSS1,2.25,0.75,0.25,0.25,20.95,0.0,3.0,9.0,9.0
2024/2025,North East,Taraba,Wukari,Akwana,"Government Secondary School, Akwana",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.5,1.5,0.25,0.25,20.45,0.0,5.6667,34.0,34.0
