ward_key,ward,lga_key,lga,state_key,state,zone
bauchi-jama-are-dogon-jeji-b,"Dogon Jeji ""B""",jama-are,Jama'Are,bauchi,Bauchi,North East
bauchi-jama-are-dogon-jeji-c,"Dogon Jeji ""C""",jama-are,Jama'Are,bauchi,Bauchi,North East
bauchi-jama-are-hanafari,Hanafari,jama-are,Jama'Are,bauchi,Bauchi,North East
bauchi-jama-are-galdimari,Galdimari,jama-are,Jama'Are,bauchi,Bauchi,North East
bauchi-jama-are-jurara,Jurara,jama-are,Jama'Are,bauchi,Bauchi,North East
bauchi-katagum-tsakuwa-kofar-gabas-kofar-kuka,Tsakuwa Kofar Gabas/ Kofar Kuka,katagum,Katagum,bauchi,Bauchi,North East
bauchi-katagum-nasarawa-bakin-kasuwa,Nasarawa Bakin Kasuwa,katagum,Katagum,bauchi,Bauchi,North East
bauchi-katagum-madangala,Madangala,katagum,Katagum,bauchi,Bauchi,North East
bauchi-katagum-madara,Madara,katagum,Katagum,bauchi,Bauchi,North East
bauchi-katagum-buskuri,Buskuri,katagum,Katagum,bauchi,Bauchi,North East
bauchi-katagum-ragwam-magonshi,Ragwam/Magonshi,katagum,Katagum,bauchi,Bauchi,North East
bauchi-katagum-gambaki-bidir,Gambaki/Bidir,katagum,Katagum,bauchi,Bauchi,North East
bauchi-katagum-chinade,Chinade,katagum,Katagum,bauchi,Bauchi,North East
bauchi-katagum-bulkachuwa-dagaro,Bulkachuwa/Dagaro,katagum,Katagum,bauchi,Bauchi,North East
bauchi-katagum-yayu,Yayu,katagum,Katagum,bauchi,Bauchi,North East
bauchi-katagum-madachi-gangai,Madachi/Gangai,katagum,Katagum,bauchi,Bauchi,North East
bauchi-kirfi-badara,Badara,kirfi,Kirfi,bauchi,Bauchi,North East
bauchi-kirfi-bara,Bara,kirfi,Kirfi,bauchi,Bauchi,North East
bauchi-kirfi-beni-a,"Beni ""A""",kirfi,Kirfi,bauchi,Bauchi,North East
bauchi-kirfi-beni-b,"Beni ""B""",kirfi,Kirfi,bauchi,Bauchi,North East
bauchi-kirfi-dewu-central,Dewu Central,kirfi,Kirfi,bauchi,Bauchi,North East
bauchi-kirfi-dewu-east,Dewu East,kirfi,Kirfi,bauchi,Bauchi,North East
bauchi-kirfi-kirfi,Kirfi,kirfi,Kirfi,bauchi,Bauchi,North East
bauchi-kirfi-shango,Shango,kirfi,Kirfi,bauchi,Bauchi,North East
bauchi-kirfi-tubule,Tubule,kirfi,Kirfi,bauchi,Bauchi,North East
bauchi-kirfi-wanka,Wanka,kirfi,Kirfi,bauchi,Bauchi,North East
bauchi-misau-zadawa,Zadawa,misau,Misau,bauchi,Bauchi,North East
bauchi-misau-beti,Beti,misau,Misau,bauchi,Bauchi,North East
bauchi-misau-jarkasa,Jarkasa,misau,Misau,bauchi,Bauchi,North East
bauchi-misau-kukadi-gundari,Kukadi/Gundari,misau,Misau,bauchi,Bauchi,North East
bauchi-misau-ajilin-gugulin,Ajilin/Gugulin,misau,Misau,bauchi,Bauchi,North East
bauchi-misau-tofu,Tofu,misau,Misau,bauchi,Bauchi,North East
bauchi-misau-hardawa,Hardawa,misau,Misau,bauchi,Bauchi,North East
bauchi-misau-sarma-akuyam,Sarma/Akuyam,misau,Misau,bauchi,Bauchi,North East
bauchi-misau-sirko,Sirko,misau,Misau,bauchi,Bauchi,North East
bauchi-misau-gwaram,Gwaram,misau,Misau,bauchi,Bauchi,North East
bauchi-ningi-ningi,Ningi,ningi,Ningi,bauchi,Bauchi,North East
bauchi-ningi-dingis,Dingis,ningi,Ningi,bauchi,Bauchi,North East
bauchi-ningi-nasaru,Nasaru,ningi,Ningi,bauchi,Bauchi,North East
bauchi-ningi-jangu,Jangu,ningi,Ningi,bauchi,Bauchi,North East
bauchi-ningi-balma,Balma,ningi,Ningi,bauchi,Bauchi,North East
bauchi-ningi-kudu-yamma,Kudu / Yamma,ningi,Ningi,bauchi,Bauchi,North East
bauchi-ningi-tiffi-guda,Tiffi / Guda,ningi,Ningi,bauchi,Bauchi,North East
bauchi-ningi-burra-kyata,Burra / Kyata,ningi,Ningi,bauchi,Bauchi,North East
bauchi-ningi-sama,Sama,ningi,Ningi,bauchi,Bauchi,North East
bauchi-ningi-bashe,Bashe,ningi,Ningi,bauchi,Bauchi,North East
bauchi-ningi-kurmi,Kurmi,ningi,Ningi,bauchi,Bauchi,North East
bauchi-shira-andubun,Andubun,shira,Shira,bauchi,Bauchi,North East
bauchi-shira-sambuwal,Sambuwal,shira,Shira,bauchi,Bauchi,North East
bauchi-shira-bukul-bangire,Bukul/Bangire,shira,Shira,bauchi,Bauchi,North East
bauchi-shira-disina,Disina,shira,Shira,bauchi,Bauchi,North East
bauchi-shira-faggo,Faggo,shira,Shira,bauchi,Bauchi,North East
bauchi-shira-beli-gagidaba,Beli/Gagidaba,shira,Shira,bauchi,Bauchi,North East
bauchi-shira-kilbori,Kilbori,shira,Shira,bauchi,Bauchi,North East
bauchi-shira-shira,Shira,shira,Shira,bauchi,Bauchi,North East
bauchi-shira-tsafi,Tsafi,shira,Shira,bauchi,Bauchi,North East
bauchi-shira-tumfafi,Tumfafi,shira,Shira,bauchi,Bauchi,North East
bauchi-shira-zubo,Zubo,shira,Shira,bauchi,Bauchi,North East
bauchi-tafawa-balewa-kardam-a,"Kardam ""A""",tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-tafawa-balewa-kardam-b,"Kardam ""B""",tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-tafawa-balewa-lere-north,Lere North,tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-tafawa-balewa-lere-south,Lere South,tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-tafawa-balewa-tapshin,Tapshin,tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-tafawa-balewa-wai,Wai,tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-tafawa-balewa-ball,Ball,tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-tafawa-balewa-bula,Bula,tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-tafawa-balewa-dajin,Dajin,tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-tafawa-balewa-dull,Dull,tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-tafawa-balewa-bununu,Bununu,tafawa-balewa,Tafawa-Balewa,bauchi,Bauchi,North East
bauchi-toro-toro-tulai,Toro / Tulai,toro,Toro,bauchi,Bauchi,North East
bauchi-toro-tilden-fulani,Tilden Fulani,toro,Toro,bauchi,Bauchi,North East
bauchi-toro-ribina,Ribina,toro,Toro,bauchi,Bauchi,North East
bauchi-toro-mara-palama,Mara / Palama,toro,Toro,bauchi,Bauchi,North East
bauchi-toro-rauta-geji,Rauta / Geji,toro,Toro,bauchi,Bauchi,North East
bauchi-toro-jama-a-zaranda,Jama'A / Zaranda,toro,Toro,bauchi,Bauchi,North East
bauchi-toro-lame,Lame,toro,Toro,bauchi,Bauchi,North East
bauchi-toro-wonu,Wonu,toro,Toro,bauchi,Bauchi,North East
bauchi-toro-zalau-rishi,Zalau / Rishi,toro,Toro,bauchi,Bauchi,North East
bauchi-toro-tama,Tama,toro,Toro,bauchi,Bauchi,North East
bauchi-toro-rahama,Rahama,toro,Toro,bauchi,Bauchi,North East
bauchi-warji-baima-north-west,Baima North / West,warji,Warji,bauchi,Bauchi,North East
bauchi-warji-baima-south-east,Baima South/East,warji,Warji,bauchi,Bauchi,North East
bauchi-warji-dagu-east,Dagu East,warji,Warji,bauchi,Bauchi,North East
bauchi-warji-dagu-west,Dagu West,warji,Warji,bauchi,Bauchi,North East
bauchi-warji-gabanga,Gabanga,warji,Warji,bauchi,Bauchi,North East
bauchi-warji-katanga,Katanga,warji,Warji,bauchi,Bauchi,North East
bauchi-warji-ranga,Ranga,warji,Warji,bauchi,Bauchi,North East
bauchi-warji-tiyin,Tiyin,warji,Warji,bauchi,Bauchi,North East
bauchi-warji-tudun-wada-east,Tudun Wada East,warji,Warji,bauchi,Bauchi,North East
bauchi-warji-tudun-wada-west,Tudun Wada West,warji,Warji,bauchi,Bauchi,North East
bauchi-zaki-bursali,Bursali,zaki,Zaki,bauchi,Bauchi,North East
bauchi-zaki-katagum,Katagum,zaki,Zaki,bauchi,Bauchi,North East
bauchi-zaki-tashena-gadai,Tashena / Gadai,zaki,Zaki,bauchi,Bauchi,North East
bauchi-zaki-makawa,Makawa,zaki,Zaki,bauchi,Bauchi,North East
bauchi-zaki-sakwa,Sakwa,zaki,Zaki,bauchi,Bauchi,North East
bauchi-zaki-gumai,Gumai,zaki,Zaki,bauchi,Bauchi,North East
bauchi-zaki-murmur-north,Murmur North,zaki,Zaki,bauchi,Bauchi,North East
bauchi-zaki-murmur-south,Murmur South,zaki,Zaki,bauchi,Bauchi,North East
bauchi-zaki-alangawari-kafin-larabawa,Alangawari / Kafin / Larabawa,zaki,Zaki,bauchi,Bauchi,North East
bauchi-zaki-maiwa,Maiwa,zaki,Zaki,bauchi,Bauchi,North East
bauchi-zaki-mainako,Mainako,zaki,Zaki,bauchi,Bauchi,North East
enugu-aninri-aninri-ward-1,Aninri Ward 1,enugu-aninri,Aninri,enugu,Enugu,South East
enugu-aninri-aninri-ward-2,Aninri Ward 2,enugu-aninri,Aninri,enugu,Enugu,South East
enugu-aninri-aninri-ward-3,Aninri Ward 3,enugu-aninri,Aninri,enugu,Enugu,South East
enugu-awgu-awgu-ward-1,Awgu Ward 1,enugu-awgu,Awgu,enugu,Enugu,South East
enugu-awgu-awgu-ward-2,Awgu Ward 2,enugu-awgu,Awgu,enugu,Enugu,South East
enugu-awgu-awgu-ward-3,Awgu Ward 3,enugu-awgu,Awgu,enugu,Enugu,South East
enugu-enugu-east-enugu-east-ward-1,Enugu East Ward 1,enugu-enugu-east,Enugu East,enugu,Enugu,South East
enugu-enugu-east-enugu-east-ward-2,Enugu East Ward 2,enugu-enugu-east,Enugu East,enugu,Enugu,South East
enugu-enugu-east-enugu-east-ward-3,Enugu East Ward 3,enugu-enugu-east,Enugu East,enugu,Enugu,South East
enugu-enugu-north-enugu-north-ward-1,Enugu North Ward 1,enugu-enugu-north,Enugu North,enugu,Enugu,South East
enugu-enugu-north-enugu-north-ward-2,Enugu North Ward 2,enugu-enugu-north,Enugu North,enugu,Enugu,South East
enugu-enugu-north-enugu-north-ward-3,Enugu North Ward 3,enugu-enugu-north,Enugu North,enugu,Enugu,South East
enugu-enugu-south-enugu-south-ward-1,Enugu South Ward 1,enugu-enugu-south,Enugu South,enugu,Enugu,South East
enugu-enugu-south-enugu-south-ward-2,Enugu South Ward 2,enugu-enugu-south,Enugu South,enugu,Enugu,South East
enugu-enugu-south-enugu-south-ward-3,Enugu South Ward 3,enugu-enugu-south,Enugu South,enugu,Enugu,South East
enugu-ezeagu-ezeagu-ward-1,Ezeagu Ward 1,enugu-ezeagu,Ezeagu,enugu,Enugu,South East
enugu-ezeagu-ezeagu-ward-2,Ezeagu Ward 2,enugu-ezeagu,Ezeagu,enugu,Enugu,South East
enugu-ezeagu-ezeagu-ward-3,Ezeagu Ward 3,enugu-ezeagu,Ezeagu,enugu,Enugu,South East
enugu-igbo-etiti-igbo-etiti-ward-1,Igbo-Etiti Ward 1,enugu-igbo-etiti,Igbo-Etiti,enugu,Enugu,South East
enugu-igbo-etiti-igbo-etiti-ward-2,Igbo-Etiti Ward 2,enugu-igbo-etiti,Igbo-Etiti,enugu,Enugu,South East
enugu-igbo-etiti-igbo-etiti-ward-3,Igbo-Etiti Ward 3,enugu-igbo-etiti,Igbo-Etiti,enugu,Enugu,South East
enugu-igbo-eze-north-igbo-eze-north-ward-1,Igbo-Eze North Ward 1,enugu-igbo-eze-north,Igbo-Eze North,enugu,Enugu,South East
enugu-igbo-eze-north-igbo-eze-north-ward-2,Igbo-Eze North Ward 2,enugu-igbo-eze-north,Igbo-Eze North,enugu,Enugu,South East
enugu-igbo-eze-north-igbo-eze-north-ward-3,Igbo-Eze North Ward 3,enugu-igbo-eze-north,Igbo-Eze North,enugu,Enugu,South East
enugu-igbo-eze-south-igbo-eze-south-ward-1,Igbo-Eze South Ward 1,enugu-igbo-eze-south,Igbo-Eze South,enugu,Enugu,South East
enugu-igbo-eze-south-igbo-eze-south-ward-2,Igbo-Eze South Ward 2,enugu-igbo-eze-south,Igbo-Eze South,enugu,Enugu,South East
enugu-igbo-eze-south-igbo-eze-south-ward-3,Igbo-Eze South Ward 3,enugu-igbo-eze-south,Igbo-Eze South,enugu,Enugu,South East
enugu-isi-uzo-isi-uzo-ward-1,Isi-Uzo Ward 1,enugu-isi-uzo,Isi-Uzo,enugu,Enugu,South East
enugu-isi-uzo-isi-uzo-ward-2,Isi-Uzo Ward 2,enugu-isi-uzo,Isi-Uzo,enugu,Enugu,South East
enugu-isi-uzo-isi-uzo-ward-3,Isi-Uzo Ward 3,enugu-isi-uzo,Isi-Uzo,enugu,Enugu,South East
enugu-nkanu-east-nkanu-east-ward-1,Nkanu East Ward 1,enugu-nkanu-east,Nkanu East,enugu,Enugu,South East
enugu-nkanu-east-nkanu-east-ward-2,Nkanu East Ward 2,enugu-nkanu-east,Nkanu East,enugu,Enugu,South East
enugu-nkanu-east-nkanu-east-ward-3,Nkanu East Ward 3,enugu-nkanu-east,Nkanu East,enugu,Enugu,South East
enugu-nkanu-west-nkanu-west-ward-1,Nkanu West Ward 1,enugu-nkanu-west,Nkanu West,enugu,Enugu,South East
enugu-nkanu-west-nkanu-west-ward-2,Nkanu West Ward 2,enugu-nkanu-west,Nkanu West,enugu,Enugu,South East
enugu-nkanu-west-nkanu-west-ward-3,Nkanu West Ward 3,enugu-nkanu-west,Nkanu West,enugu,Enugu,South East
enugu-nsukka-nsukka-ward-1,Nsukka Ward 1,enugu-nsukka,Nsukka,enugu,Enugu,South East
enugu-nsukka-nsukka-ward-2,Nsukka Ward 2,enugu-nsukka,Nsukka,enugu,Enugu,South East
enugu-nsukka-nsukka-ward-3,Nsukka Ward 3,enugu-nsukka,Nsukka,enugu,Enugu,South East
enugu-oji-river-oji-river-ward-1,Oji River Ward 1,enugu-oji-river,Oji River,enugu,Enugu,South East
enugu-oji-river-oji-river-ward-2,Oji River Ward 2,enugu-oji-river,Oji River,enugu,Enugu,South East
enugu-oji-river-oji-river-ward-3,Oji River Ward 3,enugu-oji-river,Oji River,enugu,Enugu,South East
enugu-udenu-udenu-ward-1,Udenu Ward 1,enugu-udenu,Udenu,enugu,Enugu,South East
enugu-udenu-udenu-ward-2,Udenu Ward 2,enugu-udenu,Udenu,enugu,Enugu,South East
enugu-udenu-udenu-ward-3,Udenu Ward 3,enugu-udenu,Udenu,enugu,Enugu,South East
enugu-udi-udi-ward-1,Udi Ward 1,enugu-udi,Udi,enugu,Enugu,South East
enugu-udi-udi-ward-2,Udi Ward 2,enugu-udi,Udi,enugu,Enugu,South East
enugu-udi-udi-ward-3,Udi Ward 3,enugu-udi,Udi,enugu,Enugu,South East
enugu-uzo-uwani-uzo-uwani-ward-1,Uzo-Uwani Ward 1,enugu-uzo-uwani,Uzo-Uwani,enugu,Enugu,South East
enugu-uzo-uwani-uzo-uwani-ward-2,Uzo-Uwani Ward 2,enugu-uzo-uwani,Uzo-Uwani,enugu,Enugu,South East
enugu-uzo-uwani-uzo-uwani-ward-3,Uzo-Uwani Ward 3,enugu-uzo-uwani,Uzo-Uwani,enugu,Enugu,South East
borno-abadam-abadam-ward-1,Abadam Ward 1,borno-abadam,Abadam,borno,Borno,North East
borno-abadam-abadam-ward-2,Abadam Ward 2,borno-abadam,Abadam,borno,Borno,North East
borno-abadam-abadam-ward-3,Abadam Ward 3,borno-abadam,Abadam,borno,Borno,North East
borno-askira-uba-askira-uba-ward-1,Askira/Uba Ward 1,borno-askira-uba,Askira/Uba,borno,Borno,North East
borno-askira-uba-askira-uba-ward-2,Askira/Uba Ward 2,borno-askira-uba,Askira/Uba,borno,Borno,North East
borno-askira-uba-askira-uba-ward-3,Askira/Uba Ward 3,borno-askira-uba,Askira/Uba,borno,Borno,North East
borno-bama-bama-ward-1,Bama Ward 1,borno-bama,Bama,borno,Borno,North East
borno-bama-bama-ward-2,Bama Ward 2,borno-bama,Bama,borno,Borno,North East
borno-bama-bama-ward-3,Bama Ward 3,borno-bama,Bama,borno,Borno,North East
borno-bayo-bayo-ward-1,Bayo Ward 1,borno-bayo,Bayo,borno,Borno,North East
borno-bayo-bayo-ward-2,Bayo Ward 2,borno-bayo,Bayo,borno,Borno,North East
borno-bayo-bayo-ward-3,Bayo Ward 3,borno-bayo,Bayo,borno,Borno,North East
borno-biu-biu-ward-1,Biu Ward 1,borno-biu,Biu,borno,Borno,North East
borno-biu-biu-ward-2,Biu Ward 2,borno-biu,Biu,borno,Borno,North East
borno-biu-biu-ward-3,Biu Ward 3,borno-biu,Biu,borno,Borno,North East
borno-chibok-chibok-ward-1,Chibok Ward 1,borno-chibok,Chibok,borno,Borno,North East
borno-chibok-chibok-ward-2,Chibok Ward 2,borno-chibok,Chibok,borno,Borno,North East
borno-chibok-chibok-ward-3,Chibok Ward 3,borno-chibok,Chibok,borno,Borno,North East
borno-damboa-damboa-ward-1,Damboa Ward 1,borno-damboa,Damboa,borno,Borno,North East
borno-damboa-damboa-ward-2,Damboa Ward 2,borno-damboa,Damboa,borno,Borno,North East
borno-damboa-damboa-ward-3,Damboa Ward 3,borno-damboa,Damboa,borno,Borno,North East
borno-dikwa-dikwa-ward-1,Dikwa Ward 1,borno-dikwa,Dikwa,borno,Borno,North East
borno-dikwa-dikwa-ward-2,Dikwa Ward 2,borno-dikwa,Dikwa,borno,Borno,North East
borno-dikwa-dikwa-ward-3,Dikwa Ward 3,borno-dikwa,Dikwa,borno,Borno,North East
borno-gubio-gubio-ward-1,Gubio Ward 1,borno-gubio,Gubio,borno,Borno,North East
borno-gubio-gubio-ward-2,Gubio Ward 2,borno-gubio,Gubio,borno,Borno,North East
borno-gubio-gubio-ward-3,Gubio Ward 3,borno-gubio,Gubio,borno,Borno,North East
borno-guzamala-guzamala-ward-1,Guzamala Ward 1,borno-guzamala,Guzamala,borno,Borno,North East
borno-guzamala-guzamala-ward-2,Guzamala Ward 2,borno-guzamala,Guzamala,borno,Borno,North East
borno-guzamala-guzamala-ward-3,Guzamala Ward 3,borno-guzamala,Guzamala,borno,Borno,North East
borno-gwoza-gwoza-ward-1,Gwoza Ward 1,borno-gwoza,Gwoza,borno,Borno,North East
borno-gwoza-gwoza-ward-2,Gwoza Ward 2,borno-gwoza,Gwoza,borno,Borno,North East
borno-gwoza-gwoza-ward-3,Gwoza Ward 3,borno-gwoza,Gwoza,borno,Borno,North East
borno-hawul-hawul-ward-1,Hawul Ward 1,borno-hawul,Hawul,borno,Borno,North East
borno-hawul-hawul-ward-2,Hawul Ward 2,borno-hawul,Hawul,borno,Borno,North East
borno-hawul-hawul-ward-3,Hawul Ward 3,borno-hawul,Hawul,borno,Borno,North East
borno-jere-jere-ward-1,Jere Ward 1,borno-jere,Jere,borno,Borno,North East
borno-jere-jere-ward-2,Jere Ward 2,borno-jere,Jere,borno,Borno,North East
borno-jere-jere-ward-3,Jere Ward 3,borno-jere,Jere,borno,Borno,North East
borno-kaga-kaga-ward-1,Kaga Ward 1,borno-kaga,Kaga,borno,Borno,North East
borno-kaga-kaga-ward-2,Kaga Ward 2,borno-kaga,Kaga,borno,Borno,North East
borno-kaga-kaga-ward-3,Kaga Ward 3,borno-kaga,Kaga,borno,Borno,North East
borno-kala-balge-kala-balge-ward-1,Kala/Balge Ward 1,borno-kala-balge,Kala/Balge,borno,Borno,North East
borno-kala-balge-kala-balge-ward-2,Kala/Balge Ward 2,borno-kala-balge,Kala/Balge,borno,Borno,North East
borno-kala-balge-kala-balge-ward-3,Kala/Balge Ward 3,borno-kala-balge,Kala/Balge,borno,Borno,North East
borno-konduga-konduga-ward-1,Konduga Ward 1,borno-konduga,Konduga,borno,Borno,North East
borno-konduga-konduga-ward-2,Konduga Ward 2,borno-konduga,Konduga,borno,Borno,North East
borno-konduga-konduga-ward-3,Konduga Ward 3,borno-konduga,Konduga,borno,Borno,North East
borno-kukawa-kukawa-ward-1,Kukawa Ward 1,borno-kukawa,Kukawa,borno,Borno,North East
borno-kukawa-kukawa-ward-2,Kukawa Ward 2,borno-kukawa,Kukawa,borno,Borno,North East
borno-kukawa-kukawa-ward-3,Kukawa Ward 3,borno-kukawa,Kukawa,borno,Borno,North East
borno-kwaya-kusar-kwaya-kusar-ward-1,Kwaya Kusar Ward 1,borno-kwaya-kusar,Kwaya Kusar,borno,Borno,North East
borno-kwaya-kusar-kwaya-kusar-ward-2,Kwaya Kusar Ward 2,borno-kwaya-kusar,Kwaya Kusar,borno,Borno,North East
borno-kwaya-kusar-kwaya-kusar-ward-3,Kwaya Kusar Ward 3,borno-kwaya-kusar,Kwaya Kusar,borno,Borno,North East
borno-mafa-mafa-ward-1,Mafa Ward 1,borno-mafa,Mafa,borno,Borno,North East
borno-mafa-mafa-ward-2,Mafa Ward 2,borno-mafa,Mafa,borno,Borno,North East
borno-mafa-mafa-ward-3,Mafa Ward 3,borno-mafa,Mafa,borno,Borno,North East
borno-magumeri-magumeri-ward-1,Magumeri Ward 1,borno-magumeri,Magumeri,borno,Borno,North East
borno-magumeri-magumeri-ward-2,Magumeri Ward 2,borno-magumeri,Magumeri,borno,Borno,North East
borno-magumeri-magumeri-ward-3,Magumeri Ward 3,borno-magumeri,Magumeri,borno,Borno,North East
borno-maiduguri-maiduguri-ward-1,Maiduguri Ward 1,borno-maiduguri,Maiduguri,borno,Borno,North East
borno-maiduguri-maiduguri-ward-2,Maiduguri Ward 2,borno-maiduguri,Maiduguri,borno,Borno,North East
borno-maiduguri-maiduguri-ward-3,Maiduguri Ward 3,borno-maiduguri,Maiduguri,borno,Borno,North East
borno-marte-marte-ward-1,Marte Ward 1,borno-marte,Marte,borno,Borno,North East
borno-marte-marte-ward-2,Marte Ward 2,borno-marte,Marte,borno,Borno,North East
borno-marte-marte-ward-3,Marte Ward 3,borno-marte,Marte,borno,Borno,North East
borno-mobbar-mobbar-ward-1,Mobbar Ward 1,borno-mobbar,Mobbar,borno,Borno,North East
borno-mobbar-mobbar-ward-2,Mobbar Ward 2,borno-mobbar,Mobbar,borno,Borno,North East
borno-mobbar-mobbar-ward-3,Mobbar Ward 3,borno-mobbar,Mobbar,borno,Borno,North East
borno-monguno-monguno-ward-1,Monguno Ward 1,borno-monguno,Monguno,borno,Borno,North East
borno-monguno-monguno-ward-2,Monguno Ward 2,borno-monguno,Monguno,borno,Borno,North East
borno-monguno-monguno-ward-3,Monguno Ward 3,borno-monguno,Monguno,borno,Borno,North East
borno-ngala-ngala-ward-1,Ngala Ward 1,borno-ngala,Ngala,borno,Borno,North East
borno-ngala-ngala-ward-2,Ngala Ward 2,borno-ngala,Ngala,borno,Borno,North East
borno-ngala-ngala-ward-3,Ngala Ward 3,borno-ngala,Ngala,borno,Borno,North East
borno-nganzai-nganzai-ward-1,Nganzai Ward 1,borno-nganzai,Nganzai,borno,Borno,North East
borno-nganzai-nganzai-ward-2,Nganzai Ward 2,borno-nganzai,Nganzai,borno,Borno,North East
borno-nganzai-nganzai-ward-3,Nganzai Ward 3,borno-nganzai,Nganzai,borno,Borno,North East
borno-shani-shani-ward-1,Shani Ward 1,borno-shani,Shani,borno,Borno,North East
borno-shani-shani-ward-2,Shani Ward 2,borno-shani,Shani,borno,Borno,North East
borno-shani-shani-ward-3,Shani Ward 3,borno-shani,Shani,borno,Borno,North East
ondo-akoko-north-east-akoko-north-east-ward-1,Akoko North East Ward 1,ondo-akoko-north-east,Akoko North East,ondo,Ondo,South West
ondo-akoko-north-east-akoko-north-east-ward-2,Akoko North East Ward 2,ondo-akoko-north-east,Akoko North East,ondo,Ondo,South West
ondo-akoko-north-east-akoko-north-east-ward-3,Akoko North East Ward 3,ondo-akoko-north-east,Akoko North East,ondo,Ondo,South West
ondo-akoko-north-west-akoko-north-west-ward-1,Akoko North West Ward 1,ondo-akoko-north-west,Akoko North West,ondo,Ondo,South West
ondo-akoko-north-west-akoko-north-west-ward-2,Akoko North West Ward 2,ondo-akoko-north-west,Akoko North West,ondo,Ondo,South West
ondo-akoko-north-west-akoko-north-west-ward-3,Akoko North West Ward 3,ondo-akoko-north-west,Akoko North West,ondo,Ondo,South West
ondo-akoko-south-east-akoko-south-east-ward-1,Akoko South East Ward 1,ondo-akoko-south-east,Akoko South East,ondo,Ondo,South West
ondo-akoko-south-east-akoko-south-east-ward-2,Akoko South East Ward 2,ondo-akoko-south-east,Akoko South East,ondo,Ondo,South West
ondo-akoko-south-east-akoko-south-east-ward-3,Akoko South East Ward 3,ondo-akoko-south-east,Akoko South East,ondo,Ondo,South West
ondo-akoko-south-west-akoko-south-west-ward-1,Akoko South West Ward 1,ondo-akoko-south-west,Akoko South West,ondo,Ondo,South West
ondo-akoko-south-west-akoko-south-west-ward-2,Akoko South West Ward 2,ondo-akoko-south-west,Akoko South West,ondo,Ondo,South West
ondo-akoko-south-west-akoko-south-west-ward-3,Akoko South West Ward 3,ondo-akoko-south-west,Akoko South West,ondo,Ondo,South West
ondo-akure-north-akure-north-ward-1,Akure North Ward 1,ondo-akure-north,Akure North,ondo,Ondo,South West
ondo-akure-north-akure-north-ward-2,Akure North Ward 2,ondo-akure-north,Akure North,ondo,Ondo,South West
ondo-akure-north-akure-north-ward-3,Akure North Ward 3,ondo-akure-north,Akure North,ondo,Ondo,South West
ondo-akure-south-akure-south-ward-1,Akure South Ward 1,ondo-akure-south,Akure South,ondo,Ondo,South West
ondo-akure-south-akure-south-ward-2,Akure South Ward 2,ondo-akure-south,Akure South,ondo,Ondo,South West
ondo-akure-south-akure-south-ward-3,Akure South Ward 3,ondo-akure-south,Akure South,ondo,Ondo,South West
ondo-ese-odo-ese-odo-ward-1,Ese Odo Ward 1,ondo-ese-odo,Ese Odo,ondo,Ondo,South West
ondo-ese-odo-ese-odo-ward-2,Ese Odo Ward 2,ondo-ese-odo,Ese Odo,ondo,Ondo,South West
ondo-ese-odo-ese-odo-ward-3,Ese Odo Ward 3,ondo-ese-odo,Ese Odo,ondo,Ondo,South West
ondo-idanre-idanre-ward-1,Idanre Ward 1,ondo-idanre,Idanre,ondo,Ondo,South West
ondo-idanre-idanre-ward-2,Idanre Ward 2,ondo-idanre,Idanre,ondo,Ondo,South West
ondo-idanre-idanre-ward-3,Idanre Ward 3,ondo-idanre,Idanre,ondo,Ondo,South West
ondo-ifedore-ifedore-ward-1,Ifedore Ward 1,ondo-ifedore,Ifedore,ondo,Ondo,South West
ondo-ifedore-ifedore-ward-2,Ifedore Ward 2,ondo-ifedore,Ifedore,ondo,Ondo,South West
ondo-ifedore-ifedore-ward-3,Ifedore Ward 3,ondo-ifedore,Ifedore,ondo,Ondo,South West
ondo-ilaje-ilaje-ward-1,Ilaje Ward 1,ondo-ilaje,Ilaje,ondo,Ondo,South West
ondo-ilaje-ilaje-ward-2,Ilaje Ward 2,ondo-ilaje,Ilaje,ondo,Ondo,South West
ondo-ilaje-ilaje-ward-3,Ilaje Ward 3,ondo-ilaje,Ilaje,ondo,Ondo,South West
ondo-ile-oluji-okeigbo-ile-oluji-okeigbo-ward-1,Ile-Oluji/Okeigbo Ward 1,ondo-ile-oluji-okeigbo,Ile-Oluji/Okeigbo,ondo,Ondo,South West
ondo-ile-oluji-okeigbo-ile-oluji-okeigbo-ward-2,Ile-Oluji/Okeigbo Ward 2,ondo-ile-oluji-okeigbo,Ile-Oluji/Okeigbo,ondo,Ondo,South West
